stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,2.0486772060394287,8,13,1.9394606849246459
1,0.8,32,775,1.9632996320724487,7,49,0.7785105370846495
