epoch,phase,selection_warmup,eligible_checkpoint,checkpoint_update,loss,expected_log_likelihood,expected_log_prior,expected_log_q,kl_q_prior,elbo,val_mse,val_signal_r2,val_draw_r2_median,val_draw_r2_positive_prob,val_zero_function_prob,val_constant_function_prob,val_corr2,val_function_energy_mean,val_function_energy_median,pip_rmse_truth,pip_rmse_mcmc,true_active_skl,true_active_skl_mean,zero_js,zero_js_mean,n_truth_active,n_truth_zero,n_valid_true_active_skl,selection_mode,reference_compatibility,rmse_with_mcmc,true_skl
1,repr,True,False,False,616.7529907226562,-566.44189453125,-49.633331298828125,-32.43833923339844,17.19499397277832,-583.6368408203125,3.494568109512329,-0.7980225086212158,-1.5051538944244385,0.03500000014901161,0.0,0.0,0.08391505479812622,2.240825653076172,1.504652500152588,0.5109924983141468,0.3620844313370387,8.430329970056178,8.430329970056178,0.041947251653412426,0.04142142647575885,2,4,2,feature_group,exact,0.3620844313370387,8.430329970056178
250,repr,True,False,False,235.60914611816406,-195.9976806640625,-63.92267990112305,-23.75884246826172,40.163841247558594,-236.16152954101562,0.07204530388116837,0.9629312753677368,0.8999446034431458,1.0,0.0,0.0,0.9689027070999146,4.261332035064697,4.227124214172363,0.5073189332165714,0.3617427061001599,2.0774347469068677,2.0774347469068677,0.03814205852067459,0.0388491893322545,2,4,2,feature_group,exact,0.3617427061001599,2.0774347469068677
500,repr,True,False,False,234.53675842285156,-194.25,-63.48405075073242,-23.26372528076172,40.22032165527344,-234.47032165527344,0.05118913948535919,0.9736621975898743,0.9125136137008667,1.0,0.0,0.0,0.9756069779396057,4.50921630859375,4.47078275680542,0.49974460143824134,0.35495863902244534,1.9362742758634321,1.9362742758634321,0.035667406066144464,0.03652967790979102,2,4,2,feature_group,exact,0.35495863902244534,1.9362742758634321
750,select,False,False,False,227.81459045410156,-194.91087341308594,-67.06604766845703,-34.11917495727539,32.946876525878906,-227.85777282714844,0.0316956490278244,0.9836919903755188,0.9426470398902893,1.0,0.0,0.0,0.9871753454208374,4.246615409851074,4.217803001403809,0.09269843580125828,0.11301298782293416,0.5050645540669843,0.5050645540669843,0.014724363119076954,0.017161535758832194,2,4,2,feature_group,exact,0.11301298782293416,0.5050645540669843
1000,select,False,False,False,226.14906311035156,-194.5532684326172,-65.5006332397461,-33.67247772216797,31.82815170288086,-226.3814239501953,0.025814488530158997,0.986717939376831,0.9454939365386963,1.0,0.0,0.0,0.9876013398170471,4.6367363929748535,4.627668857574463,0.08329665859644872,0.11935947979388427,0.4403682922867699,0.4403682922867699,0.01692402288023785,0.018958736339400435,2,4,2,feature_group,exact,0.11935947979388427,0.4403682922867699
1250,select,False,False,False,224.6998291015625,-193.83912658691406,-64.9405746459961,-33.32308578491211,31.617502212524414,-225.45663452148438,0.04034152999520302,0.9792435169219971,0.9463548064231873,1.0,0.0,0.0,0.9873171448707581,4.046247959136963,4.060453414916992,0.04425494322671762,0.1575974896690934,0.5017397007816409,0.5017397007816409,0.03806965800252887,0.03893227448977064,2,4,2,feature_group,exact,0.1575974896690934,0.5017397007816409
1500,select,False,False,False,225.33615112304688,-194.07337951660156,-65.27738189697266,-34.5416259765625,30.735759735107422,-224.8091278076172,0.05883844569325447,0.9697265028953552,0.9417582154273987,1.0,0.0,0.0,0.9881788492202759,3.783811092376709,3.765777826309204,0.05040833264451424,0.15275667606796547,0.5244477499109444,0.5244477499109444,0.03058312881893943,0.03608179224860432,2,4,2,feature_group,exact,0.15275667606796547,0.5244477499109444
1750,select,False,False,False,224.2530059814453,-193.1765899658203,-64.76750183105469,-34.23249435424805,30.535003662109375,-223.71157836914062,0.03581439331173897,0.9815728068351746,0.9498360753059387,1.0,0.0,0.0,0.9846463203430176,4.323163032531738,4.325497150421143,0.05807322963293845,0.1434003791835991,0.5300662521623101,0.5300662521623101,0.02940670592076683,0.030350407104686457,2,4,2,feature_group,exact,0.1434003791835991,0.5300662521623101
2000,select,False,False,False,223.71484375,-193.58810424804688,-65.81133270263672,-36.02429962158203,29.78703498840332,-223.37513732910156,0.054034870117902756,0.9721980094909668,0.942023515701294,1.0,0.0,0.0,0.9824772477149963,3.984022855758667,3.9880545139312744,0.05651106086422374,0.14781515061048375,0.3902505256458686,0.3902505256458686,0.03186962654980462,0.03267802754917074,2,4,2,feature_group,exact,0.14781515061048375,0.3902505256458686
