coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,4,0,0.04501676559448242,0,0,3,1,4,0,1,0,1,2,1,4
0,4,1,0.0006781479460187256,0,0,3,3,4,1,1,1,1,1,1,1
0,4,2,0.08885195106267929,0,0,3,3,4,2,1,1,1,1,1,1
0,4,3,0.02635769732296467,0,0,3,3,4,3,1,1,1,1,1,1
0,4,5,0.006616770289838314,0,0,3,3,4,5,1,1,1,1,1,1
0,4,6,0.03847120329737663,0,0,3,3,4,6,1,1,1,1,1,1
0,4,7,0.001954764826223254,0,0,3,3,4,1,1,2,1,1,1,1
0,4,11,0.02065683901309967,0,0,3,3,4,5,1,2,1,1,1,1
0,4,13,0.001282005337998271,0,0,3,3,4,1,1,3,1,1,1,1
0,4,18,0.004848256707191467,0,0,3,3,4,6,1,3,1,1,1,1
0,4,23,0.00044496601913124323,0,0,3,3,4,5,1,4,1,1,1,1
0,4,24,0.012651737779378891,0,0,3,3,4,6,1,4,1,1,1,1
0,4,25,4.705596438725479e-05,0,0,3,3,4,1,1,5,1,1,1,1
0,4,26,0.01291367132216692,0,0,3,3,4,2,1,5,1,1,1,1
0,4,28,0.0006221383227966726,0,0,3,3,4,4,1,5,1,1,1,1
0,4,31,0.0004582387045957148,0,0,3,4,4,1,1,1,1,1,1,1
0,4,32,0.7029572129249573,0,0,3,4,4,2,1,2,1,1,1,1
0,4,33,0.00027244858210906386,0,0,3,4,4,3,1,3,1,1,1,1
0,4,34,0.008709779940545559,0,0,3,4,4,4,1,4,1,1,1,1
0,4,38,0.0003437698178458959,0,0,3,5,4,3,1,3,1,2,1,2
0,4,40,8.244680793723091e-05,0,0,3,5,4,5,1,5,1,2,1,2
0,4,43,0.008293462917208672,0,1,3,6,4,3,1,0,1,0,1,1
0,4,44,0.015055043622851372,0,1,3,6,4,4,1,0,1,0,1,1
0,4,46,0.00241357134655118,0,1,3,6,4,6,1,0,1,0,1,1
0,8,0,0.9972256422042847,0,0,3,1,2,0,2,0,1,2,1,4
0,8,1,1.8368286873737816e-06,0,0,3,3,2,1,2,1,1,1,1,1
0,8,2,8.091810013866052e-05,0,0,3,3,2,2,2,1,1,1,1,1
0,8,3,1.1916511539311614e-05,0,0,3,3,2,3,2,1,1,1,1,1
0,8,5,2.4783403205219656e-06,0,0,3,3,2,5,2,1,1,1,1,1
0,8,6,0.0001489146816311404,0,0,3,3,2,6,2,1,1,1,1,1
0,8,7,3.5496448163030436e-06,0,0,3,3,2,1,2,2,1,1,1,1
0,8,11,1.754448385327123e-05,0,0,3,3,2,5,2,2,1,1,1,1
0,8,13,1.5061200997479318e-07,0,0,3,3,2,1,2,3,1,1,1,1
0,8,18,3.880945769196842e-07,0,0,3,3,2,6,2,3,1,1,1,1
