branch,head,coupling_layer,target_coord,mean_entropy
scale,1,4,19,2.339219808578491
scale,1,4,20,0.32305267453193665
scale,1,4,22,1.297400712966919
scale,1,4,26,0.7621131539344788
scale,1,4,27,0.5935128331184387
scale,1,4,29,0.16055600345134735
scale,1,4,32,2.461472988128662
scale,1,4,33,2.5642783641815186
scale,1,4,37,0.3955627977848053
scale,1,4,38,0.7925832867622375
scale,1,4,39,0.4963597357273102
scale,1,4,41,0.13871198892593384
scale,1,4,44,0.14418084919452667
scale,1,4,45,0.050391785800457
scale,1,5,1,1.0551767349243164
scale,1,5,4,0.06293194741010666
scale,1,5,5,0.6333733201026917
scale,1,5,6,1.9657678604125977
scale,1,5,9,0.6471350789070129
scale,1,5,10,1.9873768091201782
scale,1,5,12,2.40149188041687
scale,1,5,15,0.34012511372566223
scale,1,5,18,1.408322811126709
scale,1,5,21,0.19928789138793945
scale,1,5,23,0.41422486305236816
scale,1,5,24,0.9327757358551025
scale,1,5,25,1.6107966899871826
scale,1,5,28,0.7674834132194519
scale,1,5,30,0.6970749497413635
scale,1,5,31,0.3574942946434021
scale,1,5,34,1.7743637561798096
scale,1,5,35,2.2987940311431885
scale,1,5,36,2.545374870300293
scale,1,5,40,2.285179615020752
scale,1,5,42,0.08881596475839615
scale,1,5,43,0.01104296837002039
scale,1,5,46,0.010396762751042843
scale,1,5,47,0.05983573943376541
scale,1,6,1,0.009771893732249737
scale,1,6,2,0.7326409816741943
scale,1,6,6,0.04837615787982941
scale,1,6,7,0.001398648601025343
scale,1,6,8,0.06865983456373215
scale,1,6,10,0.004223594442009926
scale,1,6,13,0.11935145407915115
scale,1,6,15,0.07304666191339493
scale,1,6,18,0.4150884449481964
scale,1,6,19,0.036981429904699326
scale,1,6,23,0.07148988544940948
scale,1,6,24,0.24529749155044556
scale,1,6,26,0.16218611598014832
scale,1,6,28,0.04312217980623245
scale,1,6,29,0.12282340973615646
scale,1,6,31,0.013693340122699738
scale,1,6,32,0.10977398604154587
scale,1,6,36,0.5204724073410034
scale,1,6,37,0.35012054443359375
scale,1,6,38,0.08421851694583893
scale,1,6,42,0.1961892694234848
scale,1,6,43,0.15280978381633759
scale,1,6,45,0.13625429570674896
scale,1,6,47,0.878948450088501
scale,1,7,0,1.0170061588287354
scale,1,7,3,2.2485575675964355
scale,1,7,4,0.32363826036453247
scale,1,7,5,1.0781103372573853
scale,1,7,9,1.1916371583938599
scale,1,7,11,0.4952429234981537
scale,1,7,12,1.7299892902374268
scale,1,7,14,1.2673002481460571
scale,1,7,16,0.9729551076889038
scale,1,7,17,0.7783233523368835
scale,1,7,20,1.428918719291687
scale,1,7,21,2.0172390937805176
scale,1,7,22,0.6628172397613525
scale,1,7,25,1.281921625137329
scale,1,7,27,1.6021498441696167
scale,1,7,30,1.3590404987335205
scale,1,7,33,0.33792880177497864
scale,1,7,34,0.6536874175071716
scale,1,7,35,1.5774109363555908
scale,1,7,39,0.18230748176574707
scale,1,7,40,0.14568476378917694
scale,1,7,41,0.1288323998451233
scale,1,7,44,0.3180543780326843
scale,1,7,46,1.9365602731704712
scale,2,0,4,1.2725932598114014
scale,2,0,8,0.02079176716506481
scale,2,0,9,0.10149536281824112
scale,2,0,10,0.1304931640625
scale,2,0,12,0.06320737302303314
scale,2,0,14,0.9254593253135681
scale,2,0,15,2.0877246856689453
scale,2,0,16,1.040163278579712
scale,2,0,17,0.9119508266448975
scale,2,0,19,1.5375815629959106
scale,2,0,20,2.151970624923706
scale,2,0,21,2.0959086418151855
scale,2,0,22,1.4633530378341675
scale,2,0,27,2.0104546546936035
scale,2,0,29,2.5259361267089844
scale,2,0,30,0.48280665278434753
scale,2,0,35,0.023926803842186928
scale,2,0,36,0.8840646743774414
scale,2,0,37,0.8805567622184753
scale,2,0,39,1.4198095798492432
scale,2,0,41,0.6998240351676941
scale,2,0,42,0.6628087162971497
scale,2,0,45,0.7130454182624817
scale,2,0,47,2.29697322845459
scale,2,1,0,1.9651905298233032
scale,2,1,1,1.0912699699401855
scale,2,1,2,0.3660121262073517
scale,2,1,3,0.2903715968132019
scale,2,1,5,0.592512309551239
scale,2,1,6,0.08665798604488373
scale,2,1,7,0.4721491038799286
scale,2,1,11,0.3733743727207184
scale,2,1,13,1.3158235549926758
scale,2,1,18,0.2151799499988556
scale,2,1,23,0.04748062044382095
scale,2,1,24,0.04506953805685043
scale,2,1,25,1.2588305473327637
scale,2,1,26,1.3806904554367065
scale,2,1,28,0.5815293192863464
scale,2,1,31,0.6057192087173462
scale,2,1,32,0.67752605676651
scale,2,1,33,0.42071178555488586
scale,2,1,34,0.13210022449493408
scale,2,1,38,0.29298412799835205
scale,2,1,40,0.6386188864707947
scale,2,1,43,1.5166271924972534
scale,2,1,44,0.7429406642913818
scale,2,1,46,1.332702875137329
scale,2,2,0,2.48532772064209
scale,2,2,1,0.767439603805542
scale,2,2,5,2.514573335647583
scale,2,2,6,0.20888110995292664
scale,2,2,7,1.4508819580078125
scale,2,2,8,0.7176706790924072
scale,2,2,9,3.0109751224517822
scale,2,2,13,1.179497241973877
scale,2,2,14,2.51830792427063
scale,2,2,17,1.8111071586608887
scale,2,2,19,2.2017598152160645
scale,2,2,21,2.4353203773498535
scale,2,2,22,1.5256696939468384
scale,2,2,23,2.3430190086364746
scale,2,2,27,0.8382204174995422
scale,2,2,31,0.21106277406215668
scale,2,2,33,1.4307729005813599
scale,2,2,34,2.205717086791992
scale,2,2,35,1.7143168449401855
scale,2,2,36,1.0083963871002197
scale,2,2,38,1.803987741470337
scale,2,2,41,1.0680575370788574
scale,2,2,42,0.4496038854122162
scale,2,2,45,2.0584239959716797
scale,2,3,2,0.6452276706695557
scale,2,3,3,1.6483205556869507
scale,2,3,4,0.11893047392368317
scale,2,3,10,1.2366271018981934
scale,2,3,11,1.0150567293167114
scale,2,3,12,0.825600802898407
scale,2,3,15,0.7931705117225647
scale,2,3,16,1.1600826978683472
scale,2,3,18,0.7068579196929932
scale,2,3,20,0.976563036441803
scale,2,3,24,1.1097408533096313
scale,2,3,25,0.757393479347229
scale,2,3,26,0.9410242438316345
