support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[1, 2, 3, 7, 8, 9, 10, 11, 12, 14, 16, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 72, 73, 75, 76, 77, 79, 80, 81, 82, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 96, 97, 98, 99]",81,1803.19055176,1803.19055176,7.99473317,31.33319855,5.5976065,4.24519539,-0.00322691,-12.86893272,12.86893272,0,0.0,0.0,0.0,0.0,50.20690536,0.69052696,0.04157506,0.03310772,0.0,0.50206906,0.03609069,0.44281432,0.47745842,0.50205469,0.52639771,0.56144029,0.50014168,0.50100368,0.50187731,0.50306094,0.50466394,50.20690155,0.03604092,0.03764523,0.69052696,0.69194758,0.69310653,0.03310772,0.02796695,0.04763032,0.06807764,0.08206611,0.00145136,0.00468682,0.005161,0.04157505,0.0414066,0.04293326,0.04390657,0.04499277,0.41473639,0.0348089,0.52160156,0.515625,0.53515625,0.5546875,0.57050776,50.20690155,52.16015625,0,0,True,1,1,0.8,1e-05,2965.29907227,7.99473317,15.375337,False,True
"[1, 2, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 31, 32, 35, 36, 37, 38, 40, 41, 42, 43, 45, 46, 47, 48, 49, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 68, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 82, 84, 85, 86, 87, 89, 91, 92, 94, 95, 96]",76,1669.54785156,1716.16409257,7.98980838,29.38037872,5.42036703,4.09721613,0.05929851,-11.42481422,11.42481422,-5,0.34736842,0.06232431,0.07411457,-0.0049248,50.88692856,0.68994325,0.04389705,0.04130618,0.01067648,0.50886923,0.03896599,0.44474632,0.48271549,0.50902832,0.53540361,0.57314003,0.49079889,0.50008184,0.511886,0.51626545,0.52147448,50.88692093,0.03788183,0.03973216,0.68994313,0.69168919,0.6930958,0.04130619,0.03517912,0.05989175,0.08454107,0.09988713,0.02717989,0.03086285,0.03170964,0.04389705,0.04375149,0.04514494,0.04669679,0.04745207,0.51343578,0.04428575,0.59160155,0.62304688,0.6796875,0.7109375,0.71503901,50.88692093,59.16015625,1,0,True,25,25,0.8,1e-05,2984.49975586,8.00118743,14.7188984,False,True
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 84, 85, 86, 87, 89, 90, 91, 92, 94, 95, 96, 97, 99]",90,1523.41162109,1577.11597507,8.05894091,26.59894371,5.15741638,3.87873268,0.14835454,-9.61505699,9.61505699,14,0.15555556,0.09466981,0.08753042,0.06913254,54.74951553,0.68410891,0.05080596,0.06655698,0.03870368,0.54749513,0.04724781,0.46712378,0.5161804,0.54979789,0.58070672,0.62165779,0.4954136,0.52848065,0.56135345,0.56718946,0.57305259,54.74951172,0.03896265,0.04094338,0.68410879,0.68762505,0.69292134,0.06655699,0.06118159,0.09562588,0.12786277,0.14637217,0.06301218,0.07017013,0.07201283,0.05080596,0.0507754,0.05313117,0.05447335,0.05639482,0.79596257,0.05937657,0.83785158,0.94140625,0.95703125,0.96875,0.97265625,54.74951172,83.78515625,2,0,True,50,50,0.8,1e-05,3261.69262695,8.09000155,13.98538791,False,True
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 95, 96, 97]",93,1338.15649414,1404.82156859,8.15100382,24.42603111,4.94226983,3.68950152,0.2179269,-8.48586178,8.48586178,3,0.05319149,0.08169169,0.12160543,0.09206291,59.39968491,0.66631043,0.05919881,0.10979372,0.04686071,0.59399682,0.06610656,0.47084191,0.54991567,0.6054399,0.64310002,0.68638855,0.49741921,0.54791576,0.62499654,0.63050872,0.63653934,59.39968109,0.0415041,0.04366941,0.66631043,0.6706686,0.69225949,0.10979372,0.10657234,0.15084751,0.19098169,0.21546628,0.11813588,0.12944861,0.13154937,0.05919881,0.06053194,0.06369756,0.06584664,0.06670937,1.2516551,0.08570697,0.89335936,0.99609375,1.0,1.0,1.0,59.39968109,89.3359375,3,0,True,75,75,0.8,1e-05,3576.42285156,8.18211838,13.07069558,False,True
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 95, 96, 97, 99]",95,1080.03027344,1178.91987926,8.19854476,22.58420944,4.75228465,3.57244539,0.27689838,-7.05931044,7.05931044,2,0.02105263,0.07540405,0.19289689,0.04754094,65.83695221,0.62235779,0.07310838,0.18536976,0.06445522,0.6583696,0.09488329,0.47564048,0.5902856,0.6887148,0.72957051,0.77308947,0.50430894,0.57340837,0.70958781,0.71739662,0.72266185,65.83695984,0.04280968,0.05031047,0.62235785,0.62011909,0.69125342,0.18536974,0.18344899,0.24817717,0.30432865,0.33923441,0.2043792,0.24091716,0.24683708,0.07310838,0.0772327,0.08149792,0.0841241,0.08580747,2.06059933,0.13213496,0.9150781,1.0,1.0,1.0,1.0,65.83695984,91.5078125,4,0,True,100,100,0.8,1e-05,3589.97583008,8.18590075,11.63516029,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",100,823.2855835,912.50113066,7.98752314,21.96915054,4.68712604,3.72166777,0.29659134,-6.10153008,6.10153008,5,0.05,0.02723402,0.2377199,-0.21102162,74.62200165,0.5278517,0.09582476,0.31701595,0.08785053,0.74622011,0.12390682,0.5000273,0.64827788,0.80103898,0.83721733,0.87040335,0.52044153,0.63281178,0.81649005,0.82775736,0.83623868,74.62200928,0.03484263,0.0557946,0.52785164,0.49895471,0.68820113,0.31701598,0.31663239,0.43672761,0.5374788,0.59560931,0.33782509,0.47729385,0.49355552,0.09582476,0.09628438,0.11351395,0.11828616,0.12030086,3.57487082,0.20218241,0.95007813,1.0,1.0,1.0,1.0,74.62200928,95.0078125,5,0,True,125,125,0.8,1e-05,2545.6171875,7.84212841,9.53253341,False,True
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 84, 85, 86, 87, 88, 89, 91, 92, 94, 95, 96, 97, 99]",90,648.46643066,709.66793348,7.58938973,22.57060242,4.75085281,3.54417896,0.27733405,-6.18184376,6.18184376,-10,0.1,0.0,0.21234327,-0.39813341,75.05155182,0.50616652,0.10304808,0.36186042,0.02451991,0.75051558,0.14813469,0.45508307,0.63185292,0.81880027,0.85770535,0.89450812,0.4753572,0.62048376,0.82953668,0.85158306,0.8714081,75.05156708,0.03484935,0.06043348,0.50616664,0.47320169,0.68955326,0.36186039,0.31960794,0.52276063,0.71733046,0.83215368,0.32115692,0.68021607,0.74524665,0.10304809,0.10005443,0.11833739,0.1422558,0.15917677,4.388134,0.25864732,0.90183592,1.0,1.0,1.0,1.0,75.05156708,90.18359375,6,0,True,150,150,0.8,1e-05,1718.19458008,7.44902936,7.80923669,False,True
"[1, 2, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 31, 32, 35, 36, 37, 38, 40, 41, 42, 43, 45, 46, 47, 48, 49, 52, 53, 54, 55, 56, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 82, 84, 85, 86, 87, 91, 92, 94, 95, 96, 97, 99]",77,534.85418701,574.36210864,7.04333165,18.67968559,4.32200018,3.10584807,0.40191349,-4.56051779,4.56051779,-13,0.14444444,0.1723887,0.17520143,-0.54605809,70.96933746,0.53009844,0.10097132,0.35759029,0.04233442,0.70969337,0.17499599,0.36860639,0.55771172,0.78893924,0.83704841,0.88899362,0.38896686,0.53635997,0.79736018,0.82893085,0.87517303,70.96933746,0.04043078,0.06094393,0.5300985,0.5153265,0.68882257,0.35759029,0.27611858,0.49335554,0.74974865,1.01246703,0.26936367,0.7039966,1.00347853,0.10097131,0.09497955,0.1132903,0.13212407,0.17932372,4.74336243,0.31614402,0.80558592,1.0,1.0,1.0,1.0,70.96933746,80.55859375,7,0,True,175,175,0.8,1e-05,873.71221924,6.77275105,5.56367911,False,True
"[1, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 31, 32, 35, 36, 38, 40, 41, 42, 43, 45, 46, 47, 48, 49, 52, 53, 54, 55, 56, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 82, 84, 85, 86, 87, 91, 92, 94, 95, 96]",72,473.6836853,495.1452448,6.26961561,12.09715271,3.47809613,2.57557607,0.61267315,-3.25153995,3.25153995,-5,0.06493506,0.35238992,0.11436856,-0.77371604,64.3713913,0.57162863,0.09654149,0.31990734,0.06641906,0.64371389,0.18977907,0.28716916,0.47464225,0.71743703,0.78180748,0.87004906,0.30701491,0.45178881,0.73111784,0.7671957,0.86254668,64.3713913,0.05268081,0.06420474,0.57162857,0.58515757,0.6810028,0.31990731,0.21198721,0.39961693,0.63668233,1.22546196,0.20300511,0.55276626,1.1475395,0.09654149,0.08759279,0.10253754,0.11630891,0.19619283,4.81894636,0.34070927,0.73269534,1.0,1.0,1.0,1.0,64.3713913,73.26953125,8,0,True,200,200,0.8,1e-05,388.2739563,5.96171116,3.67516094,False,True
"[1, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 31, 32, 35, 36, 38, 40, 41, 42, 43, 45, 46, 47, 48, 49, 52, 53, 54, 55, 56, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 82, 84, 85, 87, 91, 92, 94, 95, 96]",70,429.26565552,444.73305917,5.91122648,9.76832294,3.12543164,2.34367728,0.68723766,-3.30996251,3.30996251,-2,0.02777778,0.19251057,0.0937715,-0.35838912,57.58821487,0.60082549,0.0937755,0.30069879,0.06799954,0.5758822,0.1935159,0.22768845,0.41843861,0.62490743,0.71475232,0.86148173,0.25929672,0.41038597,0.64341557,0.69374281,0.85887718,57.58821869,0.06603133,0.07419469,0.60082543,0.62561351,0.68657535,0.30069876,0.1799109,0.34130818,0.59163457,1.35624993,0.17201152,0.5166958,1.29173541,0.09377549,0.08496835,0.0959865,0.11495958,0.18892092,4.92685509,0.37283477,0.68972659,0.97851562,1.0,1.0,1.0,57.58821869,68.97265625,9,0,True,225,225,0.8,1e-05,377.2567749,5.93292606,3.02317582,False,True
