"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","weak_signal",419,419,0,1,0,0,5e-04,0,-0.0160371416848509
"mcmc","weak_signal",419,419,1,2,0,0,0,0,6.28443149104193e-05
"mcmc","weak_signal",419,419,2,3,0,0,0,0,0.0015834630288212
"mcmc","weak_signal",419,419,3,4,0,0,0,0,0.00211439169735682
"mcmc","weak_signal",419,419,4,5,-0.21053933,1,0.002125,0,-0.0653408251044148
"mcmc","weak_signal",419,419,5,6,0,0,0,0,0.0153052767416583
"mcmc","weak_signal",419,419,6,7,0,0,0.000125,0,-0.0102750007412668
"mcmc","weak_signal",419,419,7,8,0,0,0,0,-0.00107252017755365
"mcmc","weak_signal",419,419,8,9,0,0,0.001125,0,-0.0298416050333824
"mcmc","weak_signal",419,419,9,10,0,0,0,0,0.00289060304128984
"mcmc","weak_signal",419,419,10,11,0.49945918,1,0.745125,1,0.581772453535858
"mcmc","weak_signal",419,419,11,12,0,0,0,0,0.000743680522301435
"mcmc","weak_signal",419,419,12,13,0,0,0,0,0.00214359822144761
"mcmc","weak_signal",419,419,13,14,0,0,0,0,0.00141135232024768
"mcmc","weak_signal",419,419,14,15,0,0,0,0,0.00328285980256672
"mcmc","weak_signal",419,419,15,16,0,0,0,0,0.000663844556322026
"mcmc","weak_signal",419,419,16,17,0,0,0,0,0.0026744427523767
"mcmc","weak_signal",419,419,17,18,0,0,0.000125,0,-0.0145871570867313
"mcmc","weak_signal",419,419,18,19,0,0,0,0,-0.0193363799821185
"mcmc","weak_signal",419,419,19,20,0,0,0,0,0.000343107431541515
"mcmc","weak_signal",419,419,20,21,0,0,0,0,0.0030083431985023
"mcmc","weak_signal",419,419,21,22,0,0,0,0,0.00164525566755142
"mcmc","weak_signal",419,419,22,23,0,0,0,0,-0.00365846982820905
"mcmc","weak_signal",419,419,23,24,0,0,0,0,-0.00225496665109477
"mcmc","weak_signal",419,419,24,25,0,0,0,0,-0.00291140618310371
"mcmc","weak_signal",419,419,25,26,0,0,5e-04,0,-0.0211540040349419
"mcmc","weak_signal",419,419,26,27,0,0,0,0,0.00547596646446622
"mcmc","weak_signal",419,419,27,28,0,0,0,0,0.000794081750814311
"mcmc","weak_signal",419,419,28,29,0,0,0.000125,0,-0.00223677592958008
"mcmc","weak_signal",419,419,29,30,0,0,0,0,-4.00967635713241e-05
"mcmc","weak_signal",419,419,30,31,0,0,0,0,-0.00408188134984524
"mcmc","weak_signal",419,419,31,32,0,0,0,0,0.00359092090859625
"mcmc","weak_signal",419,419,32,33,0,0,0,0,0.00149087134454966
"mcmc","weak_signal",419,419,33,34,0,0,0,0,0.000311476167074586
"mcmc","weak_signal",419,419,34,35,0,0,0,0,0.00535764659553675
"mcmc","weak_signal",419,419,35,36,0,0,0,0,-0.00502360938785716
"mcmc","weak_signal",419,419,36,37,0,0,0,0,0.00459793385362519
"mcmc","weak_signal",419,419,37,38,0,0,0,0,-0.0016813850814624
"mcmc","weak_signal",419,419,38,39,0,0,0,0,-0.000269786420026192
"mcmc","weak_signal",419,419,39,40,0,0,0,0,0.000223640804130628
"mcmc","weak_signal",419,419,40,41,0,0,0,0,0.00067220407145501
"mcmc","weak_signal",419,419,41,42,0.49449214,1,0.2955,0,0.441495020873603
"mcmc","weak_signal",419,419,42,43,0,0,0,0,-0.00409988687132326
"mcmc","weak_signal",419,419,43,44,0,0,0,0,0.000981898556292425
"mcmc","weak_signal",419,419,44,45,0,0,0,0,-0.00172198833428311
"mcmc","weak_signal",419,419,45,46,0,0,0.00025,0,0.0314899651615991
"mcmc","weak_signal",419,419,46,47,0,0,0,0,0.00237835543882951
"mcmc","weak_signal",419,419,47,48,0,0,0.00125,0,-0.0230579352402897
"mcmc","weak_signal",419,419,48,49,0,0,0,0,-0.00275070815680062
"mcmc","weak_signal",419,419,49,50,0,0,0,0,0.0018729676222679
"mcmc","weak_signal",419,419,50,51,0,0,0,0,0.00106887109060667
"mcmc","weak_signal",419,419,51,52,0,0,0,0,0.00158422606674276
"mcmc","weak_signal",419,419,52,53,0,0,0,0,0.00503570953005241
"mcmc","weak_signal",419,419,53,54,0,0,0,0,0.00246289430616562
"mcmc","weak_signal",419,419,54,55,0,0,0.000125,0,-0.0146576747112415
"mcmc","weak_signal",419,419,55,56,0,0,0,0,0.00118765527079058
"mcmc","weak_signal",419,419,56,57,0,0,0,0,0.00270536007585111
"mcmc","weak_signal",419,419,57,58,0,0,0.000125,0,-0.00543808013917948
"mcmc","weak_signal",419,419,58,59,0,0,0,0,0.0155278742725872
"mcmc","weak_signal",419,419,59,60,0,0,0.000125,0,-0.0150755055279667
"mcmc","weak_signal",419,419,60,61,0,0,0.035625,0,0.191573815119207
"mcmc","weak_signal",419,419,61,62,0,0,0,0,-0.00114045107488361
"mcmc","weak_signal",419,419,62,63,0,0,0,0,0.00224634716956239
"mcmc","weak_signal",419,419,63,64,0,0,0,0,0.00186627152033963
"mcmc","weak_signal",419,419,64,65,-0.3495358,1,0.000125,0,-0.00812096700670391
"mcmc","weak_signal",419,419,65,66,0,0,0,0,0.00966646629163343
"mcmc","weak_signal",419,419,66,67,0,0,0,0,-0.00376096983313761
"mcmc","weak_signal",419,419,67,68,0.17006814,1,0.001375,0,0.0402261763398951
"mcmc","weak_signal",419,419,68,69,0,0,0.037625,0,-0.200257381322337
"mcmc","weak_signal",419,419,69,70,0,0,0,0,0.00384262889925245
"mcmc","weak_signal",419,419,70,71,0,0,0,0,0.0126906952654782
"mcmc","weak_signal",419,419,71,72,0,0,0.000875,0,-0.0318568733539616
"mcmc","weak_signal",419,419,72,73,0,0,0,0,-0.0037436790227795
"mcmc","weak_signal",419,419,73,74,0,0,0,0,-0.00618381097429136
"mcmc","weak_signal",419,419,74,75,0,0,0,0,-0.00428565983747182
"mcmc","weak_signal",419,419,75,76,0,0,0,0,0.00453759488686401
"mcmc","weak_signal",419,419,76,77,0,0,0.000125,0,0.0120337466080263
"mcmc","weak_signal",419,419,77,78,0,0,0,0,0.00175113820277395
"mcmc","weak_signal",419,419,78,79,0,0,0,0,-0.00689747449678113
"mcmc","weak_signal",419,419,79,80,0.113692336,1,0,0,0.000157963885776648
"mcmc","weak_signal",419,419,80,81,-0.22722816,1,0.3235,0,-0.450874767245166
