"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",460,460,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,10.224625,0.02044925,10,"35;73;94;144;145;183;310;348;374;379","35;73;94;144;145;183;310;348;374;379",1,1,1,0,10,0,0,490,10,1,1
