"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","low_snr",438,438,0,1,0,0,0.009,0,-0.00603848791048879
"mcmc","low_snr",438,438,1,2,0,0,0.06725,0,0.0764172476429657
"mcmc","low_snr",438,438,2,3,0,0,0.017875,0,0.0271025880720821
"mcmc","low_snr",438,438,3,4,0,0,0.06125,0,-0.0690221671554761
"mcmc","low_snr",438,438,4,5,1.3888686,1,0.2725,0,0.275935865823033
"mcmc","low_snr",438,438,5,6,0,0,0.00675,0,0.00274718200720838
"mcmc","low_snr",438,438,6,7,0,0,0.01,0,0.000522790864385675
"mcmc","low_snr",438,438,7,8,0,0,0.007625,0,-0.00782845203997671
"mcmc","low_snr",438,438,8,9,0,0,0.043625,0,-0.0530860541882219
"mcmc","low_snr",438,438,9,10,0,0,0.025375,0,-0.0351365530150352
"mcmc","low_snr",438,438,10,11,0,0,0.023625,0,-0.0328147122127189
"mcmc","low_snr",438,438,11,12,0,0,0.0565,0,0.0625755147265605
"mcmc","low_snr",438,438,12,13,1.8144312,1,0.999125,1,1.6425633857297
"mcmc","low_snr",438,438,13,14,0,0,0.0205,0,-0.0169746909032006
"mcmc","low_snr",438,438,14,15,0,0,0.00675,0,-0.00173154470295442
"mcmc","low_snr",438,438,15,16,0,0,0.017125,0,-0.0230368843126836
"mcmc","low_snr",438,438,16,17,0,0,0.0145,0,0.023128215812116
"mcmc","low_snr",438,438,17,18,0,0,0.011,0,0.00796474000924669
"mcmc","low_snr",438,438,18,19,0,0,0.07825,0,0.0876482015413256
"mcmc","low_snr",438,438,19,20,0,0,0.028125,0,-0.0373309025378142
"mcmc","low_snr",438,438,20,21,0,0,0.01725,0,0.0153439874120305
"mcmc","low_snr",438,438,21,22,0,0,0.048125,0,0.0540888408801867
"mcmc","low_snr",438,438,22,23,0,0,0.017625,0,-0.0203121014611668
"mcmc","low_snr",438,438,23,24,0,0,0.009,0,-0.00486368978856582
"mcmc","low_snr",438,438,24,25,0,0,0.01825,0,-0.0231627959926083
"mcmc","low_snr",438,438,25,26,-1.345134,1,0.347375,0,-0.358977610316297
"mcmc","low_snr",438,438,26,27,0,0,0.0145,0,-0.0173140694978967
"mcmc","low_snr",438,438,27,28,0,0,0.014375,0,-0.0141676611335548
"mcmc","low_snr",438,438,28,29,0,0,0.028625,0,-0.0376471481668605
"mcmc","low_snr",438,438,29,30,0,0,0.012625,0,0.013383871543242
"mcmc","low_snr",438,438,30,31,0,0,0.008375,0,0.0085060093251702
"mcmc","low_snr",438,438,31,32,0,0,0.090625,0,-0.100520674846272
"mcmc","low_snr",438,438,32,33,0,0,0.076125,0,-0.0840454081027663
"mcmc","low_snr",438,438,33,34,0,0,0.006625,0,-0.00890222246579895
"mcmc","low_snr",438,438,34,35,0,0,0.02025,0,-0.0242709709423023
"mcmc","low_snr",438,438,35,36,0,0,0.0125,0,-0.0149040181726334
"mcmc","low_snr",438,438,36,37,0.7681327,1,0.104375,0,0.115347126444364
"mcmc","low_snr",438,438,37,38,0,0,0.02675,0,-0.0316370482893092
"mcmc","low_snr",438,438,38,39,0,0,0.256875,0,0.262265750044577
"mcmc","low_snr",438,438,39,40,0,0,0.009375,0,-0.00243089043899607
"mcmc","low_snr",438,438,40,41,0,0,0.008,0,-0.00844205363538074
"mcmc","low_snr",438,438,41,42,0,0,0.021375,0,0.0263334475926576
"mcmc","low_snr",438,438,42,43,0,0,0.015125,0,-0.0187428513376477
"mcmc","low_snr",438,438,43,44,0,0,0.029,0,0.0357360957267276
"mcmc","low_snr",438,438,44,45,0,0,0.072125,0,0.0788187240143327
"mcmc","low_snr",438,438,45,46,0,0,0.00875,0,0.00217015880955817
"mcmc","low_snr",438,438,46,47,0,0,0.007625,0,0.00114223914336838
"mcmc","low_snr",438,438,47,48,0,0,0.023,0,-0.0261156175248947
"mcmc","low_snr",438,438,48,49,0,0,0.009,0,0.00519922564060414
"mcmc","low_snr",438,438,49,50,0,0,0.010125,0,0.0053676070466127
"mcmc","low_snr",438,438,50,51,0,0,0.01925,0,0.0260212773500919
"mcmc","low_snr",438,438,51,52,0,0,0.0115,0,0.0144554848883997
"mcmc","low_snr",438,438,52,53,0,0,0.0135,0,0.00941128682872188
"mcmc","low_snr",438,438,53,54,0,0,0.048125,0,-0.0564203084730246
"mcmc","low_snr",438,438,54,55,0,0,0.049125,0,-0.0545964100664383
"mcmc","low_snr",438,438,55,56,0,0,0.026875,0,0.0364192887735135
"mcmc","low_snr",438,438,56,57,0,0,0.00925,0,-0.00986815894193203
"mcmc","low_snr",438,438,57,58,0,0,0.04425,0,0.0499842573601641
"mcmc","low_snr",438,438,58,59,0,0,0.00825,0,-0.00805146118504566
"mcmc","low_snr",438,438,59,60,0,0,0.01425,0,0.0106289811537097
"mcmc","low_snr",438,438,60,61,0,0,0.06375,0,-0.0707424647128037
"mcmc","low_snr",438,438,61,62,0,0,0.010125,0,0.0102528298888187
"mcmc","low_snr",438,438,62,63,0,0,0.019625,0,0.0222781894154192
"mcmc","low_snr",438,438,63,64,0,0,0.009625,0,0.00718884019231915
"mcmc","low_snr",438,438,64,65,0,0,0.01525,0,-0.0168855962761842
"mcmc","low_snr",438,438,65,66,0,0,0.0235,0,0.0306524962440951
"mcmc","low_snr",438,438,66,67,1.3015614,1,0.3115,0,0.315353925101046
"mcmc","low_snr",438,438,67,68,0,0,0.005875,0,-0.00347899393574015
"mcmc","low_snr",438,438,68,69,0,0,0.007875,0,0.00311897670512207
"mcmc","low_snr",438,438,69,70,0,0,0.05425,0,0.0661362112329015
"mcmc","low_snr",438,438,70,71,-0.57680255,1,0.014125,0,-0.0170558801747724
"mcmc","low_snr",438,438,71,72,0,0,0.016875,0,-0.0229544740932305
"mcmc","low_snr",438,438,72,73,0,0,0.040625,0,0.0469913643446728
"mcmc","low_snr",438,438,73,74,0,0,0.09025,0,0.0986347832709236
"mcmc","low_snr",438,438,74,75,0,0,0.012625,0,0.0139895042514588
"mcmc","low_snr",438,438,75,76,0,0,0.018875,0,-0.0223250287852148
"mcmc","low_snr",438,438,76,77,0,0,0.0285,0,-0.0336015365745172
"mcmc","low_snr",438,438,77,78,0,0,0.009125,0,-0.00207601824474371
"mcmc","low_snr",438,438,78,79,1.013269,1,0.08725,0,0.0983266332087415
"mcmc","low_snr",438,438,79,80,0,0,0.270125,0,-0.275042224753264
"mcmc","low_snr",438,438,80,81,0,0,0.011,0,0.0033260061739627
