target,source_0,source_1,source_2,source_3,source_4,source_5
0,0.8340499997138977,0.8340499997138977,0.8340499997138977,0.8340499997138977,0.8340499997138977,0.8340499997138977
1,0.8550999760627747,0.8550999760627747,0.8550999760627747,0.8550999760627747,0.8550999760627747,0.8550999760627747
2,0.8704000115394592,0.8704000115394592,0.8704000115394592,0.8704000115394592,0.8704000115394592,0.8704000115394592
3,0.8352000117301941,0.8352000117301941,0.8352000117301941,0.8352000117301941,0.8352000117301941,0.8352000117301941
4,0.857450008392334,0.857450008392334,0.857450008392334,0.857450008392334,0.857450008392334,0.857450008392334
