method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,recovery,simple,451,451,0,1,0.0,0,0.0,0.0,0.18885928,0,-0.09383234,0.0400947,0.0,0.0
last_flow,recovery,simple,451,451,1,2,1.2273421,1,0.53,0.53,0.49869657,1,1.4153769,0.1362324,1.4225934,1.3544645
last_flow,recovery,simple,451,451,2,3,0.0,0,0.005,0.005,0.101803504,0,0.035873957,0.034985855,0.0018118216,0.026139198
last_flow,recovery,simple,451,451,3,4,0.0,0,0.03775,0.03775,0.082879685,0,-4.917401e-05,0.015462422,-0.00022770611,0.0153196845
last_flow,recovery,simple,451,451,4,5,0.0,0,0.01825,0.01825,0.07653067,0,-0.012171713,0.036349688,-0.0030321917,0.0394762
last_flow,recovery,simple,451,451,5,6,0.0,0,0.0,0.0,0.17168637,0,-0.08874627,0.052592456,0.0,0.0
last_flow,recovery,simple,451,451,6,7,0.0,0,0.01975,0.01975,0.035090875,0,-0.004296865,0.025016017,-0.0021496052,0.028076936
last_flow,recovery,simple,451,451,7,8,0.0,0,0.0,0.0,0.22657752,0,-0.18639554,0.06546651,0.0,0.0
last_flow,recovery,simple,451,451,8,9,0.0,0,0.0,0.0,0.15426093,0,0.039132863,0.022706391,0.0,0.0
last_flow,recovery,simple,451,451,9,10,0.0,0,0.0,0.0,0.23919673,0,-0.15072389,0.060279127,0.0,0.0
last_flow,recovery,simple,451,451,10,11,0.0,0,0.0155,0.0155,0.052389998,0,0.0058381734,0.02764281,0.0015019194,0.025709648
last_flow,recovery,simple,451,451,11,12,0.0,0,0.0,0.0,0.16589381,0,0.115255885,0.051024348,0.0,0.0
last_flow,recovery,simple,451,451,12,13,0.0,0,0.00325,0.00325,0.033243287,0,-0.012461832,0.038466897,-0.0009108165,0.024615388
