"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",425,425,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,9.263375,0.01852675,7,"43;44;77;187;189;276;287;295;315;440","43;44;77;187;189;191;315",0.857142857142857,0.6,0.705882352941176,0.142857142857143,6,1,4,489,7,0.996938775510204,0.89
