"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",480,480,160,100,96,32,32,10,1,12345,2000,1,8000,0.5,0.5,7.718625,0.07718625,7,"7;10;24;51;59;62;73;86;88;99","7;10;51;73;86;88;99",1,0.7,0.823529411764706,0,7,0,3,90,7,1,1
