method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean
last_flow,simple,438,438,0,1,0.0,0,0.0,0,0.0
last_flow,simple,438,438,1,2,0.0,0,0.0,0,0.0
last_flow,simple,438,438,2,3,0.0,0,0.0,0,0.0
last_flow,simple,438,438,3,4,0.0,0,0.0,0,0.0
last_flow,simple,438,438,4,5,1.3888686,1,1.0,1,1.2061721
last_flow,simple,438,438,5,6,0.0,0,0.0,0,0.0
last_flow,simple,438,438,6,7,0.0,0,0.0,0,0.0
last_flow,simple,438,438,7,8,0.0,0,0.0,0,0.0
last_flow,simple,438,438,8,9,0.0,0,0.0,0,0.0
last_flow,simple,438,438,9,10,0.0,0,0.0,0,0.0
last_flow,simple,438,438,10,11,0.0,0,0.0,0,0.0
last_flow,simple,438,438,11,12,0.0,0,0.0,0,0.0
last_flow,simple,438,438,12,13,1.8144312,1,1.0,1,1.4471866
last_flow,simple,438,438,13,14,0.0,0,0.0,0,0.0
last_flow,simple,438,438,14,15,0.0,0,0.0,0,0.0
last_flow,simple,438,438,15,16,0.0,0,0.0,0,0.0
last_flow,simple,438,438,16,17,0.0,0,0.0,0,0.0
last_flow,simple,438,438,17,18,0.0,0,0.0,0,0.0
last_flow,simple,438,438,18,19,0.0,0,0.0,0,0.0
last_flow,simple,438,438,19,20,0.0,0,0.0,0,0.0
last_flow,simple,438,438,20,21,0.0,0,0.0,0,0.0
last_flow,simple,438,438,21,22,0.0,0,0.0,0,0.0
last_flow,simple,438,438,22,23,0.0,0,0.0,0,0.0
last_flow,simple,438,438,23,24,0.0,0,0.0,0,0.0
last_flow,simple,438,438,24,25,0.0,0,0.0,0,0.0
last_flow,simple,438,438,25,26,-1.345134,1,1.0,1,-1.6291239
last_flow,simple,438,438,26,27,0.0,0,0.0,0,0.0
last_flow,simple,438,438,27,28,0.0,0,0.0,0,0.0
last_flow,simple,438,438,28,29,0.0,0,0.0,0,0.0
last_flow,simple,438,438,29,30,0.0,0,0.0,0,0.0
last_flow,simple,438,438,30,31,0.0,0,0.0,0,0.0
last_flow,simple,438,438,31,32,0.0,0,0.0,0,0.0
last_flow,simple,438,438,32,33,0.0,0,0.0,0,0.0
last_flow,simple,438,438,33,34,0.0,0,0.0,0,0.0
last_flow,simple,438,438,34,35,0.0,0,0.0,0,0.0
last_flow,simple,438,438,35,36,0.0,0,0.0,0,0.0
last_flow,simple,438,438,36,37,0.7681327,1,1.0,1,0.74808687
last_flow,simple,438,438,37,38,0.0,0,0.0,0,0.0
last_flow,simple,438,438,38,39,0.0,0,0.0,0,0.0
last_flow,simple,438,438,39,40,0.0,0,0.0,0,0.0
last_flow,simple,438,438,40,41,0.0,0,0.0,0,0.0
last_flow,simple,438,438,41,42,0.0,0,0.0,0,0.0
last_flow,simple,438,438,42,43,0.0,0,0.0,0,0.0
last_flow,simple,438,438,43,44,0.0,0,0.0,0,0.0
last_flow,simple,438,438,44,45,0.0,0,0.0,0,0.0
last_flow,simple,438,438,45,46,0.0,0,0.0,0,0.0
last_flow,simple,438,438,46,47,0.0,0,0.0,0,0.0
last_flow,simple,438,438,47,48,0.0,0,0.0,0,0.0
last_flow,simple,438,438,48,49,0.0,0,0.0,0,0.0
last_flow,simple,438,438,49,50,0.0,0,0.0,0,0.0
last_flow,simple,438,438,50,51,0.0,0,0.0,0,0.0
last_flow,simple,438,438,51,52,0.0,0,0.0,0,0.0
last_flow,simple,438,438,52,53,0.0,0,0.0,0,0.0
last_flow,simple,438,438,53,54,0.0,0,0.0,0,0.0
last_flow,simple,438,438,54,55,0.0,0,0.0,0,0.0
last_flow,simple,438,438,55,56,0.0,0,0.0,0,0.0
last_flow,simple,438,438,56,57,0.0,0,0.0,0,0.0
last_flow,simple,438,438,57,58,0.0,0,0.0,0,0.0
last_flow,simple,438,438,58,59,0.0,0,0.0,0,0.0
last_flow,simple,438,438,59,60,0.0,0,0.0,0,0.0
last_flow,simple,438,438,60,61,0.0,0,0.0,0,0.0
last_flow,simple,438,438,61,62,0.0,0,0.0,0,0.0
last_flow,simple,438,438,62,63,0.0,0,0.0,0,0.0
last_flow,simple,438,438,63,64,0.0,0,0.0,0,0.0
last_flow,simple,438,438,64,65,0.0,0,0.0,0,0.0
last_flow,simple,438,438,65,66,0.0,0,0.0,0,0.0
last_flow,simple,438,438,66,67,1.3015614,1,1.0,1,0.84934986
last_flow,simple,438,438,67,68,0.0,0,0.0,0,0.0
last_flow,simple,438,438,68,69,0.0,0,0.0,0,0.0
last_flow,simple,438,438,69,70,0.0,0,0.0,0,0.0
last_flow,simple,438,438,70,71,-0.57680255,1,1.0,1,-1.0441011
last_flow,simple,438,438,71,72,0.0,0,0.0,0,0.0
last_flow,simple,438,438,72,73,0.0,0,0.0,0,0.0
last_flow,simple,438,438,73,74,0.0,0,0.0,0,0.0
last_flow,simple,438,438,74,75,0.0,0,0.0,0,0.0
last_flow,simple,438,438,75,76,0.0,0,0.0,0,0.0
last_flow,simple,438,438,76,77,0.0,0,0.0,0,0.0
last_flow,simple,438,438,77,78,0.0,0,0.0,0,0.0
last_flow,simple,438,438,78,79,1.013269,1,1.0,1,0.73228204
last_flow,simple,438,438,79,80,0.0,0,0.0,0,0.0
last_flow,simple,438,438,80,81,0.0,0,0.0,0,0.0
last_flow,simple,438,438,81,82,0.0,0,0.0,0,0.0
last_flow,simple,438,438,82,83,0.0,0,0.0,0,0.0
last_flow,simple,438,438,83,84,1.4859012,1,1.0,1,1.3115971
last_flow,simple,438,438,84,85,0.0,0,0.0,0,0.0
last_flow,simple,438,438,85,86,-0.5463406,1,1.0,1,-0.45216662
last_flow,simple,438,438,86,87,0.0,0,0.0,0,0.0
last_flow,simple,438,438,87,88,0.0,0,0.0,0,0.0
last_flow,simple,438,438,88,89,0.0,0,0.0,0,0.0
last_flow,simple,438,438,89,90,0.0,0,0.0,0,0.0
last_flow,simple,438,438,90,91,0.0,0,0.0,0,0.0
last_flow,simple,438,438,91,92,-0.58590615,1,0.0,0,0.0
last_flow,simple,438,438,92,93,0.0,0,0.0,0,0.0
last_flow,simple,438,438,93,94,0.0,0,0.0,0,0.0
last_flow,simple,438,438,94,95,0.0,0,0.0,0,0.0
last_flow,simple,438,438,95,96,0.0,0,0.0,0,0.0
last_flow,simple,438,438,96,97,0.0,0,0.0,0,0.0
last_flow,simple,438,438,97,98,0.0,0,0.0,0,0.0
last_flow,simple,438,438,98,99,0.0,0,0.0,0,0.0
last_flow,simple,438,438,99,100,0.0,0,0.0,0,0.0
