method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,434,434,160,100,10,1.0,0.5,4000,7,8;12;17;39;47;59;66;74;90;98,8;47;59;66;74;90;98,25,600,1,0.7444838872816797,1.0,0.7,0.8235294117647058,0.0,7,0,3,90,7,0.9566666666666667,0.8645714285714285,-1,-1,0.8,0.6,1e-05,0.95,0.9,300,4,300,300,0.0,1.022691838589459,1.022691838589459,0.9110323985847412,1.1377300321933217,0.11165944000471788,0.10701810658786153,1.046987066615181,1.0345281456859639,1.046987066615181,1.0345281456859639,0.48002516645100207,0.9133056472357296,1.1083258459656893,1.6157437880243595,0.07391149923205376,0.09607457735236734,0.029227977618575096,0.05483485758304596
