support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,alert,best_so_far
"[5, 8, 13, 16, 19, 21, 22, 24, 26, 31, 36, 40, 47, 51, 52, 53, 54, 55, 65, 67, 68, 69, 71, 77, 84, 87, 88, 96, 97, 99]",30,1151.24267578,1151.24267578,7.42878185,9.2999382,3.04958,2.39020109,-0.00963166,-4.52759218,4.52759218,0,0.0,0.0,0.0,0.0,49.9847908,0.69204551,0.04121478,0.03295401,0.0,8.09083216,8.09083216,6.90652338,7.46671762,1.18430878,1.18323068,0.30601582,0.30710008,0.30601582,0.30710008,28.79214548,25.25991216,29.95907999,29.95817829,0.49964163,0.49289692,0.00182829,0.001989,0,0,True,1,1,1.2,1e-05,1683.75524902,7.42878185,False,True
"[6, 7, 9, 13, 19, 21, 22, 26, 28, 29, 35, 40, 42, 45, 47, 48, 51, 56, 57, 59, 63, 65, 67, 68, 69, 73, 76, 79, 80, 85, 89, 90, 91, 92, 94, 95, 99]",37,1095.10388184,1115.3331127,7.39322764,8.89877129,2.98308084,2.31821728,0.03392033,-4.3417325,4.3417325,7,0.75925926,0.04313651,0.04876365,-0.03555421,49.84962463,0.69192094,0.04236382,0.03598652,0.00354098,7.89145018,7.89145018,6.7478326,7.32948029,1.14361758,1.15529698,0.31866429,0.31568761,0.31866429,0.31568761,28.77383865,25.17479311,29.8995016,29.91568874,0.49686543,0.49108499,0.0160795,0.01564553,1,0,True,25,25,1.2,1e-05,1610.09008789,7.38404541,False,True
"[0, 1, 6, 7, 8, 9, 10, 11, 13, 15, 17, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 34, 35, 36, 37, 38, 40, 42, 43, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 59, 60, 61, 62, 63, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 79, 80, 81, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 99]",76,1036.33837891,1056.53205193,7.37754814,8.22854042,2.86854326,2.20050097,0.10668278,-3.75787902,3.75787902,39,0.51315789,0.07531724,0.05366204,-0.0156795,50.87749481,0.69143885,0.04436569,0.04484388,0.0107096,7.64108479,7.64108479,6.58271994,7.16863408,1.05836485,1.07048475,0.34703141,0.34405257,0.34703141,0.34405257,28.7235533,24.92267751,29.84255694,29.8524637,0.50516603,0.4986306,0.03328437,0.03253331,2,0,True,50,50,1.2,1e-05,1595.35900879,7.37485407,False,True
"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 79, 80, 81, 82, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",86,968.47924805,992.97737023,7.37522208,7.56173038,2.74986007,2.0949502,0.17907385,-3.47978139,3.47978139,10,0.11627907,0.08103625,0.0654797,-0.00232606,52.57666779,0.68983102,0.04714024,0.05895717,0.01703785,7.38163862,7.38163862,6.41603175,7.00731348,0.96560687,0.97547604,0.38075269,0.37754428,0.38075269,0.37754428,28.68096108,24.77445219,29.76683304,29.76992597,0.52016323,0.51134153,0.05358371,0.05135983,3,0,True,75,75,1.2,1e-05,1593.43908691,7.37364991,False,True
"[0, 1, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",87,895.01843262,922.25047099,7.37439614,6.99371386,2.64456307,1.97187471,0.24073958,-3.26596975,3.26596975,1,0.03409091,0.07511727,0.07585172,-0.00082594,54.29143524,0.68603301,0.05139947,0.08025868,0.01743522,7.04643794,7.04643794,6.19806249,6.75924758,0.84837545,0.86785309,0.42811153,0.42130072,0.42811153,0.42130072,28.6252006,24.40355833,29.63795735,29.65244935,0.53038257,0.52385721,0.07824096,0.07434291,4,0,True,100,100,1.2,1e-05,1590.05407715,7.37152331,False,True
"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",89,807.05371094,838.8644505,7.35765732,7.0544138,2.65601465,1.95321047,0.2341498,-3.11602616,3.11602616,2,0.02247191,0.0,0.09828258,-0.01673882,56.44242477,0.6790027,0.05665044,0.11139429,0.02176756,6.55287463,6.55287463,5.83155843,6.39755147,0.72131621,0.74262805,0.486112,0.47715575,0.486112,0.47715575,28.46904585,23.62044174,29.51376821,29.52407396,0.54555841,0.5390306,0.11088286,0.10478037,5,0,True,125,125,1.2,1e-05,1551.47314453,7.34696017,False,True
"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",91,704.50744629,742.08260292,7.26551002,8.00864029,2.82995411,2.20784569,0.13055585,-3.11047673,3.11047673,2,0.02197802,0.0,0.1270625,-0.0921473,59.80113602,0.66294962,0.06482378,0.15730633,0.03358712,5.70472623,5.70472623,5.19759682,5.83463652,0.50712941,0.54962169,0.60232466,0.58025361,0.60232466,0.58025361,26.77540311,21.36840773,29.30559283,29.32370418,0.56676194,0.56351046,0.15962857,0.14720581,6,0,True,150,150,1.2,1e-05,1334.18969727,7.19607942,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",100,611.75170898,644.83616604,6.9587013,11.1954174,3.34595538,2.64280128,-0.21541108,-3.56921744,3.56921744,9,0.09,0.0,0.13166041,-0.30680872,63.49390793,0.63774812,0.07539073,0.21041954,0.03692767,4.34757882,4.34757882,4.07829576,4.78383519,0.26928306,0.31372103,0.76392898,0.73760949,0.76392898,0.73760949,18.04113212,15.90235853,29.05424263,29.06890729,0.58783688,0.5908838,0.18235497,0.18843597,7,0,True,175,175,1.2,1e-05,901.62298584,6.80419646,False,True
"[0, 1, 5, 6, 7, 8, 9, 10, 11, 13, 15, 17, 18, 19, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 85, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",84,548.69067383,570.84232255,6.55093168,11.47058582,3.38682533,2.65470886,-0.24528426,-3.41242909,3.41242909,-16,0.16,0.0,0.10308273,-0.40776962,62.25973511,0.63797176,0.07759281,0.22601174,0.01767033,2.93013668,2.93013668,2.84736209,3.72432768,0.08277459,0.15255363,0.92073287,0.87866976,0.92073287,0.87866976,7.18025409,11.43285142,28.85938707,28.90494957,0.56408595,0.57559884,0.15399127,0.1897113,8,0,True,200,200,1.2,1e-05,609.21038818,6.41216367,False,True
"[5, 6, 7, 8, 9, 11, 13, 15, 18, 19, 21, 22, 26, 28, 29, 30, 35, 36, 37, 38, 40, 41, 42, 43, 45, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 59, 61, 62, 63, 65, 67, 68, 69, 70, 71, 73, 76, 77, 79, 80, 81, 83, 85, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 99]",64,501.48123169,517.70649375,6.12693741,9.28414249,3.04698909,2.29584765,-0.00791683,-2.95156956,2.95156956,-20,0.23809524,0.19061305,0.08604018,-0.42399427,58.61381531,0.64739853,0.07720779,0.22597656,0.03706771,1.56599108,1.56599108,1.40192497,2.62693829,0.16406611,0.18769813,1.03790169,0.99584866,1.03790169,0.99584866,1.17461132,7.42733657,28.68971886,28.53526386,0.52859264,0.53894389,0.11606702,0.17116904,9,0,True,225,225,1.2,1e-05,380.14041138,5.94054069,False,True
