"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",472,472,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,10.971125,0.10971125,6,"1;7;22;26;56;62;65;69;73;96","7;26;45;62;65;69",0.833333333333333,0.5,0.625,0.166666666666667,5,1,5,89,6,0.967777777777778,0.805982905982906
