"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","weak_signal",467,467,0,1,0,0,0,0,0.00307224560351632
"mcmc","weak_signal",467,467,1,2,-0.3534873,1,0.0015,0,-0.0500736625841188
"mcmc","weak_signal",467,467,2,3,0,0,0,0,0.0029100463794612
"mcmc","weak_signal",467,467,3,4,0,0,0.000125,0,0.0142514280424447
"mcmc","weak_signal",467,467,4,5,0,0,0,0,0.00159939611789691
"mcmc","weak_signal",467,467,5,6,0,0,0,0,-0.0106076975728861
"mcmc","weak_signal",467,467,6,7,0,0,0.000125,0,0.0164381780721746
"mcmc","weak_signal",467,467,7,8,0,0,0,0,-0.000903648816716692
"mcmc","weak_signal",467,467,8,9,0,0,0,0,-0.000147651266843023
"mcmc","weak_signal",467,467,9,10,0,0,0,0,-0.00419240462163355
"mcmc","weak_signal",467,467,10,11,0,0,0,0,-0.00763912633454911
"mcmc","weak_signal",467,467,11,12,0,0,0.00175,0,-0.0455443053483934
"mcmc","weak_signal",467,467,12,13,0,0,0,0,0.00397288536756104
"mcmc","weak_signal",467,467,13,14,0,0,0,0,-0.00731153296386715
"mcmc","weak_signal",467,467,14,15,0,0,0,0,-0.0126861448693818
"mcmc","weak_signal",467,467,15,16,0,0,0,0,0.00126010220398734
"mcmc","weak_signal",467,467,16,17,0,0,0,0,0.00167253223797436
"mcmc","weak_signal",467,467,17,18,0,0,0.00225,0,-0.0380495834132447
"mcmc","weak_signal",467,467,18,19,0,0,0,0,-0.00183317498144577
"mcmc","weak_signal",467,467,19,20,0,0,0,0,0.000965305374683182
"mcmc","weak_signal",467,467,20,21,0,0,0,0,-0.0121356840528399
"mcmc","weak_signal",467,467,21,22,0,0,0,0,-0.000324615088119984
"mcmc","weak_signal",467,467,22,23,0,0,0,0,0.00755694020283005
"mcmc","weak_signal",467,467,23,24,0,0,0.001,0,-0.0364500629276588
"mcmc","weak_signal",467,467,24,25,0,0,0.00025,0,-0.0249619369527661
