stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,2.4519848823547363,12,13,1.9837466629279485
1,0.8,30,725,3.5034143924713135,8,49,0.8645537476679683
