coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,3,0,0.033286552876234055,0,0,3,1,1,0,1,0,1,2,1,4
0,3,1,0.04248978942632675,0,0,3,3,1,1,1,1,1,1,1,1
0,3,2,0.056194182485342026,0,0,3,3,1,1,1,1,1,1,1,1
0,3,6,0.15522915124893188,0,0,3,3,1,1,1,1,1,1,1,1
0,3,9,0.0956333726644516,0,0,3,3,1,2,1,2,1,1,1,1
0,3,10,0.02742563560605049,0,0,3,3,1,2,1,2,1,1,1,1
0,3,13,0.003918084781616926,0,0,3,3,1,3,1,3,1,1,1,1
0,3,15,0.0013314303942024708,0,0,3,3,1,3,1,3,1,1,1,1
0,3,18,0.006951779592782259,0,0,3,3,1,3,1,3,1,1,1,1
0,3,24,0.0035477422643452883,0,0,3,3,1,4,1,4,1,1,1,1
0,3,25,0.018001321703195572,0,0,3,3,1,5,1,5,1,1,1,1
0,3,26,0.042872730642557144,0,0,3,3,1,5,1,5,1,1,1,1
0,3,30,0.0649372860789299,0,0,3,3,1,5,1,5,1,1,1,1
0,3,31,0.14467428624629974,0,0,3,4,1,1,1,1,1,1,1,1
0,3,35,0.027734600007534027,0,0,3,4,1,5,1,5,1,1,1,1
0,3,37,0.01098092831671238,0,0,3,5,1,2,1,2,1,2,1,2
0,3,38,0.00022256228839978576,0,0,3,5,1,3,1,3,1,2,1,2
0,3,39,0.001116776606068015,0,0,3,5,1,4,1,4,1,2,1,2
0,3,40,0.0018378797685727477,0,0,3,5,1,5,1,5,1,2,1,2
0,3,41,0.09803105145692825,0,1,3,6,1,1,1,1,1,1,1,5
0,3,42,0.08336185663938522,0,1,3,6,1,2,1,2,1,1,1,5
0,3,43,0.06258538365364075,0,1,3,6,1,3,1,3,1,1,1,5
0,3,44,0.01763588935136795,0,1,3,6,1,4,1,4,1,1,1,5
0,4,0,0.4173683524131775,0,0,3,1,1,0,1,0,1,2,1,4
0,4,1,0.013996211811900139,0,0,3,3,1,1,1,1,1,1,1,1
0,4,2,0.017563434317708015,0,0,3,3,1,1,1,1,1,1,1,1
0,4,6,0.11226312071084976,0,0,3,3,1,1,1,1,1,1,1,1
0,4,9,0.030696000903844833,0,0,3,3,1,2,1,2,1,1,1,1
0,4,10,0.01401523593813181,0,0,3,3,1,2,1,2,1,1,1,1
0,4,13,0.007360098417848349,0,0,3,3,1,3,1,3,1,1,1,1
0,4,15,0.0007085520192049444,0,0,3,3,1,3,1,3,1,1,1,1
0,4,18,0.0035381580237299204,0,0,3,3,1,3,1,3,1,1,1,1
0,4,24,0.008776192553341389,0,0,3,3,1,4,1,4,1,1,1,1
0,4,25,0.002433087443932891,0,0,3,3,1,5,1,5,1,1,1,1
0,4,26,0.007338113617151976,0,0,3,3,1,5,1,5,1,1,1,1
0,4,30,0.010897127911448479,0,0,3,3,1,5,1,5,1,1,1,1
0,4,31,0.01610923931002617,0,0,3,4,1,1,1,1,1,1,1,1
0,4,35,0.0025881296023726463,0,0,3,4,1,5,1,5,1,1,1,1
0,4,37,0.008032327517867088,0,0,3,5,1,2,1,2,1,2,1,2
0,4,38,0.0001719109422992915,0,0,3,5,1,3,1,3,1,2,1,2
0,4,39,0.0030650822445750237,0,0,3,5,1,4,1,4,1,2,1,2
0,4,40,0.0004960844526067376,0,0,3,5,1,5,1,5,1,2,1,2
0,4,41,0.1573798507452011,0,1,3,6,1,1,1,1,1,1,1,5
0,4,42,0.0602145716547966,0,1,3,6,1,2,1,2,1,1,1,5
0,4,43,0.07804235816001892,0,1,3,6,1,3,1,3,1,1,1,5
0,4,44,0.026946593075990677,0,1,3,6,1,4,1,4,1,1,1,5
0,5,0,0.08534039556980133,0,0,3,1,1,0,1,0,1,2,1,4
0,5,1,0.03528352826833725,0,0,3,3,1,1,1,1,1,1,1,1
0,5,2,0.007118824869394302,0,0,3,3,1,1,1,1,1,1,1,1
0,5,6,0.039704035967588425,0,0,3,3,1,1,1,1,1,1,1,1
0,5,9,0.007342104334384203,0,0,3,3,1,2,1,2,1,1,1,1
0,5,10,0.006152883172035217,0,0,3,3,1,2,1,2,1,1,1,1
0,5,13,0.0014709180686622858,0,0,3,3,1,3,1,3,1,1,1,1
0,5,15,0.0003329729079268873,0,0,3,3,1,3,1,3,1,1,1,1
0,5,18,0.0024528594221919775,0,0,3,3,1,3,1,3,1,1,1,1
0,5,24,0.0012681036023423076,0,0,3,3,1,4,1,4,1,1,1,1
0,5,25,0.0007983678951859474,0,0,3,3,1,5,1,5,1,1,1,1
0,5,26,0.00249780947342515,0,0,3,3,1,5,1,5,1,1,1,1
0,5,30,0.0034187345299869776,0,0,3,3,1,5,1,5,1,1,1,1
0,5,31,0.04722597450017929,0,0,3,4,1,1,1,1,1,1,1,1
0,5,35,0.002879651263356209,0,0,3,4,1,5,1,5,1,1,1,1
0,5,37,0.004288830328732729,0,0,3,5,1,2,1,2,1,2,1,2
0,5,38,5.951955608907156e-05,0,0,3,5,1,3,1,3,1,2,1,2
0,5,39,0.002533983439207077,0,0,3,5,1,4,1,4,1,2,1,2
0,5,40,0.0003797802492044866,0,0,3,5,1,5,1,5,1,2,1,2
0,5,41,0.47607138752937317,0,1,3,6,1,1,1,1,1,1,1,5
0,5,42,0.047910258173942566,0,1,3,6,1,2,1,2,1,1,1,5
0,5,43,0.11796839535236359,0,1,3,6,1,3,1,3,1,1,1,5
0,5,44,0.10750048607587814,0,1,3,6,1,4,1,4,1,1,1,5
0,7,0,0.002447302918881178,0,0,3,1,2,0,2,0,1,2,1,4
