coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,3,0,0.00365939037874341,0,0,3,1,1,0,1,0,1,2,1,4
0,3,1,0.0007323006284423172,0,0,3,3,1,1,1,1,1,1,1,1
0,3,2,0.0002953732036985457,0,0,3,3,1,1,1,1,1,1,1,1
0,3,6,0.0007331671076826751,0,0,3,3,1,1,1,1,1,1,1,1
0,3,9,1.6681600754964165e-05,0,0,3,3,1,2,1,2,1,1,1,1
0,3,10,3.8196017158043105e-06,0,0,3,3,1,2,1,2,1,1,1,1
0,3,13,1.2218335996294627e-06,0,0,3,3,1,3,1,3,1,1,1,1
0,3,15,1.837426793827035e-06,0,0,3,3,1,3,1,3,1,1,1,1
0,3,18,1.4523351410389296e-06,0,0,3,3,1,3,1,3,1,1,1,1
0,3,24,1.6510426576132886e-05,0,0,3,3,1,4,1,4,1,1,1,1
0,3,25,0.0003414610691834241,0,0,3,3,1,5,1,5,1,1,1,1
0,3,26,0.00012625547242350876,0,0,3,3,1,5,1,5,1,1,1,1
0,3,30,0.0005735683371312916,0,0,3,3,1,5,1,5,1,1,1,1
0,3,31,4.56423731520772e-05,0,0,3,4,1,1,1,1,1,1,1,1
0,3,35,0.0009154074359685183,0,0,3,4,1,5,1,5,1,1,1,1
0,3,37,0.006901987828314304,0,0,3,5,1,2,1,2,1,2,1,2
0,3,38,0.000220120680751279,0,0,3,5,1,3,1,3,1,2,1,2
0,3,39,0.0006232899613678455,0,0,3,5,1,4,1,4,1,2,1,2
0,3,40,0.05198783800005913,0,0,3,5,1,5,1,5,1,2,1,2
0,3,41,0.910159170627594,0,1,3,6,1,1,1,1,1,1,1,5
0,3,42,0.008234718814492226,0,1,3,6,1,2,1,2,1,1,1,5
0,3,43,0.00024603435304015875,0,1,3,6,1,3,1,3,1,1,1,5
0,3,44,0.01416278537362814,0,1,3,6,1,4,1,4,1,1,1,5
0,4,0,0.03394978865981102,0,0,3,1,1,0,1,0,1,2,1,4
0,4,1,0.0013987658312544227,0,0,3,3,1,1,1,1,1,1,1,1
0,4,2,0.001045728218741715,0,0,3,3,1,1,1,1,1,1,1,1
0,4,6,0.0026072273030877113,0,0,3,3,1,1,1,1,1,1,1,1
0,4,9,5.203883119975217e-05,0,0,3,3,1,2,1,2,1,1,1,1
0,4,10,1.0916623068624176e-05,0,0,3,3,1,2,1,2,1,1,1,1
