target_type,target,label,truth_active,truth_pip,rat_pip,mcmc_pip,pip_error_truth,pip_error,conditional_slab_skl,zero_mass_js,n_rat_active_draws,n_mcmc_active_draws
unit_rank,0,unit_rank_1,True,1.0,1.0,1.0,0.0,0.0,1.772567388743957,,5000,20000
unit_rank,1,unit_rank_2,True,1.0,1.0,1.0,0.0,0.0,2.2869217966096245,,5000,20000
unit_rank,2,unit_rank_3,False,0.0,0.4054,0.7218,0.4054,-0.3164,,0.05184242325169457,2027,14436
unit_rank,3,unit_rank_4,False,0.0,0.0762,0.33905,0.0762,-0.26285000000000003,,0.05589680601541799,381,6781
unit_rank,4,unit_rank_5,False,0.0,0.0054,0.0842,0.0054,-0.0788,,0.0216646730424648,27,1684
