epoch,phase,selection_warmup,eligible_checkpoint,checkpoint_update,loss,expected_log_likelihood,expected_log_prior,expected_log_q,kl_q_prior,elbo,val_mse,val_signal_r2,val_draw_r2_median,val_draw_r2_positive_prob,val_zero_function_prob,val_constant_function_prob,val_corr2,val_function_energy_mean,val_function_energy_median,pip_rmse_truth,pip_rmse_mcmc,true_active_skl,true_active_skl_mean,zero_js,zero_js_mean,n_truth_active,n_truth_zero,n_valid_true_active_skl,selection_mode,reference_compatibility,rmse_with_mcmc,true_skl
1,repr,True,False,False,662.25390625,-528.9553833007812,-48.86676025390625,-32.31562423706055,16.551136016845703,-545.5064697265625,2.5602123737335205,-0.3172783851623535,-1.2823560237884521,0.041999999433755875,0.0,0.0,0.006558584049344063,3.1578691005706787,2.0819942951202393,0.3202486533929534,0.2049278812167832,6.221703224721306,6.221703224721306,0.00618103974153064,0.012196215707686524,2,3,2,unit_group,exact,0.2049278812167832,6.221703224721306
250,repr,True,False,False,237.4531707763672,-195.4263458251953,-59.31542205810547,-17.976924896240234,41.3385009765625,-236.76486206054688,0.05128173157572746,0.9736145734786987,0.9125849008560181,1.0,0.0,0.0,0.9778801798820496,4.8053483963012695,4.739925384521484,0.324534127635292,0.19715916539689446,4.956149470990417,4.956149470990417,0.007932790686848067,0.011742889314097235,2,3,2,unit_group,exact,0.19715916539689446,4.956149470990417
500,repr,True,False,False,235.7620849609375,-196.0334930419922,-59.59294128417969,-19.167957305908203,40.424983978271484,-236.45848083496094,0.07888772338628769,0.9594107270240784,0.9076305627822876,1.0,0.0,0.0,0.9770212769508362,3.83906888961792,3.8158273696899414,0.341853477384683,0.19167753259054646,4.6437555971536035,4.6437555971536035,0.012489744114780679,0.011508189866097732,2,3,2,unit_group,exact,0.19167753259054646,4.6437555971536035
750,select,False,False,False,235.47454833984375,-195.05035400390625,-60.647857666015625,-19.2584171295166,41.38943862915039,-236.43980407714844,0.057834941893815994,0.9702427983283997,0.9087600708007812,1.0,0.0,0.0,0.9748128056526184,4.825517177581787,4.78301477432251,0.5440632316192668,0.21631087929181922,2.3876344171127535,2.3876344171127535,0.046523762763687485,0.05274134420916913,2,3,2,unit_group,exact,0.21631087929181922,2.3876344171127535
1000,select,False,False,False,233.47215270996094,-194.0045928955078,-60.406246185302734,-20.318206787109375,40.08803939819336,-234.09262084960938,0.04901105538010597,0.9747828841209412,0.9232916831970215,1.0,0.0,0.0,0.9777310490608215,4.356993198394775,4.331549167633057,0.33058039869296546,0.03753660213711411,2.2457366120170676,2.2457366120170676,0.002491862248455365,0.002114113716759677,2,3,2,unit_group,exact,0.03753660213711411,2.2457366120170676
1250,select,False,False,False,228.21615600585938,-192.88143920898438,-63.53258514404297,-28.028202056884766,35.5043830871582,-228.38584899902344,0.04511284455657005,0.9767885804176331,0.9245873689651489,1.0,0.0,0.0,0.9774280190467834,4.541762828826904,4.525322437286377,0.1541025632492854,0.2210184076044346,2.3132134566164937,2.3132134566164937,0.07392090089249488,0.06390781727070295,2,3,2,unit_group,exact,0.2210184076044346,2.3132134566164937
1500,select,False,False,False,228.9542236328125,-193.18898010253906,-63.47687911987305,-28.398645401000977,35.0782356262207,-228.2672119140625,0.04356968775391579,0.977582573890686,0.9251583218574524,1.0,0.0,0.0,0.9797333478927612,4.696456432342529,4.684751987457275,0.06956292115775473,0.29478571284918137,2.312192883481008,2.312192883481008,0.11042469673822498,0.10413697806678839,2,3,2,unit_group,exact,0.29478571284918137,2.312192883481008
1750,select,False,False,False,227.48370361328125,-193.1711883544922,-63.6778564453125,-28.895116806030273,34.782737731933594,-227.9539337158203,0.06316318362951279,0.9675013422966003,0.9183928370475769,1.0,0.0,0.0,0.9722222089767456,4.198647499084473,4.19310188293457,0.14226875974717712,0.22628808298273245,2.0812540337668897,2.0812540337668897,0.07250149662806482,0.061419638856641375,2,3,2,unit_group,exact,0.22628808298273245,2.0812540337668897
2000,select,False,False,False,227.32366943359375,-192.70452880859375,-63.77409362792969,-29.46384048461914,34.31024932861328,-227.01478576660156,0.04521171376109123,0.9767376780509949,0.9263286590576172,1.0,0.0,0.0,0.9781354069709778,4.343843936920166,4.340656757354736,0.19315744873030394,0.17928713422886763,2.0416539305200763,2.0416539305200763,0.046082618553656,0.03958667181691011,2,3,2,unit_group,exact,0.17928713422886763,2.0416539305200763
