branch,head,coupling_layer,target_coord,mean_entropy
scale,1,6,21,2.251396417617798
scale,1,6,22,1.0369106531143188
scale,1,6,23,2.1700453758239746
scale,1,6,24,2.15922212600708
scale,1,6,26,2.6941850185394287
scale,1,6,32,2.1307876110076904
scale,1,6,34,1.9164096117019653
scale,1,6,35,1.9159802198410034
scale,1,6,38,1.1558897495269775
scale,1,6,45,2.343576669692993
scale,1,6,46,0.5803537368774414
scale,1,7,1,2.15777850151062
scale,1,7,3,2.720606803894043
scale,1,7,7,1.5028069019317627
scale,1,7,13,1.5022209882736206
scale,1,7,15,1.0035382509231567
scale,1,7,16,1.3434981107711792
scale,1,7,17,1.5870364904403687
scale,1,7,20,1.8445359468460083
scale,1,7,25,1.8013828992843628
scale,1,7,27,1.5553486347198486
scale,1,7,28,2.1869022846221924
scale,1,7,29,2.1156890392303467
scale,1,7,30,1.7796789407730103
scale,1,7,31,2.1143529415130615
scale,1,7,33,0.9495441913604736
scale,1,7,36,2.2474632263183594
scale,1,7,37,0.5718051195144653
scale,1,7,39,2.552687406539917
scale,1,7,40,0.5868337154388428
scale,1,7,41,2.066023826599121
scale,1,7,42,2.2721469402313232
scale,1,7,43,1.913304090499878
scale,1,7,44,1.7178274393081665
scale,2,0,3,2.1732325553894043
scale,2,0,4,2.3431789875030518
scale,2,0,5,2.1723029613494873
scale,2,0,7,2.278207778930664
scale,2,0,8,1.9561057090759277
scale,2,0,11,1.8458422422409058
scale,2,0,12,2.5969462394714355
scale,2,0,14,1.3574013710021973
scale,2,0,16,2.061856985092163
scale,2,0,17,2.3330814838409424
scale,2,0,19,2.2075021266937256
scale,2,0,20,0.7364078164100647
scale,2,0,21,0.7222808003425598
scale,2,0,22,0.3785797655582428
scale,2,0,23,0.48990723490715027
scale,2,0,27,1.5011602640151978
scale,2,0,28,1.91131591796875
scale,2,0,29,1.6579289436340332
scale,2,0,32,2.183043956756592
scale,2,0,33,1.8666428327560425
scale,2,0,34,2.1894772052764893
scale,2,0,36,0.13468313217163086
scale,2,0,45,1.4229243993759155
scale,2,0,46,0.07733672112226486
scale,2,1,0,0.09748400747776031
scale,2,1,1,2.0292587280273438
scale,2,1,2,1.8849762678146362
scale,2,1,6,1.8144924640655518
scale,2,1,9,2.4613471031188965
scale,2,1,10,1.7524138689041138
scale,2,1,13,2.499744415283203
scale,2,1,15,2.5907089710235596
scale,2,1,18,2.0925064086914062
scale,2,1,24,2.6382558345794678
scale,2,1,25,1.7801995277404785
scale,2,1,26,1.277599811553955
scale,2,1,30,1.4605268239974976
scale,2,1,31,2.275283098220825
scale,2,1,35,2.3115642070770264
scale,2,1,37,0.32352325320243835
scale,2,1,38,0.2870534658432007
scale,2,1,39,0.22023561596870422
scale,2,1,40,0.1215970441699028
scale,2,1,41,1.9253904819488525
scale,2,1,42,1.0140537023544312
scale,2,1,43,0.28855153918266296
scale,2,1,44,1.624908208847046
scale,2,2,0,2.2184176445007324
scale,2,2,1,0.6166074275970459
scale,2,2,2,1.0951931476593018
scale,2,2,3,0.6821898818016052
scale,2,2,4,1.0524097681045532
scale,2,2,5,0.9281441569328308
scale,2,2,6,1.2436047792434692
scale,2,2,10,2.9394161701202393
scale,2,2,12,2.5897419452667236
scale,2,2,14,2.384758949279785
scale,2,2,15,2.30126953125
scale,2,2,17,2.0678532123565674
scale,2,2,19,2.5476391315460205
scale,2,2,21,2.218261957168579
scale,2,2,23,2.3629889488220215
scale,2,2,26,2.4414267539978027
scale,2,2,30,2.101468563079834
scale,2,2,31,0.863063633441925
scale,2,2,33,2.585489511489868
scale,2,2,34,2.0106821060180664
scale,2,2,35,2.730503797531128
scale,2,2,36,0.04924040287733078
scale,2,2,38,1.6912050247192383
scale,2,2,46,2.133164644241333
scale,2,3,7,0.7939474582672119
scale,2,3,8,0.840812087059021
scale,2,3,9,0.4691948890686035
scale,2,3,11,0.907088577747345
scale,2,3,13,0.607609748840332
scale,2,3,16,0.3565361201763153
scale,2,3,18,0.373239129781723
scale,2,3,20,0.47180014848709106
scale,2,3,22,0.27205148339271545
scale,2,3,24,0.9193073511123657
scale,2,3,25,0.8898540139198303
scale,2,3,27,0.8818921446800232
scale,2,3,28,1.3231146335601807
scale,2,3,29,0.41353029012680054
scale,2,3,32,0.5988047122955322
scale,2,3,37,1.594304084777832
scale,2,3,39,2.387211561203003
scale,2,3,40,1.1129215955734253
scale,2,3,41,0.4140392541885376
scale,2,3,42,0.7339428067207336
scale,2,3,43,1.2549375295639038
scale,2,3,44,0.0525125116109848
scale,2,3,45,2.543968677520752
scale,2,4,1,1.8425551652908325
scale,2,4,2,2.024712324142456
scale,2,4,4,0.8075937628746033
scale,2,4,7,1.9736868143081665
scale,2,4,8,1.8947646617889404
scale,2,4,9,1.758461594581604
scale,2,4,10,1.761465072631836
scale,2,4,11,2.3565285205841064
scale,2,4,13,1.1590136289596558
scale,2,4,14,1.5071052312850952
scale,2,4,16,0.9230904579162598
scale,2,4,18,1.9197121858596802
