method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,428,428,0,1,0.0,0,0.0,0,-0.30138114,0.0041424315,0.0,0.0
last_flow,simple,428,428,1,2,0.0,0,0.0,0,0.09504571,0.002017413,0.0,0.0
last_flow,simple,428,428,2,3,0.0,0,0.0,0,-2.3974017e-29,0.0,0.0,0.0
last_flow,simple,428,428,3,4,-1.2063783,1,1.0,1,-1.1814916,0.0037182397,-1.1814916,0.0037182397
last_flow,simple,428,428,4,5,0.0,0,0.0,0,0.22790714,0.0028508771,0.0,0.0
last_flow,simple,428,428,5,6,0.0,0,0.0,0,-0.10220064,0.0021215477,0.0,0.0
last_flow,simple,428,428,6,7,0.0,0,0.0,0,-4.4853593e-13,3.3018685e-12,0.0,0.0
last_flow,simple,428,428,7,8,0.0,0,0.0,0,-0.54818195,0.0038067005,0.0,0.0
last_flow,simple,428,428,8,9,0.0,0,0.0,0,2.0041888e-09,3.2767344e-09,0.0,0.0
last_flow,simple,428,428,9,10,0.0,0,0.0,0,-0.027924564,0.0019255277,0.0,0.0
last_flow,simple,428,428,10,11,0.0,0,0.0,0,0.31483606,0.0037429186,0.0,0.0
last_flow,simple,428,428,11,12,0.0,0,0.0,0,-0.15238632,0.0019756504,0.0,0.0
last_flow,simple,428,428,12,13,1.0316886,1,1.0,1,0.9134797,0.003330857,0.9134797,0.003330857
last_flow,simple,428,428,13,14,0.0,0,0.0,0,-2.8230369e-25,0.0,0.0,0.0
last_flow,simple,428,428,14,15,0.0,0,0.0,0,-3.9212404e-07,2.6240136e-06,0.0,0.0
last_flow,simple,428,428,15,16,0.0,0,0.0,0,-1.0497285e-09,2.103909e-09,0.0,0.0
last_flow,simple,428,428,16,17,0.0,0,0.0,0,0.18465357,0.0036978538,0.0,0.0
last_flow,simple,428,428,17,18,0.0,0,0.0,0,0.25133383,0.0031595947,0.0,0.0
last_flow,simple,428,428,18,19,0.0,0,0.0,0,-1.9364161e-20,1.151897e-18,0.0,0.0
last_flow,simple,428,428,19,20,0.0,0,0.0,0,0.23848045,0.0035161974,0.0,0.0
last_flow,simple,428,428,20,21,0.0,0,0.0,0,0.22043371,0.0038809183,0.0,0.0
last_flow,simple,428,428,21,22,0.0,0,0.0,0,-1.673505e-05,3.9268757e-06,0.0,0.0
last_flow,simple,428,428,22,23,0.0,0,0.0,0,1.6958831e-05,8.034787e-06,0.0,0.0
last_flow,simple,428,428,23,24,0.0,0,0.0,0,0.09770598,0.001709491,0.0,0.0
last_flow,simple,428,428,24,25,0.0,0,0.0,0,0.17434391,0.0031752132,0.0,0.0
last_flow,simple,428,428,25,26,0.0,0,0.0,0,-0.22134286,0.0039549735,0.0,0.0
last_flow,simple,428,428,26,27,0.0,0,0.0,0,0.017191242,0.0022387293,0.0,0.0
last_flow,simple,428,428,27,28,-1.5840493,1,1.0,1,-1.2427642,0.004721603,-1.2427655,0.00471671
last_flow,simple,428,428,28,29,0.0,0,0.0,0,2.966687e-16,1.18580555e-14,0.0,0.0
last_flow,simple,428,428,29,30,0.0,0,0.0,0,-6.6994594e-21,4.237113e-19,0.0,0.0
last_flow,simple,428,428,30,31,0.0,0,0.0,0,-0.031217784,0.0010107703,0.0,0.0
last_flow,simple,428,428,31,32,0.0,0,0.0,0,0.30477798,0.002834232,0.0,0.0
last_flow,simple,428,428,32,33,0.0,0,0.0,0,-0.13531058,0.0021299056,0.0,0.0
last_flow,simple,428,428,33,34,0.0,0,0.0,0,-2.1053001e-13,1.331398e-11,0.0,0.0
last_flow,simple,428,428,34,35,0.0,0,0.0,0,0.21263444,0.0047805435,0.0,0.0
last_flow,simple,428,428,35,36,0.0,0,0.0,0,0.23069602,0.002448895,0.0,0.0
last_flow,simple,428,428,36,37,0.0,0,0.0,0,-0.034200925,0.0010680835,0.0,0.0
last_flow,simple,428,428,37,38,0.0,0,0.0,0,-2.9100484e-28,0.0,0.0,0.0
last_flow,simple,428,428,38,39,0.0,0,0.0,0,-0.3135418,0.0027478226,0.0,0.0
last_flow,simple,428,428,39,40,0.0,0,0.0,0,0.17063923,0.0020025754,0.0,0.0
last_flow,simple,428,428,40,41,-0.5935868,1,1.0,1,-0.33912098,0.0037323127,-0.33912098,0.003732313
last_flow,simple,428,428,41,42,0.0,0,0.0,0,0.2439449,0.0025168026,0.0,0.0
last_flow,simple,428,428,42,43,0.0,0,0.0,0,0.11547065,0.0018815576,0.0,0.0
last_flow,simple,428,428,43,44,0.0,0,0.0,0,-1.2807583e-16,7.514357e-15,0.0,0.0
last_flow,simple,428,428,44,45,0.0,0,0.0,0,-0.123379774,0.0026152348,0.0,0.0
last_flow,simple,428,428,45,46,0.0,0,0.0,0,-4.7424618e-18,2.9792428e-16,0.0,0.0
last_flow,simple,428,428,46,47,0.0,0,0.0,0,-1.2557238e-07,7.7632805e-08,0.0,0.0
last_flow,simple,428,428,47,48,0.0,0,0.0,0,-4.232262e-18,1.9167808e-16,0.0,0.0
last_flow,simple,428,428,48,49,0.0,0,0.0,0,-0.28042012,0.0028798939,0.0,0.0
last_flow,simple,428,428,49,50,0.0,0,0.0,0,0.2953227,0.0019415346,0.0,0.0
last_flow,simple,428,428,50,51,0.0,0,0.0,0,0.017815417,0.0007163248,0.0,0.0
last_flow,simple,428,428,51,52,0.0,0,0.0,0,-0.24583536,0.0024098367,0.0,0.0
last_flow,simple,428,428,52,53,0.0,0,0.0,0,-0.11102414,0.0024403983,0.0,0.0
last_flow,simple,428,428,53,54,0.0,0,0.0,0,0.2111364,0.001972798,0.0,0.0
last_flow,simple,428,428,54,55,0.0,0,0.0,0,0.14644125,0.0046380647,0.0,0.0
last_flow,simple,428,428,55,56,-1.3527472,1,1.0,1,-1.4312313,0.0042478475,-1.4312313,0.0042478475
last_flow,simple,428,428,56,57,0.0,0,0.0,0,0.31632856,0.0034865052,0.0,0.0
last_flow,simple,428,428,57,58,0.0,0,0.0,0,0.025741942,0.0023428854,0.0,0.0
last_flow,simple,428,428,58,59,0.0,0,0.0,0,0.32488534,0.002967066,0.0,0.0
last_flow,simple,428,428,59,60,0.0,0,0.0,0,0.23631006,0.0023165494,0.0,0.0
last_flow,simple,428,428,60,61,0.0,0,0.0,0,7.966625e-17,3.67968e-15,0.0,0.0
last_flow,simple,428,428,61,62,0.0,0,0.0,0,0.21192327,0.0027820275,0.0,0.0
last_flow,simple,428,428,62,63,0.0,0,0.0,0,0.11034058,0.001962952,0.0,0.0
last_flow,simple,428,428,63,64,-1.7362254,1,1.0,1,-2.070321,0.007490716,-2.070321,0.00749067
last_flow,simple,428,428,64,65,0.0,0,0.0,0,-0.23320703,0.004566877,0.0,0.0
last_flow,simple,428,428,65,66,0.0,0,0.0,0,-0.33990955,0.0025324936,0.0,0.0
last_flow,simple,428,428,66,67,-1.3358498,1,1.0,1,-1.4613907,0.003864685,-1.4613907,0.003864685
last_flow,simple,428,428,67,68,0.0,0,0.0,0,3.6727054e-19,1.6370877e-17,0.0,0.0
last_flow,simple,428,428,68,69,0.0,0,0.0,0,0.15227163,0.0027876545,0.0,0.0
last_flow,simple,428,428,69,70,0.0,0,0.0,0,0.28511906,0.0028803733,0.0,0.0
last_flow,simple,428,428,70,71,0.0,0,0.0,0,-0.16283034,0.0017356573,0.0,0.0
last_flow,simple,428,428,71,72,0.0,0,0.0,0,-1.410206e-25,5.293956e-23,0.0,0.0
last_flow,simple,428,428,72,73,0.0,0,0.0,0,2.1620805e-08,3.0589337e-08,0.0,0.0
last_flow,simple,428,428,73,74,0.0,0,0.0,0,3.0769143e-15,1.4666487e-13,0.0,0.0
last_flow,simple,428,428,74,75,0.0,0,0.0,0,-1.3485899e-10,7.7888423e-10,0.0,0.0
last_flow,simple,428,428,75,76,0.0,0,0.0,0,0.11930729,0.0029110517,0.0,0.0
last_flow,simple,428,428,76,77,0.0,0,0.0,0,-0.16940401,0.002449751,0.0,0.0
last_flow,simple,428,428,77,78,0.0,0,0.0,0,-8.9889706e-13,4.323379e-11,0.0,0.0
last_flow,simple,428,428,78,79,0.0,0,0.0,0,0.07500989,0.0017357776,0.0,0.0
last_flow,simple,428,428,79,80,0.0,0,0.0,0,-0.13365114,0.0012827019,0.0,0.0
last_flow,simple,428,428,80,81,0.0,0,0.0,0,0.5765563,0.0041993214,0.0,0.0
last_flow,simple,428,428,81,82,0.0,0,0.0,0,-0.07465848,0.0014382849,0.0,0.0
last_flow,simple,428,428,82,83,1.1718093,1,1.0,1,1.0691646,0.0039395415,1.0691646,0.0039395415
last_flow,simple,428,428,83,84,0.0,0,0.0,0,1.962674e-11,1.1798946e-09,0.0,0.0
last_flow,simple,428,428,84,85,-0.8176224,1,1.0,1,-0.5854951,0.0029673197,-0.5854951,0.0029673197
last_flow,simple,428,428,85,86,0.0,0,0.0,0,0.07660701,0.0012381411,0.0,0.0
last_flow,simple,428,428,86,87,0.0,0,0.0,0,1.0506122e-33,0.0,0.0,0.0
last_flow,simple,428,428,87,88,0.0,0,0.0,0,1.93586e-10,1.2243648e-08,0.0,0.0
last_flow,simple,428,428,88,89,0.0,0,0.0,0,3.529582e-32,0.0,0.0,0.0
last_flow,simple,428,428,89,90,1.9639137,1,1.0,1,1.596328,0.0046383482,1.596328,0.0046383482
last_flow,simple,428,428,90,91,0.0,0,0.0,0,-3.4592849e-15,1.9512259e-13,0.0,0.0
last_flow,simple,428,428,91,92,0.0,0,0.0,0,-0.20048063,0.003804369,0.0,0.0
last_flow,simple,428,428,92,93,0.0,0,0.0,0,0.27965567,0.0027529704,0.0,0.0
last_flow,simple,428,428,93,94,0.0,0,0.0,0,-0.043519642,0.0017866608,0.0,0.0
last_flow,simple,428,428,94,95,0.0,0,0.0,0,0.0920961,0.0019289639,0.0,0.0
last_flow,simple,428,428,95,96,0.0,0,0.0,0,6.0845396e-15,3.8476001e-13,0.0,0.0
last_flow,simple,428,428,96,97,0.0,0,0.0,0,-0.12748536,0.002157983,0.0,0.0
last_flow,simple,428,428,97,98,0.0,0,0.0,0,0.4980276,0.00335844,0.0,0.0
last_flow,simple,428,428,98,99,0.0,0,0.0,0,0.094032176,0.0021111497,0.0,0.0
last_flow,simple,428,428,99,100,0.0,0,0.0,0,-0.045011587,0.0018785457,0.0,0.0
