method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,423,423,0,1,0.0,0,0.0,0,-2.9956646e-16,1.563757e-14,0.0,0.0
last_flow,simple,423,423,1,2,0.0,0,0.0,0,0.12931693,0.0011898332,0.0,0.0
last_flow,simple,423,423,2,3,0.0,0,0.0,0,-0.06112334,0.0011056643,0.0,0.0
last_flow,simple,423,423,3,4,0.0,0,0.0,0,-0.15912996,0.001616066,0.0,0.0
last_flow,simple,423,423,4,5,0.0,0,0.0,0,0.09955227,0.0022377283,0.0,0.0
last_flow,simple,423,423,5,6,0.0,0,0.0,0,4.671665e-20,9.890578e-19,0.0,0.0
last_flow,simple,423,423,6,7,0.0,0,0.0,0,-0.36807337,0.0020906448,0.0,0.0
last_flow,simple,423,423,7,8,1.8685343,1,1.0,1,1.7179334,0.0039584986,1.7179334,0.0039584986
last_flow,simple,423,423,8,9,0.0,0,0.0,0,0.058968,0.0011066823,0.0,0.0
last_flow,simple,423,423,9,10,0.0,0,0.0,0,0.07871844,0.0010854569,0.0,0.0
last_flow,simple,423,423,10,11,0.0,0,0.0,0,-1.9812597e-18,5.443041e-17,0.0,0.0
last_flow,simple,423,423,11,12,0.0,0,0.0,0,0.115727015,0.0011074608,0.0,0.0
last_flow,simple,423,423,12,13,0.0,0,0.0,0,0.20541312,0.0014125013,0.0,0.0
last_flow,simple,423,423,13,14,0.7583733,1,1.0,1,0.9660909,0.0031453054,0.9660909,0.0031453054
last_flow,simple,423,423,14,15,0.0,0,0.0,0,-0.09443091,0.0015384848,0.0,0.0
last_flow,simple,423,423,15,16,0.0,0,0.0,0,-6.119385e-16,1.2934396e-14,0.0,0.0
last_flow,simple,423,423,16,17,0.0,0,0.0,0,0.15164322,0.0014633697,0.0,0.0
last_flow,simple,423,423,17,18,0.0,0,0.0,0,-0.019375665,0.00093766855,0.0,0.0
last_flow,simple,423,423,18,19,0.0,0,0.0,0,0.050689656,0.0010255832,0.0,0.0
last_flow,simple,423,423,19,20,0.0,0,0.0,0,0.29544052,0.0023308191,0.0,0.0
last_flow,simple,423,423,20,21,0.0,0,0.0,0,0.07524713,0.0021364405,0.0,0.0
last_flow,simple,423,423,21,22,0.0,0,0.0,0,-0.35073492,0.0023977372,0.0,0.0
last_flow,simple,423,423,22,23,0.0,0,0.0,0,1.9020008e-22,9.870424e-21,0.0,0.0
last_flow,simple,423,423,23,24,0.0,0,0.0,0,0.04313634,0.0015239554,0.0,0.0
last_flow,simple,423,423,24,25,0.0,0,0.0,0,-1.3926949e-11,1.1885169e-10,0.0,0.0
last_flow,simple,423,423,25,26,0.0,0,0.0,0,2.5986385e-17,8.0873626e-16,0.0,0.0
last_flow,simple,423,423,26,27,0.0,0,0.0,0,-0.089890696,0.0020525684,0.0,0.0
last_flow,simple,423,423,27,28,0.0,0,0.0,0,0.08305842,0.00092147215,0.0,0.0
last_flow,simple,423,423,28,29,0.0,0,0.0,0,-0.09559921,0.001861976,0.0,0.0
last_flow,simple,423,423,29,30,1.3111454,1,1.0,1,1.344944,0.0028580748,1.344944,0.0028580748
last_flow,simple,423,423,30,31,-1.4739223,1,1.0,1,-1.3778013,0.0028279454,-1.3778013,0.0028279454
last_flow,simple,423,423,31,32,-1.1905817,1,0.9995,1,-1.5023355,0.004865484,-2.4126256,0.1500902
last_flow,simple,423,423,32,33,0.0,0,0.0,0,0.055368748,0.00097548915,0.0,0.0
last_flow,simple,423,423,33,34,0.0,0,0.0,0,-0.11829382,0.0015606631,0.0,0.0
last_flow,simple,423,423,34,35,0.0,0,0.0,0,0.12163149,0.0018382436,0.0,0.0
last_flow,simple,423,423,35,36,0.0,0,0.0,0,-0.13824324,0.0020079229,0.0,0.0
last_flow,simple,423,423,36,37,0.0,0,0.0,0,-0.090714246,0.0020559982,0.0,0.0
last_flow,simple,423,423,37,38,0.0,0,0.0,0,0.21472916,0.0025855587,0.0,0.0
last_flow,simple,423,423,38,39,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,423,423,39,40,0.0,0,0.0,0,0.04702567,0.0010877233,0.0,0.0
last_flow,simple,423,423,40,41,0.0,0,0.0,0,0.3328367,0.0022795412,0.0,0.0
last_flow,simple,423,423,41,42,0.0,0,0.0,0,9.372823e-15,4.663108e-14,0.0,0.0
last_flow,simple,423,423,42,43,0.0,0,0.8245,1,-0.5447915,0.0027170416,-0.7856256,0.36997795
last_flow,simple,423,423,43,44,0.0,0,0.0,0,-0.22746678,0.002170513,0.0,0.0
last_flow,simple,423,423,44,45,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,423,423,45,46,0.0,0,0.0,0,0.46440476,0.0033128608,0.0,0.0
last_flow,simple,423,423,46,47,0.0,0,0.0,0,1.8515274e-09,7.1978614e-09,0.0,0.0
last_flow,simple,423,423,47,48,0.0,0,0.0,0,-0.15567324,0.0023077573,0.0,0.0
last_flow,simple,423,423,48,49,0.0,0,0.0,0,3.3364517e-30,0.0,0.0,0.0
last_flow,simple,423,423,49,50,1.4602938,1,0.9995,1,1.5851226,0.035701517,1.5851226,0.035704587
last_flow,simple,423,423,50,51,0.0,0,0.0,0,-3.1021424e-17,9.847058e-16,0.0,0.0
last_flow,simple,423,423,51,52,0.0,0,0.0,0,-7.057519e-15,6.822442e-14,0.0,0.0
last_flow,simple,423,423,52,53,0.0,0,0.0,0,-0.055151246,0.0010950828,0.0,0.0
last_flow,simple,423,423,53,54,0.0,0,0.0,0,4.8914135e-09,1.5009222e-08,0.0,0.0
last_flow,simple,423,423,54,55,0.0,0,0.0,0,-0.09528184,0.0033851855,0.0,0.0
last_flow,simple,423,423,55,56,0.0,0,0.0,0,-0.15564261,0.0013357633,0.0,0.0
last_flow,simple,423,423,56,57,0.0,0,0.0,0,-0.11987636,0.0014589214,0.0,0.0
last_flow,simple,423,423,57,58,0.0,0,0.0,0,0.3366415,0.0022147635,0.0,0.0
last_flow,simple,423,423,58,59,0.0,0,0.0,0,0.29772085,0.0021639285,0.0,0.0
last_flow,simple,423,423,59,60,0.0,0,0.0,0,-0.15288396,0.0013049342,0.0,0.0
last_flow,simple,423,423,60,61,1.3483794,1,1.0,1,1.0315912,0.002725997,1.0315912,0.002725997
last_flow,simple,423,423,61,62,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,423,423,62,63,0.0,0,0.0,0,-2.749949e-25,0.0,0.0,0.0
last_flow,simple,423,423,63,64,-1.1547173,1,1.0,1,-1.0564456,0.0024689457,-1.0564456,0.0024689457
last_flow,simple,423,423,64,65,0.0,0,0.0,0,-0.28752264,0.0022170078,0.0,0.0
last_flow,simple,423,423,65,66,0.0,0,0.0,0,0.053159226,0.0011983685,0.0,0.0
last_flow,simple,423,423,66,67,0.0,0,0.0,0,0.05433199,0.000808567,0.0,0.0
last_flow,simple,423,423,67,68,0.0,0,0.0,0,5.1958995e-08,1.4585228e-07,0.0,0.0
last_flow,simple,423,423,68,69,0.0,0,0.0,0,-0.23051074,0.0025819466,0.0,0.0
last_flow,simple,423,423,69,70,0.0,0,0.0,0,0.09291225,0.0016600526,0.0,0.0
last_flow,simple,423,423,70,71,0.0,0,0.0,0,-0.12011727,0.0023966827,0.0,0.0
last_flow,simple,423,423,71,72,0.0,0,0.0,0,0.14285797,0.0013445788,0.0,0.0
last_flow,simple,423,423,72,73,0.0,0,0.0,0,-0.17705894,0.0019964464,0.0,0.0
last_flow,simple,423,423,73,74,1.5738119,1,1.0,1,1.3835603,0.0031484542,1.3835603,0.0031484542
last_flow,simple,423,423,74,75,0.0,0,0.0,0,3.32e-43,0.0,0.0,0.0
last_flow,simple,423,423,75,76,-1.7618035,1,1.0,1,-1.4643595,0.0029597853,-1.4643595,0.0029597853
last_flow,simple,423,423,76,77,0.0,0,0.0,0,-0.34730598,0.0023162742,0.0,0.0
last_flow,simple,423,423,77,78,0.0,0,0.0,0,0.10751652,0.0021313,0.0,0.0
last_flow,simple,423,423,78,79,0.0,0,0.0,0,0.16644125,0.0026479294,0.0,0.0
last_flow,simple,423,423,79,80,0.0,0,0.0,0,0.07947055,0.0015202607,0.0,0.0
last_flow,simple,423,423,80,81,0.0,0,0.28275,0,-0.79683435,0.004009109,-0.41721985,0.6665085
last_flow,simple,423,423,81,82,0.0,0,0.0,0,8.933937e-29,0.0,0.0,0.0
last_flow,simple,423,423,82,83,0.0,0,0.0,0,-0.024707654,0.001095535,0.0,0.0
last_flow,simple,423,423,83,84,0.0,0,0.0,0,-0.041657355,0.00074457645,0.0,0.0
last_flow,simple,423,423,84,85,0.0,0,0.0,0,-0.04952048,0.0014073615,0.0,0.0
last_flow,simple,423,423,85,86,0.0,0,0.0,0,-1.8353697e-17,5.4567535e-16,0.0,0.0
last_flow,simple,423,423,86,87,0.0,0,0.0,0,0.15216905,0.0016218835,0.0,0.0
last_flow,simple,423,423,87,88,0.0,0,0.0,0,-0.27232435,0.0023995698,0.0,0.0
last_flow,simple,423,423,88,89,0.0,0,0.0,0,-0.15182517,0.0018595216,0.0,0.0
last_flow,simple,423,423,89,90,0.0,0,0.0,0,-0.2054237,0.0020261833,0.0,0.0
last_flow,simple,423,423,90,91,0.0,0,0.0,0,5.1455065e-16,1.3438517e-14,0.0,0.0
last_flow,simple,423,423,91,92,0.0,0,0.0,0,-4.627895e-19,2.5407789e-17,0.0,0.0
last_flow,simple,423,423,92,93,0.0,0,0.0,0,-0.094014056,0.001288121,0.0,0.0
last_flow,simple,423,423,93,94,0.0,0,0.0,0,0.06107517,0.0013768941,0.0,0.0
