method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean
last_flow,simple,428,428,0,1,0.0,0,0.0,0,0.0
last_flow,simple,428,428,1,2,0.0,0,0.0,0,0.0
last_flow,simple,428,428,2,3,0.0,0,0.0,0,0.0
last_flow,simple,428,428,3,4,-1.2063783,1,1.0,1,-1.1814774
last_flow,simple,428,428,4,5,0.0,0,0.0,0,0.0
last_flow,simple,428,428,5,6,0.0,0,0.0,0,0.0
last_flow,simple,428,428,6,7,0.0,0,0.0,0,0.0
last_flow,simple,428,428,7,8,0.0,0,0.0,0,0.0
last_flow,simple,428,428,8,9,0.0,0,0.0,0,0.0
last_flow,simple,428,428,9,10,0.0,0,0.0,0,0.0
last_flow,simple,428,428,10,11,0.0,0,0.0,0,0.0
last_flow,simple,428,428,11,12,0.0,0,0.0,0,0.0
last_flow,simple,428,428,12,13,1.0316886,1,1.0,1,0.9135509
last_flow,simple,428,428,13,14,0.0,0,0.0,0,0.0
last_flow,simple,428,428,14,15,0.0,0,0.0,0,0.0
last_flow,simple,428,428,15,16,0.0,0,0.0,0,0.0
last_flow,simple,428,428,16,17,0.0,0,0.0,0,0.0
last_flow,simple,428,428,17,18,0.0,0,0.0,0,0.0
last_flow,simple,428,428,18,19,0.0,0,0.0,0,0.0
last_flow,simple,428,428,19,20,0.0,0,0.0,0,0.0
last_flow,simple,428,428,20,21,0.0,0,0.0,0,0.0
last_flow,simple,428,428,21,22,0.0,0,0.0,0,0.0
last_flow,simple,428,428,22,23,0.0,0,0.0,0,0.0
last_flow,simple,428,428,23,24,0.0,0,0.0,0,0.0
last_flow,simple,428,428,24,25,0.0,0,0.0,0,0.0
last_flow,simple,428,428,25,26,0.0,0,0.0,0,0.0
last_flow,simple,428,428,26,27,0.0,0,0.0,0,0.0
last_flow,simple,428,428,27,28,-1.5840493,1,1.0,1,-1.2428089
last_flow,simple,428,428,28,29,0.0,0,0.0,0,0.0
last_flow,simple,428,428,29,30,0.0,0,0.0,0,0.0
last_flow,simple,428,428,30,31,0.0,0,0.0,0,0.0
last_flow,simple,428,428,31,32,0.0,0,0.0,0,0.0
last_flow,simple,428,428,32,33,0.0,0,0.0,0,0.0
last_flow,simple,428,428,33,34,0.0,0,0.0,0,0.0
last_flow,simple,428,428,34,35,0.0,0,0.0,0,0.0
last_flow,simple,428,428,35,36,0.0,0,0.0,0,0.0
last_flow,simple,428,428,36,37,0.0,0,0.0,0,0.0
last_flow,simple,428,428,37,38,0.0,0,0.0,0,0.0
last_flow,simple,428,428,38,39,0.0,0,0.0,0,0.0
last_flow,simple,428,428,39,40,0.0,0,0.0,0,0.0
last_flow,simple,428,428,40,41,-0.5935868,1,1.0,1,-0.33909383
last_flow,simple,428,428,41,42,0.0,0,0.0,0,0.0
last_flow,simple,428,428,42,43,0.0,0,0.0,0,0.0
last_flow,simple,428,428,43,44,0.0,0,0.0,0,0.0
last_flow,simple,428,428,44,45,0.0,0,0.0,0,0.0
last_flow,simple,428,428,45,46,0.0,0,0.0,0,0.0
last_flow,simple,428,428,46,47,0.0,0,0.0,0,0.0
last_flow,simple,428,428,47,48,0.0,0,0.0,0,0.0
last_flow,simple,428,428,48,49,0.0,0,0.0,0,0.0
last_flow,simple,428,428,49,50,0.0,0,0.0,0,0.0
last_flow,simple,428,428,50,51,0.0,0,0.0,0,0.0
last_flow,simple,428,428,51,52,0.0,0,0.0,0,0.0
last_flow,simple,428,428,52,53,0.0,0,0.0,0,0.0
last_flow,simple,428,428,53,54,0.0,0,0.0,0,0.0
last_flow,simple,428,428,54,55,0.0,0,0.0,0,0.0
last_flow,simple,428,428,55,56,-1.3527472,1,1.0,1,-1.431179
last_flow,simple,428,428,56,57,0.0,0,0.0,0,0.0
last_flow,simple,428,428,57,58,0.0,0,0.0,0,0.0
last_flow,simple,428,428,58,59,0.0,0,0.0,0,0.0
last_flow,simple,428,428,59,60,0.0,0,0.0,0,0.0
last_flow,simple,428,428,60,61,0.0,0,0.0,0,0.0
last_flow,simple,428,428,61,62,0.0,0,0.0,0,0.0
last_flow,simple,428,428,62,63,0.0,0,0.0,0,0.0
last_flow,simple,428,428,63,64,-1.7362254,1,1.0,1,-2.0699522
last_flow,simple,428,428,64,65,0.0,0,0.0,0,0.0
last_flow,simple,428,428,65,66,0.0,0,0.0,0,0.0
last_flow,simple,428,428,66,67,-1.3358498,1,1.0,1,-1.4614356
last_flow,simple,428,428,67,68,0.0,0,0.0,0,0.0
last_flow,simple,428,428,68,69,0.0,0,0.0,0,0.0
last_flow,simple,428,428,69,70,0.0,0,0.0,0,0.0
last_flow,simple,428,428,70,71,0.0,0,0.0,0,0.0
last_flow,simple,428,428,71,72,0.0,0,0.0,0,0.0
last_flow,simple,428,428,72,73,0.0,0,0.0,0,0.0
last_flow,simple,428,428,73,74,0.0,0,0.0,0,0.0
last_flow,simple,428,428,74,75,0.0,0,0.0,0,0.0
last_flow,simple,428,428,75,76,0.0,0,0.0,0,0.0
last_flow,simple,428,428,76,77,0.0,0,0.0,0,0.0
last_flow,simple,428,428,77,78,0.0,0,0.0,0,0.0
last_flow,simple,428,428,78,79,0.0,0,0.0,0,0.0
last_flow,simple,428,428,79,80,0.0,0,0.0,0,0.0
last_flow,simple,428,428,80,81,0.0,0,0.0,0,0.0
last_flow,simple,428,428,81,82,0.0,0,0.0,0,0.0
last_flow,simple,428,428,82,83,1.1718093,1,1.0,1,1.069217
last_flow,simple,428,428,83,84,0.0,0,0.0,0,0.0
last_flow,simple,428,428,84,85,-0.8176224,1,1.0,1,-0.58553785
last_flow,simple,428,428,85,86,0.0,0,0.0,0,0.0
last_flow,simple,428,428,86,87,0.0,0,0.0,0,0.0
last_flow,simple,428,428,87,88,0.0,0,0.0,0,0.0
last_flow,simple,428,428,88,89,0.0,0,0.0,0,0.0
last_flow,simple,428,428,89,90,1.9639137,1,1.0,1,1.5963209
last_flow,simple,428,428,90,91,0.0,0,0.0,0,0.0
last_flow,simple,428,428,91,92,0.0,0,0.0,0,0.0
last_flow,simple,428,428,92,93,0.0,0,0.0,0,0.0
last_flow,simple,428,428,93,94,0.0,0,0.0,0,0.0
last_flow,simple,428,428,94,95,0.0,0,0.0,0,0.0
last_flow,simple,428,428,95,96,0.0,0,0.0,0,0.0
last_flow,simple,428,428,96,97,0.0,0,0.0,0,0.0
last_flow,simple,428,428,97,98,0.0,0,0.0,0,0.0
last_flow,simple,428,428,98,99,0.0,0,0.0,0,0.0
last_flow,simple,428,428,99,100,0.0,0,0.0,0,0.0
