support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[16, 26, 28, 33, 47, 51, 58, 77, 84, 85, 90]",11,1642.88220215,1642.88220215,8.02497822,15.17762756,3.89584748,3.05193591,-0.05014389,-6.77019978,6.77019978,0,0.0,0.0,0.0,0.0,49.75646591,0.69046015,0.04120187,0.03274651,0.0,0.4975647,0.03652667,0.43727264,0.47251752,0.49737257,0.52219599,0.55827653,0.49463853,0.49665862,0.49729037,0.49863017,0.50018257,49.75646591,0.03644723,0.03813671,0.69046015,0.69190687,0.69310516,0.03274651,0.02744098,0.04719332,0.0677527,0.08117224,0.0019058,0.00483722,0.00519332,0.04120187,0.04089227,0.04256268,0.04418497,0.04469674,0.41107422,0.03554728,0.47167969,0.47265625,0.48828125,0.50390625,0.51191401,49.75646591,47.16796875,0,0,True,1,1,0.8,1e-05,3056.35473633,8.02497822,12.81356327,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 38, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 70, 72, 73, 74, 75, 76, 77, 78, 79, 82, 84, 86, 87, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",80,1505.25109863,1553.10983468,8.00986501,13.78283691,3.71252433,2.84505081,0.04636203,-5.72376728,5.72376728,69,0.87654321,0.0918978,0.08377418,-0.01511321,51.20503616,0.68982375,0.04418116,0.0418864,0.01509996,0.51205045,0.03887283,0.44797826,0.48566431,0.51183492,0.53799033,0.57628471,0.49403146,0.50352764,0.51523823,0.52028477,0.52464867,51.20504761,0.03734479,0.03973832,0.68982375,0.69164169,0.69309342,0.0418864,0.03595648,0.06049497,0.08546724,0.10106247,0.02771209,0.03130089,0.03277381,0.04418116,0.04414576,0.04550946,0.04751051,0.04813421,0.51997906,0.04478631,0.6214844,0.66015625,0.70703125,0.734375,0.75039059,51.20504761,62.1484375,1,0,True,25,25,0.8,1e-05,3044.55273438,8.02110928,12.49672237,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 72, 73, 74, 75, 76, 77, 78, 79, 80, 82, 84, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",89,1346.43237305,1404.55995331,8.05734556,11.5398016,3.39702835,2.63292003,0.20155821,-4.74505854,4.74505854,9,0.1011236,0.16274119,0.10550979,0.04748054,54.30086136,0.68496966,0.0503101,0.06583815,0.03169678,0.54300863,0.04703086,0.46282467,0.51158345,0.54435825,0.57547903,0.61830044,0.49058235,0.52247477,0.55838853,0.56340849,0.56786919,54.30086517,0.03953493,0.04145711,0.68496966,0.68852186,0.69296455,0.06583815,0.0602126,0.09423365,0.12707096,0.14744948,0.06303816,0.07055821,0.07172722,0.0503101,0.05088668,0.05266924,0.0538657,0.0543775,0.78951871,0.06088797,0.81660157,0.9296875,0.94921875,0.9609375,0.96484375,54.30086517,81.66015625,2,0,True,50,50,0.8,1e-05,3232.0065918,8.08085846,11.84951183,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 82, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",92,1162.90734863,1229.83899287,8.11295251,9.9447403,3.15352823,2.47535682,0.3119209,-4.07047081,4.07047081,3,0.05376344,0.13822259,0.13630467,0.05560696,59.13730621,0.66783822,0.05950113,0.10624263,0.0484578,0.59137309,0.06411852,0.47420579,0.54907203,0.60032314,0.63837171,0.6836285,0.49699566,0.55362266,0.62163413,0.62786913,0.63214856,59.13731384,0.0416328,0.04542849,0.66783828,0.67277843,0.69223994,0.10624262,0.10223556,0.14769723,0.18854648,0.2131456,0.11375445,0.12572463,0.1301171,0.05950112,0.06059725,0.06440084,0.06606477,0.06713152,1.22259092,0.08896253,0.90089846,0.99609375,1.0,1.0,1.0,59.13731384,90.08984375,3,0,True,75,75,0.8,1e-05,3388.82080078,8.12823729,10.93069524,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",97,934.03637695,1014.57067835,8.08540094,9.61801052,3.10129175,2.42474794,0.33452742,-3.77472305,3.77472305,5,0.05154639,0.03285453,0.19680929,-0.02755157,65.50704956,0.62669885,0.07318472,0.17406765,0.06370478,0.65507054,0.08955858,0.48190895,0.59524494,0.68068463,0.72249794,0.76599354,0.50191987,0.58576679,0.70600986,0.71244621,0.71702331,65.50705719,0.04206442,0.04958191,0.62669885,0.62634826,0.69097584,0.17406765,0.17174777,0.23679319,0.2945585,0.32806268,0.19133881,0.23082885,0.23544957,0.07318471,0.07648413,0.08073223,0.08454227,0.08675319,1.96112764,0.11599144,0.92429686,1.0,1.0,1.0,1.0,65.50705719,92.4296875,4,0,True,100,100,0.8,1e-05,3107.26513672,8.04149824,9.55105189,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",96,711.5692749,788.66059674,7.74391369,13.60403061,3.68836422,2.77872801,0.05873368,-4.14634323,4.14634323,-1,0.03061224,0.0,0.2381782,-0.34148725,72.18370819,0.5564875,0.09097638,0.27478236,0.0672169,0.72183716,0.12022068,0.48394638,0.63209927,0.77130735,0.81082904,0.84933639,0.50550187,0.61162448,0.78913975,0.80169475,0.81203675,72.18370819,0.03826783,0.05592172,0.55648756,0.53768885,0.68942577,0.27478236,0.26721177,0.38826132,0.48832816,0.54186749,0.26823872,0.44035938,0.45236886,0.09097638,0.09309418,0.10650972,0.11163054,0.11615618,3.15812516,0.18580998,0.93171877,1.0,1.0,1.0,1.0,72.18370819,93.171875,5,0,True,125,125,0.8,1e-05,1907.51525879,7.55355676,7.6796548,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 36, 38, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",88,572.82995605,621.37488513,7.21137726,18.44598961,4.29487946,3.42194676,-0.27628269,-4.71595621,4.71595621,-8,0.08333333,0.0,0.19497655,-0.53253643,71.80899811,0.54553342,0.09549646,0.2997205,0.02179535,0.71808982,0.14354901,0.4388704,0.60191625,0.77935553,0.8238554,0.86935276,0.45694402,0.57200193,0.78983313,0.81273633,0.84911448,71.80899048,0.03927366,0.05843596,0.54553342,0.52772242,0.69051445,0.29972047,0.24234028,0.44434503,0.64501917,0.75794679,0.22587745,0.66559184,0.71347481,0.09549645,0.09183922,0.10852143,0.1367256,0.14525004,3.78163576,0.22619922,0.87496096,1.0,1.0,1.0,1.0,71.80899048,87.49609375,6,0,True,150,150,0.8,1e-05,1090.05725098,6.9939855,6.01466082,False,True
"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 15, 16, 17, 18, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 33, 34, 36, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 59, 62, 63, 64, 65, 67, 72, 73, 74, 76, 77, 78, 79, 80, 82, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 97, 98, 99]",74,492.42996216,520.67454908,6.59258125,16.26252747,4.03268242,3.21935391,-0.12520839,-4.26484442,4.26484442,-14,0.15909091,0.11837056,0.14035578,-0.61879601,66.54920197,0.57563341,0.09351113,0.28683221,0.05390849,0.66549188,0.16598895,0.34891909,0.52410531,0.72951424,0.78782505,0.85992944,0.36940572,0.49725258,0.74187315,0.77146024,0.85118669,66.54918671,0.04628552,0.06109292,0.57563341,0.58250761,0.68788004,0.28683221,0.2016132,0.39656031,0.68307227,0.92847949,0.19966899,0.68161637,0.90836167,0.09351113,0.08711793,0.09957823,0.12278336,0.16831641,4.00219393,0.24840283,0.77191406,1.0,1.0,1.0,1.0,66.54918671,77.19140625,7,0,True,175,175,0.8,1e-05,561.14282227,6.32997546,4.23188726,False,True
"[1, 3, 4, 5, 6, 7, 9, 10, 11, 13, 15, 16, 17, 18, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 33, 34, 36, 40, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 57, 58, 59, 62, 63, 64, 65, 67, 72, 73, 74, 76, 77, 78, 79, 80, 82, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 98, 99]",71,442.89987183,460.94519162,5.98922068,14.63448048,3.82550395,3.1664474,-0.01256341,-4.09552193,4.09552193,-3,0.04054054,0.10011033,0.10058302,-0.60336057,59.86901855,0.60432714,0.09208222,0.27475062,0.06751609,0.59869015,0.17929114,0.27898669,0.44622815,0.65007478,0.72943175,0.84884518,0.29861474,0.43046626,0.66930836,0.70843238,0.84532356,59.86901855,0.05721471,0.06419477,0.60432714,0.62417877,0.68569088,0.27475062,0.17652857,0.33933994,0.62585014,1.04405677,0.17629978,0.60757536,1.03965831,0.09208222,0.08552782,0.09665155,0.11453465,0.17375217,4.14261007,0.29120159,0.70980471,0.99609375,1.0,1.0,1.0,59.86901855,70.98046875,8,0,True,200,200,0.8,1e-05,341.99597168,5.83479896,3.18037318,False,True
"[1, 3, 4, 5, 6, 9, 10, 13, 15, 16, 18, 20, 21, 22, 25, 26, 27, 28, 29, 30, 31, 33, 34, 36, 41, 42, 44, 46, 47, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 62, 63, 64, 65, 72, 73, 74, 76, 77, 78, 79, 82, 86, 87, 89, 90, 91, 92, 93, 94, 96, 98, 99]",62,406.271698,419.00791707,5.86356082,13.99198914,3.74058674,3.16313076,0.03189073,-3.9123044,3.9123044,-9,0.12676056,0.04390257,0.0827008,-0.12565986,52.87554932,0.61715311,0.09089103,0.26354337,0.07015714,0.52875543,0.18669119,0.21759975,0.37335736,0.55662853,0.66169149,0.83884728,0.25121573,0.36248356,0.5804714,0.63408351,0.84690678,52.8755455,0.06970496,0.07659943,0.61715305,0.64765716,0.69093573,0.26354343,0.15436862,0.30793923,0.5754571,1.11264813,0.13736984,0.51557028,1.15561402,0.09089103,0.08360536,0.09618136,0.11294341,0.17529574,4.20723248,0.3099691,0.60242188,0.859375,0.96875,1.0,1.0,52.8755455,60.2421875,9,0,True,225,225,0.8,1e-05,309.95709229,5.73643388,2.61863658,False,True
"[5, 6, 9, 10, 13, 15, 16, 20, 22, 26, 27, 28, 29, 30, 31, 33, 34, 41, 42, 46, 47, 49, 50, 51, 54, 56, 57, 58, 59, 62, 63, 72, 73, 74, 76, 79, 82, 86, 87, 89, 93, 94, 96]",43,369.91320801,383.41287987,5.78397667,9.5213871,3.0856745,2.68521905,0.34121282,-2.85832024,2.85832024,-19,0.30645161,0.31951154,0.08949304,-0.07958415,45.60161972,0.60786718,0.0910729,0.2525723,0.07292691,0.45601618,0.19394059,0.16318096,0.30422243,0.45254615,0.58222222,0.82865298,0.20428483,0.3090049,0.46765333,0.54967058,0.84326184,45.60162735,0.09089851,0.09864598,0.60786718,0.6524266,0.69188231,0.25257224,0.14152813,0.28435057,0.53971714,1.13753307,0.12227441,0.45006567,1.20471191,0.09107289,0.08159068,0.09702961,0.1162881,0.17657427,4.19745159,0.32217112,0.40453124,0.375,0.69433594,0.97382808,1.0,45.60162735,40.453125,10,0,True,250,250,0.8,1e-05,333.46466064,5.80953689,2.22747832,False,True
"[16, 22, 29, 33, 34, 47, 51, 56, 62, 72, 76, 82, 86, 89]",14,338.15151978,350.51376259,5.80814266,4.89439249,2.21232739,1.9061569,0.66135575,-2.22125721,2.22125721,-29,0.6744186,0.48595804,0.08586254,0.02416599,38.68917084,0.57611036,0.09198961,0.23963371,0.06941056,0.38689166,0.2018512,0.11547568,0.2348921,0.35555452,0.50056249,0.82992744,0.17599016,0.27780727,0.36277789,0.44852948,0.84588724,38.68916702,0.11151504,0.12501873,0.57611036,0.62039709,0.69061589,0.23963371,0.1236348,0.25967121,0.51363903,1.18359947,0.11893526,0.41405457,1.26214039,0.09198959,0.08315665,0.10125418,0.12787332,0.17950393,4.19090557,0.31390104,0.25066406,0.13671875,0.33203125,0.79296857,1.0,38.68916702,25.06640625,11,0,True,275,275,0.8,1e-05,378.82104492,5.93706392,2.03701042,False,True
