method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,404,404,0,1,0.0,0,0.0,0,-1.1301369e-28,0.0,0.0,0.0
last_flow,simple,404,404,1,2,-1.4139572,1,1.0,1,-1.1235504,0.0029985998,-1.1235504,0.0029985998
last_flow,simple,404,404,2,3,0.0,0,0.0,0,0.08123191,0.0015625556,0.0,0.0
last_flow,simple,404,404,3,4,0.0,0,0.0,0,-0.20292713,0.0034080364,0.0,0.0
last_flow,simple,404,404,4,5,0.0,0,0.0,0,-6.953289e-34,0.0,0.0,0.0
last_flow,simple,404,404,5,6,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,404,404,6,7,0.0,0,0.0,0,-0.1479712,0.0020273726,0.0,0.0
last_flow,simple,404,404,7,8,0.0,0,0.0,0,-0.5113363,0.0050135544,0.0,0.0
last_flow,simple,404,404,8,9,0.0,0,0.0,0,2.0701474e-20,1.6150537e-18,0.0,0.0
last_flow,simple,404,404,9,10,0.0,0,0.0,0,-0.11400376,0.0036567787,0.0,0.0
last_flow,simple,404,404,10,11,0.0,0,0.0,0,0.07657363,0.0022814588,0.0,0.0
last_flow,simple,404,404,11,12,0.0,0,0.0,0,0.08827598,0.0020077333,0.0,0.0
last_flow,simple,404,404,12,13,0.0,0,0.0,0,-0.055986706,0.0015399888,0.0,0.0
last_flow,simple,404,404,13,14,0.0,0,0.0,0,0.06805945,0.0031508282,0.0,0.0
last_flow,simple,404,404,14,15,0.0,0,0.0,0,0.09723986,0.0034356634,0.0,0.0
last_flow,simple,404,404,15,16,0.0,0,0.0,0,-2.887621e-20,6.903815e-20,0.0,0.0
last_flow,simple,404,404,16,17,0.0,0,0.0,0,0.27975598,0.003090664,0.0,0.0
last_flow,simple,404,404,17,18,0.0,0,0.0,0,-0.06685101,0.0021083585,0.0,0.0
last_flow,simple,404,404,18,19,0.0,0,0.0,0,2.849842e-14,4.3858336e-13,0.0,0.0
last_flow,simple,404,404,19,20,0.0,0,0.0,0,-0.17883067,0.0032126124,0.0,0.0
last_flow,simple,404,404,20,21,0.0,0,0.0,0,0.38562447,0.0038875912,0.0,0.0
last_flow,simple,404,404,21,22,0.0,0,0.0,0,4.2879725e-10,3.060967e-09,0.0,0.0
last_flow,simple,404,404,22,23,0.0,0,0.0,0,8.966015e-39,0.0,0.0,0.0
last_flow,simple,404,404,23,24,0.0,0,0.0,0,0.241967,0.0029597878,0.0,0.0
last_flow,simple,404,404,24,25,0.0,0,0.0,0,0.3186875,0.004757647,0.0,0.0
last_flow,simple,404,404,25,26,0.0,0,0.0,0,3.910369e-21,1.1196728e-19,0.0,0.0
last_flow,simple,404,404,26,27,0.0,0,0.0,0,-0.05391551,0.0025653827,0.0,0.0
last_flow,simple,404,404,27,28,0.0,0,0.0,0,-0.08357843,0.0022706448,0.0,0.0
last_flow,simple,404,404,28,29,0.0,0,0.0,0,-0.13759224,0.0016066086,0.0,0.0
last_flow,simple,404,404,29,30,0.0,0,0.0,0,5.4709726e-19,1.832598e-17,0.0,0.0
last_flow,simple,404,404,30,31,0.0,0,0.0,0,-2.1278935e-20,6.213182e-19,0.0,0.0
last_flow,simple,404,404,31,32,0.0,0,0.0,0,0.16535626,0.0020194273,0.0,0.0
last_flow,simple,404,404,32,33,1.9368105,1,1.0,1,1.9754497,0.0040668934,1.9754497,0.0040668934
last_flow,simple,404,404,33,34,0.0,0,0.0,0,-0.017923117,0.0015455055,0.0,0.0
last_flow,simple,404,404,34,35,0.0,0,0.0,0,-0.0075762593,0.0014042209,0.0,0.0
last_flow,simple,404,404,35,36,0.0,0,0.0,0,-0.31348515,0.0034973556,0.0,0.0
last_flow,simple,404,404,36,37,0.0,0,0.0,0,0.09169547,0.0021838625,0.0,0.0
last_flow,simple,404,404,37,38,0.0,0,0.0,0,-4.6968672e-20,1.3437579e-18,0.0,0.0
last_flow,simple,404,404,38,39,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,404,404,39,40,0.0,0,0.0,0,-0.34025997,0.0033191391,0.0,0.0
last_flow,simple,404,404,40,41,0.0,0,0.0,0,0.4065827,0.0034341628,0.0,0.0
last_flow,simple,404,404,41,42,0.0,0,0.0,0,0.046917595,0.0016709695,0.0,0.0
last_flow,simple,404,404,42,43,0.0,0,0.0,0,0.020933224,0.0011047878,0.0,0.0
last_flow,simple,404,404,43,44,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,404,404,44,45,0.0,0,0.0,0,1.6520048e-06,2.7337946e-06,0.0,0.0
last_flow,simple,404,404,45,46,0.0,0,0.0,0,0.09355059,0.0031853896,0.0,0.0
last_flow,simple,404,404,46,47,0.0,0,0.0,0,2.7204793e-28,0.0,0.0,0.0
last_flow,simple,404,404,47,48,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,404,404,48,49,0.0,0,0.0,0,3.540527e-19,5.3317523e-18,0.0,0.0
last_flow,simple,404,404,49,50,0.0,0,0.0,0,-0.25587365,0.003028478,0.0,0.0
last_flow,simple,404,404,50,51,0.0,0,0.0,0,-2.5221011e-08,1.329546e-07,0.0,0.0
last_flow,simple,404,404,51,52,1.1569318,1,1.0,1,0.92406195,0.0053513595,0.92406195,0.0053513595
last_flow,simple,404,404,52,53,-1.4039316,1,1.0,1,-1.3076404,0.0029013753,-1.3076404,0.0029013753
last_flow,simple,404,404,53,54,-1.5559489,1,1.0,1,-1.7389247,0.0050045354,-1.7389247,0.0050045354
last_flow,simple,404,404,54,55,0.0,0,0.0,0,-0.07916063,0.00278468,0.0,0.0
last_flow,simple,404,404,55,56,0.0,0,0.0,0,0.030177776,0.0025011543,0.0,0.0
last_flow,simple,404,404,56,57,0.0,0,0.0,0,0.3718779,0.0034257404,0.0,0.0
last_flow,simple,404,404,57,58,0.0,0,0.0,0,-0.209148,0.002071464,0.0,0.0
last_flow,simple,404,404,58,59,0.0,0,0.0,0,0.05265703,0.0037245876,0.0,0.0
last_flow,simple,404,404,59,60,0.0,0,0.0,0,0.07059183,0.002451412,0.0,0.0
last_flow,simple,404,404,60,61,0.0,0,0.0,0,0.0107566295,0.0011218677,0.0,0.0
last_flow,simple,404,404,61,62,-1.9925004,1,1.0,1,-2.0408368,0.004112408,-2.0408368,0.004112408
last_flow,simple,404,404,62,63,0.0,0,0.0,0,4.8717215e-13,6.7239647e-12,0.0,0.0
last_flow,simple,404,404,63,64,0.0,0,0.0,0,-0.09383844,0.001889518,0.0,0.0
last_flow,simple,404,404,64,65,0.0,0,0.0,0,0.20674008,0.0020305277,0.0,0.0
last_flow,simple,404,404,65,66,0.0,0,0.0,0,0.13287157,0.0034391251,0.0,0.0
last_flow,simple,404,404,66,67,0.0,0,0.0,0,-0.0646699,0.0020255127,0.0,0.0
last_flow,simple,404,404,67,68,0.0,0,0.0,0,-0.31278175,0.00306834,0.0,0.0
last_flow,simple,404,404,68,69,0.0,0,0.0,0,-6.5807576e-08,1.2550841e-07,0.0,0.0
last_flow,simple,404,404,69,70,0.0,0,0.0,0,4.1069362e-20,1.7191172e-18,0.0,0.0
last_flow,simple,404,404,70,71,0.0,0,0.0,0,-0.05557647,0.001565424,0.0,0.0
last_flow,simple,404,404,71,72,0.0,0,0.0,0,7.616956e-31,0.0,0.0,0.0
last_flow,simple,404,404,72,73,0.0,0,0.0,0,0.15285125,0.003675887,0.0,0.0
last_flow,simple,404,404,73,74,0.7189072,1,1.0,1,0.6392574,0.003720297,0.6392574,0.003720297
