variable,mean,sd,rhat,ess,mcse
prediction_0,0.08030161330690803,0.2584877235618257,1.0004838369583369,3478.5608233077833,0.004382683624443243
prediction_1,-0.05841222017126333,0.21643471337660897,1.005404223554601,1123.1393872971857,0.006458179154056446
prediction_2,3.5016667723059656,0.3675464615480828,1.0007159779533934,4086.715447725768,0.005749433383471608
prediction_3,0.36288985594268963,0.21021630900250549,1.000707570672547,3658.0376214717407,0.0034757003095892518
prediction_4,-0.07816917279062786,0.19894780026484274,1.0033813886421623,1706.5310812897899,0.0048159507867770205
prediction_5,0.2815712770356484,0.24593891071947468,1.0031638834880348,1904.421532167732,0.005635671930953975
prediction_6,1.9546633505046367,0.2388267874816111,1.0012532700245924,1983.3266357819382,0.005362729787416217
prediction_7,1.8298381529152394,0.26256713080039873,1.0003751157185559,7078.159734750963,0.0031209023398665707
prediction_8,-0.06588844504883769,0.2039416194472468,1.0042199681316653,1320.6377470219297,0.005611952809859022
prediction_9,2.4211371996700763,0.27660426269545535,1.0002830210945297,4091.6351062696353,0.004324246280721609
prediction_10,1.0867612037945538,0.19475672912267622,1.00024942041826,3228.739098147439,0.003427488416316125
prediction_11,3.1247191613197325,0.348727116528509,1.0009157800700275,3985.67465848594,0.005523759940750591
prediction_12,2.3316206580162047,0.2440560679338333,1.0005314956805922,6741.86417167235,0.0029723476972477437
prediction_13,2.554409466356039,0.32148119709422046,1.0005145969419482,6457.338514775835,0.00400063379933392
prediction_14,0.8055885500188917,0.21854613010685758,1.0003122814983927,3573.6468744415,0.0036558410296849355
prediction_15,2.207256343138218,0.23615591777981007,1.0003773575647155,5433.695442493712,0.00320369517104544
prediction_16,0.1201641574307614,0.2885776814173778,1.0010401150979926,1995.071479018186,0.0064607585306153455
prediction_17,5.079345113551617,0.35825917461177814,1.0004101142526356,5673.935951086057,0.0047561452195116725
prediction_18,0.021786279863585514,0.23948013305334467,1.0016461928813007,1910.6803952070081,0.005478674098838218
prediction_19,0.1498031711713993,0.20854594438460733,1.0022604614771842,2336.3660676525556,0.004314508246749238
prediction_20,0.44246354275010524,0.23632239684435466,1.003972440076759,2349.6017595999215,0.00487537193895948
prediction_21,0.0001642175705092086,0.27506687476590513,1.0004600229330927,2181.646235110928,0.005889062028268827
prediction_22,2.3840571030318736,0.25137529117225765,1.0008742968558852,6910.253435288193,0.0030239569135985136
prediction_23,2.374170092177391,0.2693756936407436,1.0011744643413747,7241.090823043553,0.0031656027055367965
prediction_24,-0.14343482713263425,0.19526506693613777,1.0024933409151133,1692.958307956204,0.004745712483154886
prediction_25,0.18369636276189266,0.24518019336141791,1.0030031785242026,1582.1951539858835,0.00616389679075342
prediction_26,0.7265833649107896,0.28175192590128206,1.0005362744579187,3129.1315435683705,0.00503680320912145
prediction_27,4.876321481728554,0.4194010421504201,1.0010208408420456,4292.017028481074,0.006401751134509664
prediction_28,1.0400976009018719,0.24218676208784232,1.001555329381677,2147.9943694876943,0.005225571947559557
prediction_29,2.0613839700996874,0.29879748381610843,1.0007707720024754,5862.633523989281,0.0039023890325508887
prediction_30,-0.11864569839906894,0.20620066644032742,1.003312958389707,1455.0115659191881,0.005405761013607566
prediction_31,2.4810941075503825,0.29006272675840983,1.0004620128583892,3930.0960616385028,0.004626902440587774
prediction_32,3.169164143896103,0.27856166233744833,1.0017034989815872,5209.9862948181235,0.003859251263660981
prediction_33,0.8458685225164517,0.2426561383745866,1.0005410753975292,3169.142021883851,0.004310428354741918
prediction_34,0.7298721869955963,0.25912885051979173,1.001355597712503,1908.7381848703612,0.0059312002589910215
prediction_35,4.457871047449112,0.30909459729269845,1.0006721387411504,6220.208742314532,0.003919123365873088
prediction_36,-0.240375034097248,0.22447597536701733,1.0021377284652357,2330.1804990310056,0.004650236981309984
prediction_37,-0.04679871424018079,0.21920514551991546,1.005590053207662,1197.7330117683787,0.006333893175866476
prediction_38,1.2626958616331219,0.2525225889453512,1.0015931211486835,2009.7804081544712,0.0056328207228595025
prediction_39,0.1383095532773652,0.2689992036223613,1.0010223009562071,2079.4195769077705,0.0058990208351263
prediction_40,4.614608450758457,0.31424240394616587,1.000485647390793,6045.69912109014,0.004041490140383651
prediction_41,2.5044501776814463,0.27728529842225036,0.9999873394694913,4592.037912270125,0.004091891519232667
prediction_42,-0.14848862996097656,0.19767041317663334,1.0019782941046185,2255.020569318067,0.004162616642158201
prediction_43,2.8123416640818117,0.34419119478037213,1.0008342263314973,6047.450894499663,0.004426022125114298
prediction_44,1.7558933990329504,0.24314313405746768,1.0008777280014716,2052.1140239759334,0.0053673666848178935
prediction_45,4.750432216262817,0.3390194733719922,1.0012429781469407,4662.891548045016,0.004964745463532013
prediction_46,3.738136168694496,0.44242088733034735,1.0010680876373133,3108.0432699480066,0.007935825219715073
prediction_47,2.221585150116682,0.23254009093232972,1.0003976947523396,5361.103700161094,0.003175928627686915
