"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","simple",403,403,0,1,0,0,0,0,0.00333341622276118
"mcmc","simple",403,403,1,2,0.74452776,1,0.984875,1,0.76731230511325
"mcmc","simple",403,403,2,3,0,0,0,0,0.00757849066760898
"mcmc","simple",403,403,3,4,0,0,0,0,-0.00251569666382225
"mcmc","simple",403,403,4,5,0,0,0,0,0.00411715731655668
"mcmc","simple",403,403,5,6,0,0,0,0,-0.00701667557184616
"mcmc","simple",403,403,6,7,0,0,0.03225,0,-0.169472745681241
"mcmc","simple",403,403,7,8,0.85820043,1,1,1,0.940034063214263
"mcmc","simple",403,403,8,9,0,0,0,0,0.00719026613066944
"mcmc","simple",403,403,9,10,0,0,0.000625,0,0.0186737152384231
"mcmc","simple",403,403,10,11,0,0,0,0,-0.00289041558036219
"mcmc","simple",403,403,11,12,0,0,0,0,-0.00238135404920736
"mcmc","simple",403,403,12,13,0,0,0.001,0,-0.0310026473037255
"mcmc","simple",403,403,13,14,0,0,0,0,0.0101468116574545
"mcmc","simple",403,403,14,15,0,0,0,0,-0.000134337330240712
"mcmc","simple",403,403,15,16,0,0,0,0,-0.006219106277312
"mcmc","simple",403,403,16,17,0,0,0.00025,0,-0.00950141217263947
"mcmc","simple",403,403,17,18,0,0,0.000125,0,0.028951404216459
"mcmc","simple",403,403,18,19,0,0,0,0,0.0184830021757223
"mcmc","simple",403,403,19,20,-0.9490338,1,0.969625,1,-0.759984624080163
"mcmc","simple",403,403,20,21,0,0,0,0,-0.00214720478504096
"mcmc","simple",403,403,21,22,0,0,0,0,0.00311396468082346
"mcmc","simple",403,403,22,23,0,0,0,0,2.53738736905244e-05
"mcmc","simple",403,403,23,24,0,0,0,0,0.00186136745413609
"mcmc","simple",403,403,24,25,0,0,0,0,0.0164918439947819
"mcmc","simple",403,403,25,26,1.4924839,1,1,1,1.52788632048272
"mcmc","simple",403,403,26,27,0,0,0,0,-0.00047688111959941
"mcmc","simple",403,403,27,28,0,0,0.000125,0,-0.0168811810306409
"mcmc","simple",403,403,28,29,0,0,0,0,0.00319672905878481
"mcmc","simple",403,403,29,30,0,0,0,0,0.00191176716975309
"mcmc","simple",403,403,30,31,0,0,0,0,-0.00922904775805672
"mcmc","simple",403,403,31,32,-0.44524896,1,0.5075,1,-0.50539882585304
"mcmc","simple",403,403,32,33,0,0,0,0,0.0158390325117979
"mcmc","simple",403,403,33,34,0,0,0,0,-0.00166516929189047
"mcmc","simple",403,403,34,35,0,0,0.000125,0,0.0112718776571766
"mcmc","simple",403,403,35,36,0,0,0,0,-0.00390514244070973
"mcmc","simple",403,403,36,37,1.8899299,1,1,1,1.90651135965498
"mcmc","simple",403,403,37,38,0,0,0,0,0.00152395144639929
"mcmc","simple",403,403,38,39,0,0,0,0,0.00112490055814764
"mcmc","simple",403,403,39,40,0,0,0,0,-0.000930275833372369
"mcmc","simple",403,403,40,41,0,0,0,0,0.0023636343157679
"mcmc","simple",403,403,41,42,0,0,0,0,-0.00784259377611318
"mcmc","simple",403,403,42,43,0,0,0,0,0.00538524652396417
"mcmc","simple",403,403,43,44,0,0,0,0,0.00503405929285457
"mcmc","simple",403,403,44,45,0,0,0,0,0.0057955093127798
"mcmc","simple",403,403,45,46,0,0,0,0,-0.00678685207119097
"mcmc","simple",403,403,46,47,0,0,0,0,0.00420165543511784
"mcmc","simple",403,403,47,48,0,0,0,0,0.0105624876679841
"mcmc","simple",403,403,48,49,0,0,0,0,-0.00518319964099104
"mcmc","simple",403,403,49,50,0,0,0,0,0.00657014541505052
"mcmc","simple",403,403,50,51,0,0,0,0,-0.00705852758485225
"mcmc","simple",403,403,51,52,0,0,0,0,0.0158236043384788
"mcmc","simple",403,403,52,53,0,0,0.000125,0,-0.00807028732057376
"mcmc","simple",403,403,53,54,0,0,0,0,0.00531821697078042
"mcmc","simple",403,403,54,55,0,0,0.000125,0,0.0010781533377483
"mcmc","simple",403,403,55,56,0,0,0,0,0.00243393800602861
"mcmc","simple",403,403,56,57,0,0,0,0,-0.0129820996275116
"mcmc","simple",403,403,57,58,0,0,0,0,-0.000567053515513095
"mcmc","simple",403,403,58,59,0,0,0,0,-0.00319106002898818
"mcmc","simple",403,403,59,60,0,0,0,0,0.00373751249307173
"mcmc","simple",403,403,60,61,0,0,0,0,0.00457597183691424
"mcmc","simple",403,403,61,62,0,0,0,0,-0.00862068689305617
"mcmc","simple",403,403,62,63,0,0,0,0,0.000995905081124111
"mcmc","simple",403,403,63,64,0,0,0.000125,0,-0.0113781066709405
"mcmc","simple",403,403,64,65,0,0,0.000125,0,-0.00289564593567835
"mcmc","simple",403,403,65,66,0,0,0,0,0.00427613142089907
"mcmc","simple",403,403,66,67,0,0,0,0,0.00532041405228324
"mcmc","simple",403,403,67,68,0,0,0,0,0.00823538215965104
"mcmc","simple",403,403,68,69,0,0,0.000125,0,-0.0120652212971153
"mcmc","simple",403,403,69,70,0,0,0,0,-0.00379278424316416
"mcmc","simple",403,403,70,71,0,0,0,0,-0.00493545895812789
"mcmc","simple",403,403,71,72,0,0,0.000125,0,0.0173634431077495
"mcmc","simple",403,403,72,73,0,0,0,0,0.00222160975082339
"mcmc","simple",403,403,73,74,0,0,0,0,-0.00093230913745316
"mcmc","simple",403,403,74,75,0,0,0,0,-0.000403444040919561
"mcmc","simple",403,403,75,76,0,0,5e-04,0,0.0248355824502903
