method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,464,464,0,1,0.0,0,0.0,0,-3.4e-44,0.0,0.0,0.0
last_flow,simple,464,464,1,2,0.0,0,0.0,0,-0.36368033,0.005709041,0.0,0.0
last_flow,simple,464,464,2,3,0.0,0,0.0,0,-0.15987393,0.00317468,0.0,0.0
last_flow,simple,464,464,3,4,0.0,0,0.0,0,0.19787611,0.0043873936,0.0,0.0
last_flow,simple,464,464,4,5,0.0,0,0.0,0,-0.15637523,0.0026480856,0.0,0.0
last_flow,simple,464,464,5,6,0.0,0,0.0,0,-0.30548832,0.003395139,0.0,0.0
last_flow,simple,464,464,6,7,0.0,0,0.0,0,0.27354768,0.0021556185,0.0,0.0
last_flow,simple,464,464,7,8,0.0,0,0.0,0,-0.12813205,0.0043308157,0.0,0.0
last_flow,simple,464,464,8,9,0.0,0,0.0,0,4.6237695e-08,2.2546902e-07,0.0,0.0
last_flow,simple,464,464,9,10,0.0,0,0.0,0,0.122171685,0.002212634,0.0,0.0
last_flow,simple,464,464,10,11,0.0,0,0.0,0,-9.7040626e-08,5.1303397e-07,0.0,0.0
last_flow,simple,464,464,11,12,0.0,0,0.0,0,1.11410785e-07,5.241325e-07,0.0,0.0
last_flow,simple,464,464,12,13,-1.1205146,1,1.0,1,-1.005883,0.004940922,-1.005883,0.004940922
last_flow,simple,464,464,13,14,0.0,0,0.0,0,1.4447393e-07,3.8646004e-07,0.0,0.0
last_flow,simple,464,464,14,15,0.0,0,0.0,0,-2.850345e-13,9.861721e-13,0.0,0.0
last_flow,simple,464,464,15,16,0.0,0,0.0,0,4.690976e-14,6.412633e-13,0.0,0.0
last_flow,simple,464,464,16,17,-1.9510998,1,1.0,1,-2.2460103,0.008100687,-2.2460103,0.008100687
last_flow,simple,464,464,17,18,0.0,0,0.0,0,0.20404713,0.0032363404,0.0,0.0
last_flow,simple,464,464,18,19,0.0,0,0.0,0,0.12976177,0.0040126853,0.0,0.0
last_flow,simple,464,464,19,20,0.0,0,0.0,0,-0.36656043,0.0039958768,0.0,0.0
last_flow,simple,464,464,20,21,0.0,0,0.0,0,0.1283874,0.0019783254,0.0,0.0
last_flow,simple,464,464,21,22,-1.119905,1,1.0,1,-0.6120227,0.0043735933,-0.6120227,0.0043735933
last_flow,simple,464,464,22,23,0.0,0,0.0,0,6.979156e-14,1.2933585e-12,0.0,0.0
last_flow,simple,464,464,23,24,-1.989094,1,1.0,1,-1.5746404,0.005462584,-1.5746404,0.005462584
last_flow,simple,464,464,24,25,0.0,0,0.0,0,9.815571e-10,2.9298417e-09,0.0,0.0
last_flow,simple,464,464,25,26,-1.7543151,1,0.99975,1,-2.0882525,0.034216445,-2.0882523,0.03422612
last_flow,simple,464,464,26,27,0.0,0,0.0,0,-0.62668073,0.005605637,0.0,0.0
last_flow,simple,464,464,27,28,0.0,0,0.0,0,-0.1348569,0.004549418,0.0,0.0
last_flow,simple,464,464,28,29,0.0,0,0.0,0,-1.5087135e-16,4.1468044e-15,0.0,0.0
last_flow,simple,464,464,29,30,0.0,0,0.0,0,-0.4259746,0.0038131513,0.0,0.0
last_flow,simple,464,464,30,31,0.0,0,0.0,0,-0.29743126,0.003304138,0.0,0.0
last_flow,simple,464,464,31,32,0.0,0,0.0,0,0.32832995,0.0031891274,0.0,0.0
last_flow,simple,464,464,32,33,0.0,0,0.0,0,0.25791788,0.0051595713,0.0,0.0
last_flow,simple,464,464,33,34,0.0,0,0.0,0,0.17741257,0.0032694992,0.0,0.0
last_flow,simple,464,464,34,35,0.0,0,0.0,0,3.7737844e-13,7.7686295e-12,0.0,0.0
last_flow,simple,464,464,35,36,0.0,0,0.0,0,-2.8778475e-08,6.389738e-08,0.0,0.0
last_flow,simple,464,464,36,37,0.0,0,0.0,0,3.3046272e-14,4.19445e-13,0.0,0.0
last_flow,simple,464,464,37,38,0.37484202,1,0.0,0,0.1714982,0.003539642,0.0,0.0
last_flow,simple,464,464,38,39,0.0,0,0.0,0,0.07038448,0.0048056007,0.0,0.0
last_flow,simple,464,464,39,40,0.0,0,0.0,0,-0.47272867,0.0055900426,0.0,0.0
last_flow,simple,464,464,40,41,0.0,0,0.0,0,8.8818155e-25,3.743392e-23,0.0,0.0
last_flow,simple,464,464,41,42,0.0,0,0.0,0,0.25970906,0.004118087,0.0,0.0
last_flow,simple,464,464,42,43,0.0,0,0.0,0,-0.24793047,0.0022086042,0.0,0.0
last_flow,simple,464,464,43,44,0.0,0,0.0,0,-7.7322515e-12,7.944204e-11,0.0,0.0
last_flow,simple,464,464,44,45,0.0,0,0.0,0,-8.474778e-14,8.619152e-13,0.0,0.0
last_flow,simple,464,464,45,46,0.0,0,0.0,0,-0.07284581,0.0027967752,0.0,0.0
last_flow,simple,464,464,46,47,-1.9921334,1,1.0,1,-1.7157068,0.0064161313,-1.7157068,0.006416164
last_flow,simple,464,464,47,48,0.0,0,0.0,0,0.12369885,0.0038150551,0.0,0.0
last_flow,simple,464,464,48,49,0.0,0,0.0,0,-0.4100769,0.005420609,0.0,0.0
last_flow,simple,464,464,49,50,0.0,0,0.0,0,0.021249484,0.002043862,0.0,0.0
last_flow,simple,464,464,50,51,0.0,0,0.0,0,-4.580841e-09,1.6209755e-08,0.0,0.0
last_flow,simple,464,464,51,52,0.0,0,0.0,0,-0.24367449,0.0036917974,0.0,0.0
last_flow,simple,464,464,52,53,0.0,0,0.0,0,-2.2041379e-13,2.4508466e-12,0.0,0.0
last_flow,simple,464,464,53,54,-1.8637606,1,1.0,1,-1.8559445,0.0077447644,-1.8559445,0.0077447644
last_flow,simple,464,464,54,55,0.0,0,0.0,0,0.2642932,0.0045250966,0.0,0.0
last_flow,simple,464,464,55,56,0.0,0,0.0,0,-0.039073456,0.0013699118,0.0,0.0
last_flow,simple,464,464,56,57,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,464,464,57,58,0.0,0,0.0,0,-5.0713894e-20,1.0915478e-18,0.0,0.0
last_flow,simple,464,464,58,59,0.0,0,0.00025,0,0.8642567,0.01036418,0.00038945905,0.024631938
last_flow,simple,464,464,59,60,0.0,0,0.0,0,-0.21250467,0.0025967432,0.0,0.0
last_flow,simple,464,464,60,61,0.0,0,0.0,0,-7.4839256e-13,9.818174e-12,0.0,0.0
last_flow,simple,464,464,61,62,0.0,0,0.0,0,-0.16009189,0.0033888593,0.0,0.0
last_flow,simple,464,464,62,63,0.0,0,0.0,0,-0.35801145,0.004375861,0.0,0.0
last_flow,simple,464,464,63,64,0.0,0,0.0,0,0.023028117,0.0017674257,0.0,0.0
last_flow,simple,464,464,64,65,0.0,0,0.0,0,-0.28603187,0.0028706137,0.0,0.0
last_flow,simple,464,464,65,66,0.0,0,0.0,0,-0.044938587,0.0015544412,0.0,0.0
last_flow,simple,464,464,66,67,0.0,0,0.0,0,-0.08593491,0.0013415244,0.0,0.0
last_flow,simple,464,464,67,68,0.0,0,0.0,0,0.13103321,0.004084435,0.0,0.0
last_flow,simple,464,464,68,69,0.0,0,0.0,0,1.7254462e-16,4.9668123e-15,0.0,0.0
last_flow,simple,464,464,69,70,0.0,0,0.0,0,-0.6691976,0.007201579,0.0,0.0
last_flow,simple,464,464,70,71,-1.7705563,1,1.0,1,-1.7012312,0.0061490186,-1.7012312,0.0061490186
last_flow,simple,464,464,71,72,0.0,0,0.0,0,8.83807e-08,2.733859e-07,0.0,0.0
last_flow,simple,464,464,72,73,0.0,0,0.0,0,-2.0966801e-11,2.631033e-10,0.0,0.0
last_flow,simple,464,464,73,74,0.0,0,0.0,0,0.075605065,0.0021476517,0.0,0.0
last_flow,simple,464,464,74,75,0.0,0,0.0,0,0.14209376,0.0045501823,0.0,0.0
last_flow,simple,464,464,75,76,0.0,0,0.0,0,0.11108141,0.0026887502,0.0,0.0
last_flow,simple,464,464,76,77,0.0,0,0.0,0,-0.15675125,0.0021546483,0.0,0.0
last_flow,simple,464,464,77,78,0.0,0,0.0,0,0.008862667,0.002490014,0.0,0.0
last_flow,simple,464,464,78,79,0.0,0,0.0,0,-0.38668862,0.0044592037,0.0,0.0
last_flow,simple,464,464,79,80,0.0,0,0.0,0,0.005959136,0.0028864641,0.0,0.0
last_flow,simple,464,464,80,81,0.0,0,0.0,0,-0.3339287,0.004224524,0.0,0.0
last_flow,simple,464,464,81,82,0.0,0,0.0,0,0.3015551,0.004318646,0.0,0.0
last_flow,simple,464,464,82,83,1.8515482,1,0.9995,1,1.9699838,0.0452557,1.9699838,0.0452557
last_flow,simple,464,464,83,84,0.0,0,0.0,0,-0.3342395,0.0032965534,0.0,0.0
last_flow,simple,464,464,84,85,0.0,0,0.0,0,-4.968596e-32,0.0,0.0,0.0
last_flow,simple,464,464,85,86,0.0,0,0.0,0,0.20354186,0.005180604,0.0,0.0
last_flow,simple,464,464,86,87,0.0,0,0.0,0,-0.34798366,0.005055953,0.0,0.0
last_flow,simple,464,464,87,88,0.0,0,0.0,0,-0.370842,0.0034323197,0.0,0.0
last_flow,simple,464,464,88,89,0.0,0,0.0,0,0.493751,0.0054314826,0.0,0.0
last_flow,simple,464,464,89,90,0.0,0,0.0,0,0.0,0.0,0.0,0.0
last_flow,simple,464,464,90,91,0.0,0,0.0,0,-0.24133883,0.004173117,0.0,0.0
last_flow,simple,464,464,91,92,0.0,0,0.0,0,1.1078284e-18,6.106167e-17,0.0,0.0
last_flow,simple,464,464,92,93,0.0,0,0.0,0,0.2621523,0.0025487368,0.0,0.0
last_flow,simple,464,464,93,94,0.0,0,0.0,0,4.2164758e-11,2.0967135e-10,0.0,0.0
last_flow,simple,464,464,94,95,0.0,0,0.0,0,-0.2871081,0.0025946004,0.0,0.0
last_flow,simple,464,464,95,96,0.0,0,0.0,0,-0.17066938,0.0032548637,0.0,0.0
last_flow,simple,464,464,96,97,0.0,0,0.0,0,-0.20163584,0.0042310543,0.0,0.0
last_flow,simple,464,464,97,98,0.0,0,0.0,0,-0.26961517,0.0033412727,0.0,0.0
last_flow,simple,464,464,98,99,0.0,0,0.0,0,-1.9574882e-17,1.237977e-15,0.0,0.0
last_flow,simple,464,464,99,100,0.0,0,0.0,0,0.08479129,0.0031948162,0.0,0.0
