"method","setting","seed","replicate_id","j0","j1","beta_true","truth","pip","selected","effect_mean"
"mcmc","low_snr",480,480,0,1,0,0,0.0155,0,0.0223053336014231
"mcmc","low_snr",480,480,1,2,0,0,0.09525,0,0.106266133835952
"mcmc","low_snr",480,480,2,3,0,0,0.121625,0,0.132025047044944
"mcmc","low_snr",480,480,3,4,0,0,0.006125,0,-0.00391014394213513
"mcmc","low_snr",480,480,4,5,0,0,0.0085,0,-0.00296489538489064
"mcmc","low_snr",480,480,5,6,0,0,0.05225,0,-0.0627087237332195
"mcmc","low_snr",480,480,6,7,0,0,0.009125,0,0.00914148555774215
"mcmc","low_snr",480,480,7,8,0.74683326,1,0.154875,0,0.164585827711236
"mcmc","low_snr",480,480,8,9,0,0,0.043875,0,0.0526074413109923
"mcmc","low_snr",480,480,9,10,0,0,0.0715,0,-0.0807415864869835
"mcmc","low_snr",480,480,10,11,1.6214428,1,0.9855,1,1.38189147486277
"mcmc","low_snr",480,480,11,12,0,0,0.009875,0,-0.00144824651410752
"mcmc","low_snr",480,480,12,13,0,0,0.011375,0,0.0097643312465007
"mcmc","low_snr",480,480,13,14,0,0,0.013,0,0.0184031691176934
"mcmc","low_snr",480,480,14,15,0,0,0.02425,0,0.0319669146883018
"mcmc","low_snr",480,480,15,16,0,0,0.035125,0,-0.0420619775090907
"mcmc","low_snr",480,480,16,17,0,0,0.038625,0,-0.0454032843345898
"mcmc","low_snr",480,480,17,18,0,0,0.03325,0,-0.0449418487688626
"mcmc","low_snr",480,480,18,19,0,0,0.01375,0,-0.0148062975497844
"mcmc","low_snr",480,480,19,20,0,0,0.02475,0,0.0341693629558032
"mcmc","low_snr",480,480,20,21,0,0,0.086875,0,-0.0994430291258538
"mcmc","low_snr",480,480,21,22,0,0,0.094625,0,-0.105739673629117
"mcmc","low_snr",480,480,22,23,0,0,0.01125,0,0.00407632763640576
"mcmc","low_snr",480,480,23,24,0,0,0.018875,0,0.0218936231421995
"mcmc","low_snr",480,480,24,25,0.39379853,1,0.055875,0,0.0649111740242258
"mcmc","low_snr",480,480,25,26,0,0,0.017375,0,0.0165129575554491
"mcmc","low_snr",480,480,26,27,0,0,0.0105,0,0.00614802651430547
"mcmc","low_snr",480,480,27,28,0,0,0.02625,0,-0.0300586916693496
"mcmc","low_snr",480,480,28,29,0,0,0.023,0,-0.0268843847687224
"mcmc","low_snr",480,480,29,30,0,0,0.008625,0,0.00784231647836923
"mcmc","low_snr",480,480,30,31,0,0,0.02275,0,-0.0291622377551217
"mcmc","low_snr",480,480,31,32,0,0,0.011625,0,0.0134352951563053
"mcmc","low_snr",480,480,32,33,0,0,0.00925,0,0.00883855262803688
"mcmc","low_snr",480,480,33,34,0,0,0.009875,0,-0.0126468330858189
"mcmc","low_snr",480,480,34,35,0,0,0.011375,0,0.00469201232789114
"mcmc","low_snr",480,480,35,36,0,0,0.01825,0,0.023011705760846
"mcmc","low_snr",480,480,36,37,0,0,0.01025,0,-0.00774932229657968
"mcmc","low_snr",480,480,37,38,0,0,0.01275,0,-0.0155733842819384
"mcmc","low_snr",480,480,38,39,0,0,0.0155,0,0.0133749770108564
"mcmc","low_snr",480,480,39,40,0,0,0.022375,0,-0.0313367255638396
"mcmc","low_snr",480,480,40,41,0,0,0.009875,0,-0.00276944058319323
"mcmc","low_snr",480,480,41,42,0,0,0.029,0,0.0381279888709826
"mcmc","low_snr",480,480,42,43,0,0,0.01575,0,-0.0180643771146092
"mcmc","low_snr",480,480,43,44,0,0,0.024375,0,-0.0245002077097163
"mcmc","low_snr",480,480,44,45,0,0,0.030875,0,0.0360264070150484
"mcmc","low_snr",480,480,45,46,0,0,0.020625,0,-0.0261734854640752
"mcmc","low_snr",480,480,46,47,0,0,0.010375,0,0.00305831295666372
"mcmc","low_snr",480,480,47,48,0,0,0.037625,0,-0.0472492790926134
"mcmc","low_snr",480,480,48,49,0,0,0.071375,0,0.0828899276700528
"mcmc","low_snr",480,480,49,50,0,0,0.007,0,0.00145339162873433
"mcmc","low_snr",480,480,50,51,0,0,0.011,0,0.000577176973512081
"mcmc","low_snr",480,480,51,52,1.2294399,1,0.999875,1,1.88537079115075
"mcmc","low_snr",480,480,52,53,0,0,0.0105,0,0.00207581980442823
"mcmc","low_snr",480,480,53,54,0,0,0.007,0,-0.000596111720488515
"mcmc","low_snr",480,480,54,55,0,0,0.027875,0,-0.0329762315327481
"mcmc","low_snr",480,480,55,56,0,0,0.009625,0,0.00684008304719131
"mcmc","low_snr",480,480,56,57,0,0,0.017375,0,0.0105669968717488
"mcmc","low_snr",480,480,57,58,0,0,0.010375,0,0.00216716179813093
"mcmc","low_snr",480,480,58,59,0,0,0.10525,0,0.112719896051693
"mcmc","low_snr",480,480,59,60,0.5005098,1,0.049125,0,0.0576185000250074
"mcmc","low_snr",480,480,60,61,0,0,0.045625,0,-0.0571069967047855
"mcmc","low_snr",480,480,61,62,0,0,0.01075,0,-0.00907002922763121
"mcmc","low_snr",480,480,62,63,0.3657415,1,0.2935,0,0.299947349259588
"mcmc","low_snr",480,480,63,64,0,0,0.022875,0,-0.030936231631298
"mcmc","low_snr",480,480,64,65,0,0,0.008625,0,0.00373583973321341
"mcmc","low_snr",480,480,65,66,0,0,0.010625,0,-0.00539266501952454
"mcmc","low_snr",480,480,66,67,0,0,0.010375,0,-0.00535892930892862
"mcmc","low_snr",480,480,67,68,0,0,0.066375,0,-0.0789933559446152
"mcmc","low_snr",480,480,68,69,0,0,0.020875,0,-0.0186926164705006
"mcmc","low_snr",480,480,69,70,0,0,0.0105,0,0.01325023714211
"mcmc","low_snr",480,480,70,71,0,0,0.013875,0,0.0144818846758976
"mcmc","low_snr",480,480,71,72,0,0,0.00825,0,0.00808340341117347
