method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,lasso_recovery,simple,493,493,0,1,0.0,0,0.0,0.0,0.14876798,0,0.18871461,0.079578795,0.0,0.0
last_flow,lasso_recovery,simple,493,493,1,2,0.0,0,0.0,0.0,0.06504115,0,-0.04092213,0.04329497,0.0,0.0
last_flow,lasso_recovery,simple,493,493,2,3,0.0,0,0.0,0.0,0.030943476,0,-0.019573042,0.031478018,0.0,0.0
last_flow,lasso_recovery,simple,493,493,3,4,0.0,0,0.0,0.0,0.07098712,0,0.08157387,0.052685615,0.0,0.0
last_flow,lasso_recovery,simple,493,493,4,5,0.0,0,0.001,0.001,0.024253553,0,0.005487321,0.016992182,0.00030038992,0.009995732
last_flow,lasso_recovery,simple,493,493,5,6,0.0,0,0.0,0.0,0.04409155,0,0.021161677,0.023284955,0.0,0.0
last_flow,lasso_recovery,simple,493,493,6,7,-0.995156,1,1.0,1.0,0.9165189,1,-0.9531246,0.118812986,-1.0404055,0.11406122
last_flow,lasso_recovery,simple,493,493,7,8,0.0,0,0.0,0.0,0.056621816,0,0.060991626,0.0450719,0.0,0.0
last_flow,lasso_recovery,simple,493,493,8,9,0.0,0,0.0,0.0,0.038083915,0,0.023472743,0.019351901,0.0,0.0
last_flow,lasso_recovery,simple,493,493,9,10,0.0,0,0.0,0.0,0.04312203,0,0.008584377,0.021882089,0.0,0.0
last_flow,lasso_recovery,simple,493,493,10,11,0.0,0,0.0,0.0,0.032411043,0,-0.0182515,0.021048672,0.0,0.0
last_flow,lasso_recovery,simple,493,493,11,12,0.0,0,0.0,0.0,0.10874308,0,0.10213833,0.05899366,0.0,0.0
last_flow,lasso_recovery,simple,493,493,12,13,0.0,0,0.0,0.0,0.047388487,0,0.019324053,0.022919433,0.0,0.0
last_flow,lasso_recovery,simple,493,493,13,14,1.4022264,1,1.0,1.0,0.99023753,1,1.3913832,0.10248492,1.4050502,0.09814197
last_flow,lasso_recovery,simple,493,493,14,15,0.0,0,0.0,0.0,0.044375807,0,0.011588808,0.020572608,0.0,0.0
last_flow,lasso_recovery,simple,493,493,15,16,0.0,0,0.0,0.0,0.0427618,0,-0.023370273,0.021565272,0.0,0.0
last_flow,lasso_recovery,simple,493,493,16,17,0.0,0,0.0,0.0,0.08793382,0,-0.07934073,0.049895305,0.0,0.0
last_flow,lasso_recovery,simple,493,493,17,18,0.0,0,0.0,0.0,0.035041794,0,0.009095003,0.023978123,0.0,0.0
last_flow,lasso_recovery,simple,493,493,18,19,0.0,0,0.00075,0.00075,0.023446105,0,-0.010381113,0.024889786,-0.00041812824,0.01573028
last_flow,lasso_recovery,simple,493,493,19,20,0.0,0,0.00025,0.00025,0.034895506,0,-0.018984327,0.028550943,2.406577e-05,0.0015221657
