"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",455,455,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,7.73525,0.0773525,5,"2;17;21;26;41;45;61;64;77;89","17;21;59;64;77",0.8,0.4,0.533333333333333,0.2,4,1,6,89,5,0.968888888888889,0.820303657694962
