"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",458,458,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,8.266875,0.08266875,5,"15;19;47;59;60;67;69;72;82;90","19;67;72;82;90",1,0.5,0.666666666666667,0,5,0,5,90,5,0.925555555555556,0.75273132664437
