stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,2.227612257003784,9,13,2.02818452635039
1,0.8,32,775,3.698350429534912,5,49,0.8441508435273493
