method,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,simple,447,447,0,1,0.0,0,0.0,0,-0.10187874,0.0014675987,0.0,0.0
last_flow,simple,447,447,1,2,0.0,0,0.0,0,-6.024657e-39,0.0,0.0,0.0
last_flow,simple,447,447,2,3,0.0,0,0.0,0,-0.07909153,0.0017619868,0.0,0.0
last_flow,simple,447,447,3,4,0.0,0,0.0,0,-1.3211376e-10,8.509664e-10,0.0,0.0
last_flow,simple,447,447,4,5,0.0,0,0.00025,0,-0.69632703,0.0035167008,-0.00029086162,0.018396413
last_flow,simple,447,447,5,6,0.0,0,0.0,0,-0.12833703,0.0018528115,0.0,0.0
last_flow,simple,447,447,6,7,0.0,0,0.0,0,0.041345812,0.0009282282,0.0,0.0
last_flow,simple,447,447,7,8,0.0,0,0.0,0,-0.36646077,0.002098029,0.0,0.0
last_flow,simple,447,447,8,9,0.0,0,0.0,0,2.6984117e-23,1.7068391e-21,0.0,0.0
last_flow,simple,447,447,9,10,0.0,0,0.0,0,-0.2892205,0.0019773361,0.0,0.0
last_flow,simple,447,447,10,11,0.0,0,0.0,0,-0.1706424,0.0020576324,0.0,0.0
last_flow,simple,447,447,11,12,0.93459344,1,1.0,1,0.89775616,0.0027751583,0.89775616,0.0027751583
last_flow,simple,447,447,12,13,0.0,0,0.0,0,0.083741814,0.0015764979,0.0,0.0
last_flow,simple,447,447,13,14,0.0,0,0.0,0,0.10444971,0.0015541204,0.0,0.0
last_flow,simple,447,447,14,15,0.0,0,0.0,0,0.054671515,0.001277809,0.0,0.0
last_flow,simple,447,447,15,16,0.0,0,0.0,0,0.13400207,0.0012147404,0.0,0.0
last_flow,simple,447,447,16,17,0.0,0,0.0,0,0.18046632,0.0018358459,0.0,0.0
last_flow,simple,447,447,17,18,0.0,0,0.0,0,-3.0555815e-11,1.0219107e-09,0.0,0.0
last_flow,simple,447,447,18,19,1.4077814,1,1.0,1,1.5290463,0.005008375,1.5290463,0.005008375
last_flow,simple,447,447,19,20,0.0,0,0.0,0,-0.13797008,0.0015514367,0.0,0.0
last_flow,simple,447,447,20,21,0.0,0,0.0,0,-0.11475918,0.0015145248,0.0,0.0
last_flow,simple,447,447,21,22,0.0,0,0.0,0,-4.352497e-28,0.0,0.0,0.0
last_flow,simple,447,447,22,23,0.0,0,0.0,0,-0.18479933,0.0018614206,0.0,0.0
last_flow,simple,447,447,23,24,0.0,0,0.0,0,0.004785058,0.0010073712,0.0,0.0
last_flow,simple,447,447,24,25,0.0,0,0.0,0,0.39436638,0.0019632604,0.0,0.0
last_flow,simple,447,447,25,26,0.0,0,0.0,0,-0.017061336,0.00056062016,0.0,0.0
last_flow,simple,447,447,26,27,0.0,0,0.0,0,-0.18295111,0.0018485509,0.0,0.0
last_flow,simple,447,447,27,28,0.0,0,0.0,0,1.0496684e-18,6.621221e-17,0.0,0.0
last_flow,simple,447,447,28,29,0.0,0,0.0,0,0.1676234,0.0016576255,0.0,0.0
last_flow,simple,447,447,29,30,0.0,0,0.0,0,-1.5515207e-20,9.385734e-19,0.0,0.0
last_flow,simple,447,447,30,31,0.0,0,0.0,0,-0.46437213,0.002909272,0.0,0.0
last_flow,simple,447,447,31,32,0.0,0,0.0,0,3.8532376e-12,4.752117e-11,0.0,0.0
last_flow,simple,447,447,32,33,0.0,0,0.0,0,-1.3121065e-12,4.2659847e-12,0.0,0.0
last_flow,simple,447,447,33,34,0.0,0,0.0,0,2.1169322e-11,8.0701223e-10,0.0,0.0
last_flow,simple,447,447,34,35,0.0,0,0.0,0,5.688726e-26,0.0,0.0,0.0
last_flow,simple,447,447,35,36,0.0,0,0.0,0,-0.08310922,0.0012532802,0.0,0.0
last_flow,simple,447,447,36,37,0.0,0,0.0,0,3.1127364e-15,1.8109737e-13,0.0,0.0
last_flow,simple,447,447,37,38,0.0,0,0.0,0,0.050156064,0.00081852387,0.0,0.0
last_flow,simple,447,447,38,39,0.0,0,0.0,0,0.13144308,0.0016863333,0.0,0.0
last_flow,simple,447,447,39,40,0.0,0,0.0,0,-3.6092497e-24,2.1504151e-22,0.0,0.0
last_flow,simple,447,447,40,41,0.0,0,0.0,0,-0.13164282,0.0015591627,0.0,0.0
last_flow,simple,447,447,41,42,0.0,0,0.0,0,0.38404417,0.002598608,0.0,0.0
last_flow,simple,447,447,42,43,0.0,0,0.0,0,-0.34380096,0.0018828816,0.0,0.0
last_flow,simple,447,447,43,44,0.0,0,0.0,0,0.11470404,0.0012312505,0.0,0.0
last_flow,simple,447,447,44,45,0.0,0,0.0,0,3.6744574e-12,1.2470995e-10,0.0,0.0
last_flow,simple,447,447,45,46,0.0,0,0.0,0,0.1952199,0.0017467497,0.0,0.0
last_flow,simple,447,447,46,47,-0.88852674,1,1.0,1,-1.2114133,0.0039922097,-1.2114133,0.0039922097
last_flow,simple,447,447,47,48,-1.7589548,1,1.0,1,-1.4932928,0.00465942,-1.4932928,0.00465942
last_flow,simple,447,447,48,49,0.0,0,0.0,0,-0.12739961,0.0014906218,0.0,0.0
last_flow,simple,447,447,49,50,0.0,0,0.0,0,1.7226004e-09,3.5250707e-09,0.0,0.0
last_flow,simple,447,447,50,51,0.0,0,0.0,0,0.07596236,0.0014597726,0.0,0.0
last_flow,simple,447,447,51,52,0.0,0,0.0,0,-0.16718307,0.0011731134,0.0,0.0
last_flow,simple,447,447,52,53,0.0,0,0.0,0,1.03054305e-20,7.323719e-19,0.0,0.0
last_flow,simple,447,447,53,54,0.0,0,0.0,0,0.09242136,0.0014461969,0.0,0.0
last_flow,simple,447,447,54,55,0.0,0,0.0,0,1.7193256e-21,1.1763262e-19,0.0,0.0
last_flow,simple,447,447,55,56,0.0,0,0.0,0,4.4831183e-18,1.949108e-16,0.0,0.0
last_flow,simple,447,447,56,57,0.0,0,0.0,0,5.456447e-15,1.40341e-13,0.0,0.0
last_flow,simple,447,447,57,58,0.0,0,0.0,0,-0.2850686,0.0020154181,0.0,0.0
last_flow,simple,447,447,58,59,1.2051451,1,1.0,1,0.8844722,0.0030903004,0.8844722,0.0030903004
last_flow,simple,447,447,59,60,-1.430653,1,1.0,1,-0.8067299,0.0032082575,-0.8067299,0.0032082575
last_flow,simple,447,447,60,61,0.0,0,0.0,0,-8.011362e-10,2.474733e-08,0.0,0.0
last_flow,simple,447,447,61,62,0.0,0,0.0,0,5.5812535e-08,6.6012376e-08,0.0,0.0
last_flow,simple,447,447,62,63,0.0,0,0.0,0,0.07825726,0.00094286934,0.0,0.0
last_flow,simple,447,447,63,64,0.0,0,0.0,0,0.17855184,0.0012676012,0.0,0.0
last_flow,simple,447,447,64,65,1.9256556,1,1.0,1,1.827078,0.006143768,1.827078,0.006143768
last_flow,simple,447,447,65,66,0.0,0,0.0,0,-0.28341788,0.0023602694,0.0,0.0
