support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[3, 13, 18, 26, 49, 67, 99]",7,1091.74523926,1091.74523926,7.69962279,12.49418545,3.53471151,2.71035004,-0.01782789,-5.86785173,5.86785173,0,0.0,0.0,0.0,0.0,49.67774963,0.6905694,0.04098633,0.03276182,0.0,0.49677745,0.03571276,0.43751386,0.47203574,0.49668854,0.52130485,0.55553401,0.49421453,0.49563086,0.49690193,0.49788675,0.49912173,49.67774963,0.0357765,0.03753053,0.69056946,0.69192952,0.69310337,0.03276182,0.02783818,0.04711879,0.06758026,0.07972728,0.00160869,0.00439165,0.00491323,0.04098634,0.04106339,0.0423704,0.04330483,0.04403023,0.40873665,0.03606502,0.46578124,0.46484375,0.48046875,0.49609375,0.50410151,49.67774963,46.578125,0,0,True,1,1,0.8,1e-05,2207.51513672,7.69962279,9.07542442,False,True
"[0, 1, 2, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 40, 41, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 73, 75, 76, 77, 78, 80, 81, 82, 83, 84, 86, 88, 89, 91, 92, 94, 95, 96, 97, 98, 99]",79,988.98883057,1024.44325053,7.65884371,11.81923676,3.43791169,2.67160416,0.03715621,-5.03729582,5.03729582,72,0.9382716,0.05402102,0.09412123,-0.04077908,51.10250473,0.68988794,0.04430091,0.0420679,0.01502645,0.51102507,0.0387672,0.44773439,0.4849219,0.51068652,0.5373444,0.57545364,0.49229971,0.5040496,0.51372874,0.51910841,0.52280873,51.10250473,0.03738333,0.03942906,0.68988782,0.6916697,0.69309509,0.0420679,0.036032,0.06073293,0.08632933,0.10149601,0.02861854,0.03200313,0.03276736,0.04430091,0.04440879,0.04564403,0.04715147,0.04804073,0.52151024,0.04292891,0.60843748,0.63671875,0.69140625,0.7230469,0.73457026,51.10250473,60.84375,1,0,True,25,25,0.8,1e-05,2109.67260742,7.65428805,8.90404511,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",89,870.63397217,914.3358835,7.6663957,11.15154076,3.33939227,2.68753362,0.09154948,-4.38353682,4.38353682,10,0.11235955,0.05649231,0.11967259,0.00755199,54.69780731,0.68392265,0.05127091,0.06645438,0.0364242,0.54697806,0.04869079,0.46440679,0.51527095,0.54876554,0.58005363,0.62434638,0.49230838,0.53622097,0.55864716,0.56387472,0.57039607,54.69780731,0.04164915,0.04330402,0.68392265,0.68778378,0.69292486,0.06645438,0.06117324,0.09529668,0.12759252,0.14848188,0.06281502,0.06949796,0.07018579,0.05127091,0.05147546,0.05342414,0.05512331,0.05577279,0.79483128,0.06815429,0.83082032,0.91796875,0.94140625,0.95703125,0.96484375,54.69780731,83.08203125,2,0,True,50,50,0.8,1e-05,2142.12231445,7.66955235,8.44222627,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",92,743.25415039,790.45915023,7.64403806,11.47644997,3.38769095,2.80976343,0.06508104,-4.18137074,4.18137074,3,0.0326087,0.0,0.14630697,-0.02235763,60.13137054,0.66444862,0.06041497,0.10906213,0.05438901,0.60131365,0.06211561,0.48023817,0.56601679,0.61150169,0.64548492,0.68714845,0.49517858,0.59541816,0.6247263,0.63074857,0.63619047,60.13136292,0.04113022,0.04335707,0.66444856,0.66804266,0.69153154,0.10906214,0.1054327,0.1512434,0.19295412,0.21681149,0.11553255,0.12823276,0.13211887,0.06041497,0.0621144,0.06412819,0.06616031,0.06696293,1.25264943,0.0846114,0.91980469,0.99609375,1.0,1.0,1.0,60.13136292,91.98046875,3,0,True,75,75,0.8,1e-05,2031.92272949,7.61673778,7.68107208,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",89,613.69415283,659.18100529,7.41544326,12.58413029,3.54741177,3.0861063,-0.02515517,-4.27835274,4.27835274,-3,0.0326087,0.0,0.17431453,-0.2285948,65.81942749,0.62596685,0.07299483,0.17462485,0.0585009,0.65819436,0.08634201,0.47464573,0.62168014,0.68090951,0.71843219,0.76195908,0.48828906,0.66129595,0.69593966,0.70409441,0.71086597,65.81943512,0.04348231,0.04911289,0.62596685,0.62617433,0.68959731,0.17462486,0.17330885,0.23856261,0.29656494,0.33015284,0.19172524,0.23475528,0.24021538,0.07299483,0.0754411,0.08065437,0.08367079,0.08537405,1.97223926,0.12669113,0.92000002,1.0,1.0,1.0,1.0,65.81943512,92.0,4,0,True,100,100,0.8,1e-05,1410.12756348,7.25143545,6.51008167,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 40, 41, 42, 43, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 93, 94, 95, 96, 97, 98, 99]",89,530.43829346,558.00653121,6.79727713,15.40394878,3.92478646,3.39878893,-0.25486922,-4.7663641,4.7663641,0,0.0,0.0,0.13566344,-0.61816614,69.59470367,0.58846456,0.08560861,0.23025505,0.04150715,0.69594693,0.10636199,0.46384344,0.65595502,0.72899127,0.77013516,0.81318158,0.47267845,0.67646194,0.74174511,0.75781333,0.77346575,69.59469604,0.04310272,0.05485703,0.58846456,0.58425575,0.68756467,0.23025505,0.22018245,0.33162782,0.42589793,0.47948536,0.22717951,0.39105371,0.41667745,0.08560862,0.08707294,0.09661315,0.10211616,0.10674786,2.70375085,0.17984697,0.9151172,1.0,1.0,1.0,1.0,69.59469604,91.51171875,5,0,True,125,125,0.8,1e-05,719.86248779,6.5790602,5.39009183,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 40, 41, 42, 44, 45, 46, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73, 75, 76, 77, 78, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 93, 95, 96, 97, 98, 99]",87,483.45166016,500.21114537,6.21467644,15.57902431,3.94702728,3.28321433,-0.26913159,-4.32504368,4.32504368,-2,0.02247191,0.0,0.08858077,-0.58260069,65.50785065,0.61277992,0.08569768,0.23340641,0.04228829,0.65507841,0.12006748,0.39930958,0.60063189,0.6882835,0.73994637,0.79814655,0.41664085,0.6002242,0.69902956,0.72515655,0.76983285,65.50785065,0.0459055,0.05467372,0.61277992,0.61983645,0.68700719,0.23340641,0.19956157,0.34226766,0.47311717,0.5507651,0.2024598,0.42283833,0.49681997,0.08569767,0.08426233,0.09460932,0.10691572,0.11282892,2.87589407,0.17252818,0.86031252,1.0,1.0,1.0,1.0,65.50785065,86.03125,6,0,True,150,150,0.8,1e-05,440.70794678,6.0883824,4.47242461,False,True
"[0, 1, 2, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 16, 18, 19, 20, 22, 23, 24, 25, 26, 27, 29, 31, 32, 33, 34, 35, 37, 38, 41, 44, 45, 46, 49, 50, 52, 53, 54, 55, 56, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 73, 75, 76, 77, 78, 80, 81, 82, 83, 84, 86, 88, 89, 91, 92, 93, 95, 96, 97, 98, 99]",76,446.16836548,458.96461768,5.90895037,13.47350693,3.67062759,3.11064649,-0.09760746,-3.95933509,3.95933509,-11,0.12643678,0.13515079,0.07711897,-0.30572606,59.22363281,0.63690078,0.08546437,0.23073182,0.06410869,0.59223628,0.1362665,0.32368207,0.51343983,0.62238193,0.68803203,0.77682602,0.33867258,0.52341366,0.63720775,0.67201126,0.74272162,59.22363281,0.05443594,0.05841761,0.63690084,0.65089965,0.68998057,0.23073179,0.18602917,0.3248646,0.47751606,0.58900249,0.16971639,0.4626407,0.50555724,0.08546437,0.08308612,0.09110298,0.11183242,0.11926773,2.97142339,0.19691196,0.76718748,0.9921875,1.0,1.0,1.0,59.22363281,76.71875,7,0,True,175,175,0.8,1e-05,359.6383667,5.88509899,3.70106339,False,True
"[0, 1, 2, 4, 5, 6, 7, 9, 10, 12, 13, 14, 15, 16, 18, 20, 22, 23, 25, 26, 27, 29, 31, 32, 34, 35, 37, 41, 44, 45, 46, 49, 50, 52, 53, 55, 56, 58, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 73, 75, 76, 78, 80, 81, 82, 83, 84, 86, 88, 89, 91, 92, 93, 95, 96, 97, 98, 99]",68,410.91464233,423.28203747,5.80503639,10.78550148,3.28412872,2.71201348,0.12136855,-3.20930791,3.20930791,-8,0.10526316,0.19950303,0.07901439,-0.10391398,52.47531128,0.64513749,0.08513995,0.22552082,0.06837878,0.52475315,0.14957744,0.25722912,0.42493436,0.54482591,0.62808359,0.75079596,0.27577624,0.4379518,0.55699575,0.60414475,0.69073588,52.47531891,0.06353805,0.06913078,0.64513749,0.66799593,0.69212866,0.22552083,0.17092976,0.30614215,0.47402048,0.61306834,0.16887753,0.46599144,0.50927138,0.08513995,0.08359225,0.09269333,0.10872918,0.11857269,3.0383954,0.21042247,0.61667967,0.79101562,0.9375,0.99609375,1.0,52.47531891,61.66796875,8,0,True,200,200,0.8,1e-05,310.20077515,5.73721975,3.17206832,False,True
"[0, 4, 6, 7, 9, 10, 12, 14, 15, 18, 20, 25, 31, 32, 34, 44, 50, 53, 58, 60, 66, 68, 69, 75, 76, 78, 80, 81, 83, 91, 92, 97, 99]",33,377.71511841,389.59793498,5.78521146,6.25583363,2.50116645,2.0601933,0.49037398,-2.36066151,2.36066151,-35,0.51470588,0.41997749,0.08079421,-0.01982493,45.35824203,0.63376856,0.08612952,0.21963482,0.07154867,0.45358247,0.16085589,0.19041392,0.33907706,0.4545542,0.55799037,0.72590524,0.22263718,0.35863757,0.46825561,0.53048301,0.63900059,45.35824203,0.07910538,0.08570121,0.63376862,0.66814584,0.69232237,0.21963479,0.15721606,0.28496307,0.46555907,0.62891626,0.14596692,0.45482644,0.53168941,0.08612952,0.08145573,0.09327217,0.1128905,0.12833486,3.08438683,0.24296677,0.38542968,0.34960938,0.62011719,0.93046874,0.98496091,45.35824203,38.54296875,9,0,True,225,225,0.8,1e-05,340.91168213,5.83162345,2.63470277,False,True
