stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_lasso_recovery_score
0,0.8,12,300,1.5952999591827393,7,13,1.9089531699864726
1,0.8,26,625,2.3568365573883057,6,49,1.057899131789352
