"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","low_snr",487,487,160,100,96,32,32,10,10,12345,2000,1,8000,0.5,0.5,8.791875,0.08791875,6,"8;17;23;29;33;50;58;73;81;82","8;29;58;62;73;82",0.833333333333333,0.5,0.625,0.166666666666667,5,1,5,89,6,0.905,0.771932234432234
