method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,400,400,160,100,10,1.0,0.5,4000,8,12;18;25;31;38;49;52;81;89;97,12;18;31;38;49;52;81;97,28,675,1,0.8,1.0,0.8,0.888888888888889,0.0,8,0,2,90,8,0.8766666666666666,0.8200000000000001,-1,-1,0.8,0.8,1e-05,0.95,0.9,300,1,1200,1200,0.0,1.2137198350767036,1.2137198350767036,1.1401715853262089,0.9818925706250672,0.0735482497504947,0.1304131742541997,1.0377210307369762,1.0069012914772237,1.0377210307369762,1.0069012914772237,0.7753289356181955,0.7915120426886708,3.038136473358841,2.9954389606505893,0.08175872913002968,0.0917481847597845,0.033950336277484894,0.05724949762225151
