method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,485,485,160,100,10,1.0,0.5,4000,10,1;7;8;14;42;43;68;82;88;98,1;7;8;14;42;43;68;82;88;98,176,1.0,1.0,1.0,0.0,10,0,0,90,10,1.0,1.0
