method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,459,459,160,100,10,1.0,0.5,4000,7,5;11;13;24;32;35;37;68;89;97,5;11;13;24;37;89;97,265,1.0,0.7,0.8235294117647058,0.0,7,0,3,90,7,0.9,0.8200000000000001
