method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,462,462,160,100,10,1.0,0.5,9,28;35;38;41;42;50;81;82;85;91,9;28;35;38;41;42;50;81;91,238,0.8888888888888888,0.8,0.8421052631578948,0.1111111111111111,8,1,2,89,9,0.8922222222222222,0.6395744550738947
