method,mode,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,n_draws,selected_size,active_idx0,selected_idx0,selected_ckpt_id,selected_epoch,selected_stage,selected_tau,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc,K_q,K_g,tau_start,tau_end,base_lr,stage_lr_decay,min_lr_scale,warmup_epochs,n_anneal_stages,min_stage_epochs,max_stage_epochs,q_entropy_weight,moment_recovery_score,recovery_score,active_mean_zerr_median,active_mean_zerr_mean,active_sd_logerr_median,active_sd_logerr_mean,active_sd_ratio_median,active_sd_ratio_mean,sd_ratio_median,sd_ratio_mean,active_marg_skl_median,active_marg_skl_mean,active_joint_skl_median,active_joint_skl_mean,softgate_absdiff_median,softgate_absdiff_mean,zero_soft_leakage_median,zero_soft_leakage_mean
last_flow,recovery,simple,434,434,160,100,10,1.0,0.5,4000,7,8;12;17;39;47;59;66;74;90;98,8;47;59;66;74;90;98,27,625,2,0.9797958971132713,1.0,0.7,0.8235294117647058,0.0,7,0,3,90,7,0.8477777777777779,0.7621052631578947,-1,-1,1.2,0.8,1e-05,0.95,0.9,300,4,300,300,0.0,1.0133975805961053,1.0133975805961053,0.8863209597994068,1.194299863943184,0.12707662079669854,0.16601440930515915,1.139453621421874,1.1780073732806042,1.139453621421874,1.1780073732806042,0.42206494980745457,0.9825766294679672,1.1357438141950467,1.8268155062130522,0.1252344354391098,0.1418800985918939,0.0414603129029274,0.06689485907554626
