variable,mean,sd,rhat,ess,mcse
prediction_0,0.10432537337141239,0.2800168050928155,1.00015707188185,4609.954865825352,0.004124162409111748
prediction_1,-0.07347861277065043,0.17938153676289295,1.000912288340538,1674.5422726930892,0.004383587527301286
prediction_2,3.4468129147708417,0.4342692762870381,1.000165866774588,5342.3821118693495,0.005941438843267445
prediction_3,0.2974933480264439,0.30501227504237677,1.0005136655424698,5457.2372702462435,0.004128867055872034
prediction_4,-0.03382595948172789,0.22384122835752426,1.000723786216526,5415.305973523502,0.0030417854656524294
prediction_5,0.45681079986195,0.37106924469434854,1.0003672259994851,4157.001260519321,0.005755259125620795
prediction_6,2.001510381257534,0.24743254470442946,1.0013307368078816,3484.298236660269,0.004191786561960206
prediction_7,1.9097887235760689,0.3434943580533628,1.000230481923313,6133.473494955726,0.004385977118725908
prediction_8,-0.033761862048415046,0.20266507801999914,1.001027379471512,4409.348263591539,0.003052050527453626
prediction_9,2.270786856162548,0.2964253403541536,1.0001744889637278,4325.137902530251,0.004507288402753667
prediction_10,0.8612603774817661,0.36756827989952406,1.0002714905731713,7923.702338649322,0.004129276358451282
prediction_11,3.1115745621502398,0.48747483109574363,1.0009255090361804,5090.489500207755,0.006832386477612151
prediction_12,2.550606834727526,0.37864199721209485,1.0003841952203818,9203.47597012781,0.003946870170869242
prediction_13,2.5897287781462075,0.4570799414527069,1.0004609262412512,5704.020878624684,0.006052037492527807
prediction_14,0.6817676715000154,0.30858023241451166,1.000369416631411,7703.753339638378,0.003515741353123282
prediction_15,2.339271726408601,0.36870645109905914,0.9999696187853041,8977.12625238586,0.0038914555115644157
prediction_16,0.055200001233940574,0.24967323715751594,1.0007147322311682,3474.625107093477,0.004235629997969384
prediction_17,4.91406666482687,0.4893161560413897,1.000132074548503,10761.308868639138,0.004716903670117312
prediction_18,-0.08263340210893874,0.21285789980781653,1.00169133232152,3394.1974892809058,0.0036536018531034644
prediction_19,0.08755693522027523,0.2772547198857546,1.0005584884173104,7137.853749999244,0.0032816716519913033
prediction_20,0.6949233690039367,0.3789074816671663,0.9999225981342595,4932.961498280647,0.005394849302163886
prediction_21,-0.014089498923995223,0.2347062333534696,1.0014809466439605,2262.169168159616,0.004934715100803359
prediction_22,2.2336102260768413,0.3671845847257431,0.999986572428608,6305.4694744003045,0.0046240841240968176
prediction_23,1.923541098049283,0.4286546635374075,1.0002207184708851,6417.630378732553,0.005350818288460955
prediction_24,-0.07388834730671245,0.211800210792402,1.0014231782210568,2703.5880211344193,0.004073391297607416
prediction_25,0.1002467656865767,0.22165944902677368,1.0010745260141516,3290.573210013077,0.0038641188045650935
prediction_26,0.3308470234401593,0.33868233931908415,1.0009815519410803,4690.017435524365,0.004945444384229368
prediction_27,4.518434590983391,0.44774246205629326,1.0005723991754327,7296.298130306275,0.0052417583713713235
prediction_28,1.0895973672319204,0.2898308146012288,1.0002798655528928,4411.407472741674,0.004363710897504097
prediction_29,1.8513885991208254,0.4740103311203604,1.0001848133547067,4773.581275580395,0.006860656042736932
prediction_30,-0.030396693145850473,0.2314281972868743,1.0027340545912118,2662.0913200116747,0.004485437377423098
prediction_31,2.243626015073061,0.3827562611576842,1.0003909451750206,4538.080231993558,0.005681803614787483
prediction_32,3.0825912755668163,0.39681375839258165,0.9999263319108692,12747.977632839895,0.003514520454651576
prediction_33,0.6762907538248343,0.2967974583153557,1.0004344587994498,3610.4060618564677,0.0049394904784890795
prediction_34,0.8935147292458103,0.35099932351396257,1.0005852856598887,5400.766111560788,0.0047761570019400875
prediction_35,4.676240593409538,0.37407283261151203,1.0007377656885152,6899.76939524437,0.00450338296137734
prediction_36,-0.10866459649341836,0.18694320096565187,1.00109695465528,2673.2763626863475,0.0036156613391682573
prediction_37,-0.009229049438676338,0.22815381723791717,1.0014815024925963,3636.03055881787,0.003783676320718861
prediction_38,1.0872749051459134,0.35361973880976105,1.0004274916619162,4809.310701036204,0.005099118225978359
prediction_39,0.052068314116417755,0.28635132091076604,1.0004351775065357,3408.257623689774,0.004904931915574845
prediction_40,4.684065986657143,0.3969891882590192,1.000343171149286,7223.6941302139685,0.004670883172656138
prediction_41,2.5851812750279906,0.31604708583523083,1.0000959294857343,5228.315161020893,0.004370900404868078
prediction_42,-0.11336751149611995,0.2301894353561345,1.0016879682697364,3274.6798993868374,0.0040225454573213975
prediction_43,2.8273717534422875,0.3484675891588137,1.0001313907836105,6138.400754964795,0.004447692680600527
prediction_44,1.8105447022736072,0.34576078629688256,0.9998393839588942,6416.947889836085,0.004316298595241383
prediction_45,4.687765876376629,0.37788017409784175,1.000392723193607,8263.42689842115,0.004156942449821323
prediction_46,3.887175298118591,0.48747491377445396,1.0009620166546305,5557.981041148169,0.0065387350582205425
prediction_47,2.266048631811142,0.29822972613083526,0.9999491840151367,5355.367485903014,0.004075269094218318
