variable,mean,sd,rhat,ess,mcse
xi_0,-0.08308971454435368,0.19860396972711192,1.0005950466064248,1277.6489938643133,0.005556254708502026
xi_1,0.99847795926139,1.322868778384698,1.3610691185100026,6.11418177240808,0.5349923766420728
xi_2,0.037448849672526846,0.603242720009878,1.0036080832817849,4615.868003983306,0.008879027455738623
xi_3,0.012160754738799443,0.5869364683982288,1.004410872959776,7847.60674812256,0.006625558281590928
xi_4,-0.46419029257100847,1.2045404186307578,1.1834646994819875,18.372459874557613,0.2810203197890786
xi_5,-0.002070001356947091,0.5986274742292296,1.0130026238393288,598.2485167050203,0.024474612801884794
xi_6,0.10018053751951743,0.5904058405502373,1.0067323885020905,3576.4471173936117,0.009872445414473796
xi_7,0.4375606642077023,1.1968742232083145,1.0904545454786028,38.720541552267235,0.1923436275141672
xi_8,0.005572901599072651,0.7768120200400579,1.0021694424264973,8660.505153328055,0.008347267375007433
xi_9,0.0001396103086105313,0.7641344163738536,1.002702268794611,12733.372263607718,0.006771705190416822
xi_10,-0.5009980448124988,1.3281788222507387,1.3408005311182796,17.10281445347437,0.32116096862643806
xi_11,-0.0203991385885777,0.7820095659912807,1.0079176232935674,3268.975358917771,0.013677484842525156
xi_12,0.059554855220609014,0.7626924597976019,1.0003954884280655,6877.634032026755,0.009196655564627414
xi_13,0.24465779098289508,1.040207735543509,1.0677636141564906,55.87213519145931,0.13916257137784926
xi_14,-0.01955637437821705,0.722066377036764,1.0019964919984732,11164.95903020022,0.0068335842904237755
xi_15,-0.027619497822236928,0.7221760467185611,1.0014570959803641,11162.84984103706,0.006835267857257457
xi_16,-0.880445306761694,1.4122277870792137,1.3151078184329634,11.089240044671975,0.42408592623675107
xi_17,-0.07018395609537277,0.728414701377707,1.0074561259074244,1616.428987444766,0.018117588333338562
xi_18,0.0484718052121479,0.7292684348441404,1.0010138911031383,10356.957239846937,0.007165909592522922
xi_19,0.571795546215433,1.2926043261107332,1.0805538307150107,46.81046634576455,0.18892704037300548
xi_20,0.031147772528710125,0.8215371316201253,1.0006039336616082,8683.465342846055,0.00881618428552372
xi_21,0.019552777255692082,0.8092991755003449,1.0007083056015655,11063.289037650215,0.007694261964268963
xi_22,-0.2008423412349563,1.0779585175768631,1.0492740981951827,47.568991259339526,0.15629319796844016
xi_23,0.022124341246012164,0.8208350059349594,1.0025381154670485,5548.329720153546,0.011019826031692584
xi_24,0.04604181538660203,0.810098061985723,1.0020467540049864,8877.594258616431,0.008597851644638907
xi_25,0.1160583970686634,1.0389356205029054,1.0078582553604896,466.2541470549963,0.04811464465883145
xi_26,0.0021246053263713153,0.9071700658295945,1.000737589748767,10835.056074833996,0.008715115148463742
xi_27,-0.0019135547878523995,0.8955982680211474,1.000731143607604,13480.944705181386,0.007713528373226387
xi_28,-0.3227127890623278,1.2415373973863992,1.1016679667586617,45.53573321796478,0.18398551756881873
xi_29,-0.01168181573246388,0.9062246847320812,1.0010467694749132,8882.749004500414,0.009615285688206257
xi_30,0.01564432302650984,0.8921835273757004,1.0001547867072127,10239.853053742392,0.008816725878052042
xi_31,0.1858562049825525,0.817835354416451,1.0614756465941098,39.87022103182833,0.12952140868779904
xi_32,0.0708243349428176,0.8972786659153589,1.015827118454936,292.5256854929672,0.052462059907663894
xi_33,-0.01079140739208878,0.8381263181270048,1.0124128295760093,532.6883750297158,0.036313897936742424
xi_34,0.11571880421216452,0.9238218527965611,1.0102148828805866,446.2818602203522,0.04373041651389084
xi_35,-0.03308556484037871,0.9522287389462789,1.0005903074987017,7732.922530987389,0.010828528775442048
xi_36,0.4779038750689944,0.6523665164058311,1.0571670995831683,51.95913951062067,0.09050252312794917
xi_37,0.2858587379256669,0.7872393041121836,1.0327425681709215,134.64209635120963,0.06784476403506222
xi_38,0.3938716379552299,0.8168878558986392,1.0979233311645331,41.787759624184076,0.126368228057479
xi_39,0.21161155034690232,0.8246870675915112,1.028158992969638,206.6851463818336,0.0573633559106072
xi_40,0.13642806532593482,0.888018989054314,1.0160686308546931,262.62617170050225,0.054796554424280025
xi_41,0.46904645204423423,0.9792097016147109,1.0727561000959387,38.17752153792283,0.15847904381614977
xi_42,0.06806442079337176,1.1033125241634225,1.0916210539693252,45.94680527866121,0.16276869746634803
xi_43,0.16579116481599004,1.0541168996709527,1.1681898996304223,16.886705936218533,0.25651709069094547
xi_44,-0.03451363021506632,1.029362704259296,1.1247064256236274,36.76796331959136,0.1697593259031204
xi_45,-0.2919797963345469,0.9602955224483284,1.0470019980239367,102.84287740903432,0.09469298223641617
xi_46,-0.244137187342372,0.5779227835424796,1.0082534821293685,237.38530512913545,0.03750964037981418
