method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,lasso_recovery,simple,426,426,0,1,0.0,0,0.0,0.0,0.03783169,0,0.033983048,0.035800878,0.0,0.0
last_flow,lasso_recovery,simple,426,426,1,2,0.0,0,0.0,0.0,0.07649911,0,0.10310544,0.045321517,0.0,0.0
last_flow,lasso_recovery,simple,426,426,2,3,0.0,0,0.0,0.0,0.14575577,0,-0.19189942,0.075815655,0.0,0.0
last_flow,lasso_recovery,simple,426,426,3,4,0.0,0,0.0,0.0,0.056791518,0,-0.05746757,0.036065318,0.0,0.0
last_flow,lasso_recovery,simple,426,426,4,5,0.0,0,0.0,0.0,0.0714785,0,-0.054272912,0.038370337,0.0,0.0
last_flow,lasso_recovery,simple,426,426,5,6,0.0,0,0.0,0.0,0.046787366,0,-0.028722152,0.022177782,0.0,0.0
last_flow,lasso_recovery,simple,426,426,6,7,0.0,0,0.0,0.0,0.05274218,0,-0.048548393,0.031543273,0.0,0.0
last_flow,lasso_recovery,simple,426,426,7,8,1.1724358,1,1.0,1.0,0.9703167,1,1.2763346,0.10451569,1.315407,0.1014572
last_flow,lasso_recovery,simple,426,426,8,9,0.0,0,0.0,0.0,0.032427315,0,-0.024076018,0.01796956,0.0,0.0
last_flow,lasso_recovery,simple,426,426,9,10,0.0,0,0.0,0.0,0.039852884,0,0.012695429,0.015713988,0.0,0.0
last_flow,lasso_recovery,simple,426,426,10,11,0.0,0,0.0,0.0,0.076895,0,0.057128094,0.03403437,0.0,0.0
last_flow,lasso_recovery,simple,426,426,11,12,0.0,0,0.0,0.0,0.036752407,0,0.0010059635,0.015481069,0.0,0.0
last_flow,lasso_recovery,simple,426,426,12,13,0.0,0,0.00075,0.00075,0.02048947,0,0.008107171,0.018395681,0.0002796446,0.014446377
last_flow,lasso_recovery,simple,426,426,13,14,0.0,0,0.0,0.0,0.035319813,0,-0.0034757217,0.016633127,0.0,0.0
last_flow,lasso_recovery,simple,426,426,14,15,0.0,0,0.0,0.0,0.15037456,0,0.22383037,0.072893314,0.0,0.0
last_flow,lasso_recovery,simple,426,426,15,16,0.0,0,0.0,0.0,0.08648726,0,-0.12026873,0.05348517,0.0,0.0
last_flow,lasso_recovery,simple,426,426,16,17,0.0,0,0.0,0.0,0.037655465,0,-0.024651146,0.018824354,0.0,0.0
last_flow,lasso_recovery,simple,426,426,17,18,-1.1335585,1,0.9505,0.9505,0.604793,1,-0.940226,0.1261919,-1.4772027,0.3760735
last_flow,lasso_recovery,simple,426,426,18,19,0.0,0,0.0,0.0,0.029811915,0,0.002645694,0.014316597,0.0,0.0
last_flow,lasso_recovery,simple,426,426,19,20,0.0,0,0.0,0.0,0.027132541,0,-0.0037619881,0.01303387,0.0,0.0
last_flow,lasso_recovery,simple,426,426,20,21,0.0,0,0.0,0.0,0.049816675,0,0.050243814,0.02991822,0.0,0.0
last_flow,lasso_recovery,simple,426,426,21,22,0.0,0,0.0,0.0,0.029384853,0,-0.009417193,0.014017861,0.0,0.0
last_flow,lasso_recovery,simple,426,426,22,23,0.0,0,0.0,0.0,0.041068263,0,-0.025535885,0.025156083,0.0,0.0
last_flow,lasso_recovery,simple,426,426,23,24,0.0,0,0.0,0.0,0.030774606,0,-0.014847349,0.019463083,0.0,0.0
last_flow,lasso_recovery,simple,426,426,24,25,0.0,0,0.0,0.0,0.097950704,0,-0.11261637,0.052399743,0.0,0.0
last_flow,lasso_recovery,simple,426,426,25,26,-1.2123138,1,0.88,0.88,0.5735458,1,-0.93934935,0.12783195,-1.436744,0.5566542
last_flow,lasso_recovery,simple,426,426,26,27,-1.1777494,1,0.99975,0.99975,0.99672806,1,-1.1164409,0.097516485,-1.1198536,0.09629975
last_flow,lasso_recovery,simple,426,426,27,28,0.0,0,0.0,0.0,0.047197375,0,0.036789946,0.02326254,0.0,0.0
last_flow,lasso_recovery,simple,426,426,28,29,0.0,0,0.0,0.0,0.03156577,0,0.027482983,0.025556259,0.0,0.0
last_flow,lasso_recovery,simple,426,426,29,30,0.0,0,0.0,0.0,0.031211952,0,0.017037962,0.015666828,0.0,0.0
last_flow,lasso_recovery,simple,426,426,30,31,-1.8239918,1,0.99975,0.99975,0.99808633,1,-1.8289349,0.122052886,-1.8318996,0.12090706
last_flow,lasso_recovery,simple,426,426,31,32,0.0,0,0.0,0.0,0.15834503,0,0.23195116,0.08058367,0.0,0.0
last_flow,lasso_recovery,simple,426,426,32,33,0.0,0,0.0,0.0,0.041898653,0,0.009216415,0.018329522,0.0,0.0
last_flow,lasso_recovery,simple,426,426,33,34,0.0,0,0.0,0.0,0.037005603,0,0.03178971,0.021036845,0.0,0.0
last_flow,lasso_recovery,simple,426,426,34,35,0.0,0,0.0,0.0,0.07882521,0,0.13930894,0.06125108,0.0,0.0
last_flow,lasso_recovery,simple,426,426,35,36,0.0,0,0.0,0.0,0.023727406,0,0.0009666347,0.0129472315,0.0,0.0
last_flow,lasso_recovery,simple,426,426,36,37,0.0,0,0.0,0.0,0.05368759,0,0.056242313,0.031074215,0.0,0.0
last_flow,lasso_recovery,simple,426,426,37,38,0.0,0,0.0,0.0,0.02635001,0,0.006544377,0.012355373,0.0,0.0
last_flow,lasso_recovery,simple,426,426,38,39,0.0,0,0.0,0.0,0.027391616,0,-0.010542814,0.010472717,0.0,0.0
last_flow,lasso_recovery,simple,426,426,39,40,0.0,0,0.0,0.0,0.021630516,0,-0.0030586862,0.01378615,0.0,0.0
last_flow,lasso_recovery,simple,426,426,40,41,0.0,0,0.0,0.0,0.07219924,0,0.06948193,0.03238604,0.0,0.0
last_flow,lasso_recovery,simple,426,426,41,42,0.0,0,0.0,0.0,0.029689794,0,-0.020118795,0.021138113,0.0,0.0
last_flow,lasso_recovery,simple,426,426,42,43,0.0,0,0.0,0.0,0.028371854,0,-0.014245646,0.01327269,0.0,0.0
last_flow,lasso_recovery,simple,426,426,43,44,0.0,0,0.0,0.0,0.023849113,0,-0.0057494743,0.012787754,0.0,0.0
last_flow,lasso_recovery,simple,426,426,44,45,0.0,0,0.0,0.0,0.20948452,0,0.25611424,0.07726253,0.0,0.0
last_flow,lasso_recovery,simple,426,426,45,46,0.0,0,0.0,0.0,0.04633327,0,0.044215202,0.029167628,0.0,0.0
last_flow,lasso_recovery,simple,426,426,46,47,0.0,0,0.0,0.0,0.03701889,0,0.015780663,0.0142192105,0.0,0.0
last_flow,lasso_recovery,simple,426,426,47,48,0.0,0,0.0,0.0,0.12748095,0,0.13275525,0.05476701,0.0,0.0
last_flow,lasso_recovery,simple,426,426,48,49,0.0,0,0.0,0.0,0.17188458,0,0.29213706,0.08348988,0.0,0.0
last_flow,lasso_recovery,simple,426,426,49,50,0.0,0,0.0,0.0,0.07503564,0,0.08718074,0.046596915,0.0,0.0
last_flow,lasso_recovery,simple,426,426,50,51,0.0,0,0.0,0.0,0.026635902,0,0.023577167,0.022269337,0.0,0.0
last_flow,lasso_recovery,simple,426,426,51,52,0.0,0,0.0,0.0,0.047326904,0,-0.028798902,0.02182361,0.0,0.0
last_flow,lasso_recovery,simple,426,426,52,53,0.0,0,0.0,0.0,0.039572522,0,-0.027570657,0.016263722,0.0,0.0
last_flow,lasso_recovery,simple,426,426,53,54,0.0,0,0.0,0.0,0.07478175,0,-0.08712205,0.049045887,0.0,0.0
last_flow,lasso_recovery,simple,426,426,54,55,0.0,0,0.0,0.0,0.02728364,0,0.023436554,0.027382806,0.0,0.0
last_flow,lasso_recovery,simple,426,426,55,56,0.0,0,0.0,0.0,0.03176366,0,-0.0074882503,0.016726635,0.0,0.0
last_flow,lasso_recovery,simple,426,426,56,57,0.0,0,0.0,0.0,0.08388764,0,-0.11511428,0.05102518,0.0,0.0
last_flow,lasso_recovery,simple,426,426,57,58,0.0,0,0.0,0.0,0.11484305,0,-0.13642249,0.058841277,0.0,0.0
last_flow,lasso_recovery,simple,426,426,58,59,0.0,0,0.0,0.0,0.030206405,0,-0.023517901,0.01959009,0.0,0.0
last_flow,lasso_recovery,simple,426,426,59,60,0.0,0,0.0,0.0,0.038623895,0,0.018535929,0.019268949,0.0,0.0
last_flow,lasso_recovery,simple,426,426,60,61,0.0,0,0.0,0.0,0.038425297,0,0.0179979,0.016832156,0.0,0.0
last_flow,lasso_recovery,simple,426,426,61,62,0.0,0,0.0,0.0,0.11665307,0,-0.15005814,0.060016233,0.0,0.0
last_flow,lasso_recovery,simple,426,426,62,63,0.0,0,0.0,0.0,0.17245878,0,-0.2821433,0.08641828,0.0,0.0
last_flow,lasso_recovery,simple,426,426,63,64,0.0,0,0.0,0.0,0.08092913,0,0.0912263,0.040749952,0.0,0.0
last_flow,lasso_recovery,simple,426,426,64,65,0.0,0,0.0,0.0,0.039814614,0,-0.025506614,0.022288382,0.0,0.0
last_flow,lasso_recovery,simple,426,426,65,66,0.0,0,0.0,0.0,0.0616205,0,0.08557359,0.038100466,0.0,0.0
last_flow,lasso_recovery,simple,426,426,66,67,0.0,0,0.0,0.0,0.025820902,0,-0.0039108526,0.012832993,0.0,0.0
last_flow,lasso_recovery,simple,426,426,67,68,1.0321906,1,0.98875,0.98875,0.647201,1,0.98651254,0.12792605,1.5092489,0.2274888
last_flow,lasso_recovery,simple,426,426,68,69,1.9748428,1,1.0,1.0,0.99894387,1,1.9773722,0.11244825,1.9794786,0.11059353
last_flow,lasso_recovery,simple,426,426,69,70,0.0,0,0.0,0.0,0.09709303,0,-0.10488201,0.04403743,0.0,0.0
last_flow,lasso_recovery,simple,426,426,70,71,0.92268234,1,0.999,0.999,0.98183966,1,1.044256,0.09822296,1.0626367,0.09928842
last_flow,lasso_recovery,simple,426,426,71,72,0.0,0,0.0,0.0,0.060602833,0,-0.048855208,0.030016292,0.0,0.0
last_flow,lasso_recovery,simple,426,426,72,73,0.0,0,0.0,0.0,0.03835545,0,-0.026104962,0.016416166,0.0,0.0
last_flow,lasso_recovery,simple,426,426,73,74,0.0,0,0.0,0.0,0.1606035,0,-0.19736853,0.07164255,0.0,0.0
last_flow,lasso_recovery,simple,426,426,74,75,0.0,0,0.0,0.0,0.07403397,0,0.077282384,0.04213579,0.0,0.0
last_flow,lasso_recovery,simple,426,426,75,76,0.0,0,0.0,0.0,0.029386628,0,0.010726294,0.015899858,0.0,0.0
last_flow,lasso_recovery,simple,426,426,76,77,0.0,0,0.00025,0.00025,0.012679999,0,-0.0075471653,0.01679742,-0.00018122108,0.011462186
last_flow,lasso_recovery,simple,426,426,77,78,0.0,0,0.0,0.0,0.11379212,0,0.107689716,0.045222558,0.0,0.0
last_flow,lasso_recovery,simple,426,426,78,79,0.0,0,0.0,0.0,0.03444305,0,-0.013154923,0.016077101,0.0,0.0
last_flow,lasso_recovery,simple,426,426,79,80,0.0,0,0.0,0.0,0.07726854,0,-0.06666249,0.039134987,0.0,0.0
last_flow,lasso_recovery,simple,426,426,80,81,0.0,0,0.0,0.0,0.08471617,0,0.09863593,0.06158023,0.0,0.0
last_flow,lasso_recovery,simple,426,426,81,82,1.7434914,1,0.9995,0.9995,0.9963394,1,1.6763152,0.10424895,1.6816072,0.104526386
last_flow,lasso_recovery,simple,426,426,82,83,0.0,0,0.0,0.0,0.019972958,0,-0.013807924,0.017407918,0.0,0.0
last_flow,lasso_recovery,simple,426,426,83,84,0.0,0,0.0,0.0,0.029384503,0,-0.015682459,0.015891902,0.0,0.0
last_flow,lasso_recovery,simple,426,426,84,85,0.0,0,0.0,0.0,0.03219174,0,-0.0037268975,0.011467025,0.0,0.0
last_flow,lasso_recovery,simple,426,426,85,86,0.0,0,0.0,0.0,0.12514032,0,0.13957098,0.056460816,0.0,0.0
last_flow,lasso_recovery,simple,426,426,86,87,0.0,0,0.0,0.0,0.044920996,0,-0.039029207,0.023052508,0.0,0.0
last_flow,lasso_recovery,simple,426,426,87,88,0.0,0,0.00175,0.00175,0.015791385,0,-0.004076826,0.016952747,-0.00059759367,0.018480517
last_flow,lasso_recovery,simple,426,426,88,89,-1.1965975,1,0.9955,0.9955,0.6838423,1,-0.956043,0.12697119,-1.3938614,0.18079317
last_flow,lasso_recovery,simple,426,426,89,90,0.0,0,0.0,0.0,0.039404497,0,0.031449936,0.01983822,0.0,0.0
last_flow,lasso_recovery,simple,426,426,90,91,0.0,0,0.0,0.0,0.074549675,0,-0.10247386,0.054472115,0.0,0.0
last_flow,lasso_recovery,simple,426,426,91,92,0.0,0,0.0,0.0,0.0681315,0,-0.07591558,0.04759189,0.0,0.0
last_flow,lasso_recovery,simple,426,426,92,93,0.0,0,0.0,0.0,0.07146183,0,-0.13372463,0.05968275,0.0,0.0
last_flow,lasso_recovery,simple,426,426,93,94,0.0,0,0.0,0.0,0.12513405,0,0.14254498,0.067194335,0.0,0.0
last_flow,lasso_recovery,simple,426,426,94,95,0.0,0,0.0,0.0,0.11355375,0,0.1807569,0.074556336,0.0,0.0
last_flow,lasso_recovery,simple,426,426,95,96,0.0,0,0.0,0.0,0.030783407,0,0.01601914,0.01759173,0.0,0.0
last_flow,lasso_recovery,simple,426,426,96,97,0.0,0,0.0,0.0,0.1485692,0,0.1713595,0.069771156,0.0,0.0
last_flow,lasso_recovery,simple,426,426,97,98,0.0,0,0.0,0.0,0.063536026,0,0.064866744,0.04150599,0.0,0.0
last_flow,lasso_recovery,simple,426,426,98,99,0.0,0,0.0,0.0,0.03116284,0,-0.030522985,0.023691013,0.0,0.0
last_flow,lasso_recovery,simple,426,426,99,100,0.0,0,0.0,0.0,0.13114993,0,0.16148387,0.065851405,0.0,0.0
