support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[1, 2, 5, 6, 11, 13, 17, 19, 20, 21, 24, 25, 26, 27, 29, 30, 31, 33, 35, 41, 42, 43, 45, 51, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 65, 66, 67, 68, 70, 72, 73, 75, 77, 79, 80, 81, 82, 85, 86, 91, 93, 94, 96, 97]",54,1282.72241211,1282.72241211,7.85140342,18.53944016,4.30574502,3.52303171,-0.00070719,-7.68179607,7.68179607,0,0.0,0.0,0.0,0.0,50.02377319,0.69041145,0.0411089,0.03282117,0.0,0.5002377,0.03693415,0.43938863,0.47542274,0.50060344,0.5253948,0.56045276,0.49812263,0.49914947,0.50016725,0.50127423,0.50282955,50.02377319,0.03700871,0.03837379,0.69041139,0.69190133,0.69310057,0.03282117,0.02763793,0.04741015,0.06746639,0.08046048,0.00198572,0.00474101,0.00514641,0.0411089,0.04101887,0.04225603,0.04351142,0.04384788,0.41009516,0.03484798,0.50617188,0.50390625,0.5234375,0.53515625,0.54296875,50.02377319,50.6171875,0,0,True,1,1,0.8,1e-05,2569.33764648,7.85140342,11.0355601,False,True
"[0, 1, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 21, 24, 25, 26, 29, 30, 31, 32, 33, 35, 36, 38, 40, 41, 42, 43, 44, 46, 48, 50, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 72, 74, 75, 76, 77, 78, 81, 82, 83, 85, 86, 88, 89, 91, 92, 93, 94, 95, 96, 97]",72,1178.77001953,1215.449453,7.8353651,18.09494019,4.25381478,3.47376561,0.02328568,-7.1128931,7.1128931,18,0.44444444,0.02397591,0.08104044,-0.01603832,50.76125336,0.69014758,0.04417054,0.04123795,0.01072061,0.50761247,0.03791239,0.44573241,0.48186758,0.507541,0.5329687,0.57020718,0.48954955,0.49846619,0.51001519,0.51541775,0.52218336,50.76125336,0.03663213,0.03823493,0.69014764,0.69179022,0.69309765,0.04123795,0.03496356,0.05952938,0.08474237,0.10005121,0.02693542,0.03091814,0.03237658,0.04417054,0.04418907,0.04603011,0.04709957,0.04770478,0.51457584,0.04332303,0.57664061,0.61132812,0.6484375,0.6953125,0.71972644,50.76125336,57.6640625,1,0,True,25,25,0.8,1e-05,2556.7578125,7.84649526,10.70303541,False,True
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 72, 74, 75, 76, 77, 78, 79, 81, 82, 83, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97]",84,1051.57373047,1099.40299155,7.86787313,18.27256012,4.27464152,3.44342232,0.01369825,-6.59803009,6.59803009,12,0.14285714,0.0,0.10790594,0.03250803,54.05577469,0.68531096,0.04980887,0.06437233,0.03349285,0.54055774,0.04742089,0.45902625,0.50869131,0.54272223,0.57388163,0.61543703,0.48789963,0.52151203,0.55267441,0.56075275,0.56642622,54.05577087,0.03877868,0.04105981,0.68531096,0.6886428,0.69297755,0.06437233,0.05864666,0.09190007,0.12432046,0.14411703,0.06239011,0.06897002,0.0701493,0.04980887,0.05013778,0.0521802,0.05477161,0.0552098,0.77295566,0.06130754,0.79972655,0.90625,0.9375,0.953125,0.95703125,54.05577087,79.97265625,2,0,True,50,50,0.8,1e-05,2654.76000977,7.88410954,10.18768345,False,True
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 64, 65, 66, 67, 68, 69, 70, 72, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98]",88,910.18634033,962.96315157,7.90268461,18.77095985,4.33254658,3.43118143,-0.01320397,-6.27608013,6.27608013,4,0.04545455,0.0,0.13445314,0.03481148,59.06567383,0.66746491,0.05870275,0.10346958,0.05011991,0.59065676,0.06651476,0.46543524,0.54972363,0.60088587,0.6392411,0.68472856,0.49230474,0.54481882,0.61612535,0.62615955,0.63106495,59.06567383,0.04332839,0.04574676,0.66746491,0.67248917,0.69217026,0.10346958,0.09917136,0.14489967,0.18678002,0.21172702,0.11370534,0.12940465,0.13099281,0.05870274,0.0600592,0.0633245,0.06520404,0.06689809,1.20077002,0.08967026,0.8845703,0.99609375,1.0,1.0,1.0,59.06567383,88.45703125,3,0,True,75,75,0.8,1e-05,2720.20825195,7.90846372,9.46835355,False,True
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",93,735.85864258,797.50226379,7.83847121,20.77026749,4.55744089,3.50342703,-0.12112101,-6.02593327,6.02593327,5,0.05376344,0.0,0.19152968,-0.0642134,65.43601227,0.62622482,0.07282188,0.1687334,0.06370335,0.65436012,0.09208241,0.47375929,0.59736151,0.68258947,0.72179365,0.76516515,0.49951634,0.57768571,0.69805038,0.70982546,0.71679229,65.43600464,0.0430458,0.05004801,0.62622482,0.62490106,0.69133377,0.1687334,0.16505019,0.23551624,0.2979109,0.33554941,0.18980318,0.24196473,0.24516878,0.07282188,0.07443912,0.08115071,0.08564605,0.0880591,1.93882966,0.12796861,0.90902346,1.0,1.0,1.0,1.0,65.43600464,90.90234375,4,0,True,100,100,0.8,1e-05,2381.45092773,7.77546521,8.35742145,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",98,576.9307251,628.13803743,7.36891179,25.26852036,5.02678032,3.858392,-0.36392414,-6.69446468,6.69446468,5,0.05102041,0.0,0.21597615,-0.46955941,72.04850006,0.55816126,0.0913171,0.2630074,0.06632356,0.72048497,0.11999251,0.4811033,0.64209419,0.76788086,0.80630302,0.84671044,0.50659591,0.61791486,0.78027982,0.79376447,0.81334257,72.04850006,0.03922824,0.0554844,0.55816132,0.541821,0.69031179,0.2630074,0.24896578,0.38885525,0.50092369,0.56275976,0.25088918,0.46096265,0.48270145,0.09131709,0.09103825,0.10674375,0.11520708,0.1194914,3.13066554,0.20938933,0.92593747,1.0,1.0,1.0,1.0,72.04850006,92.59375,5,0,True,125,125,0.8,1e-05,1248.83312988,7.1299649,6.88988302,False,True
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 48, 50, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 72, 74, 75, 76, 77, 78, 79, 81, 82, 83, 85, 86, 88, 89, 91, 92, 93, 94, 95, 96, 97]",80,502.6963501,526.74207705,6.64413486,22.14770317,4.70613463,3.66945887,-0.19547114,-5.58724213,5.58724213,-18,0.18367347,0.12350613,0.12867121,-0.72477693,68.739151,0.57754308,0.09135614,0.2735109,0.03493905,0.68739146,0.13860068,0.41654512,0.58380693,0.74086052,0.7881121,0.83874112,0.44016936,0.57015812,0.74822259,0.76975679,0.81821096,68.739151,0.04145376,0.05544104,0.57754308,0.57215244,0.69055885,0.2735109,0.22541735,0.39846033,0.59557027,0.69996393,0.23620147,0.5996933,0.64974087,0.09135614,0.08858072,0.10200854,0.12777051,0.13481675,3.46758032,0.19862182,0.83027345,1.0,1.0,1.0,1.0,68.739151,83.02734375,6,0,True,150,150,0.8,1e-05,576.55963135,6.35707877,5.22441225,False,True
"[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 18, 19, 20, 24, 25, 26, 29, 30, 31, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 44, 45, 46, 48, 50, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 72, 74, 75, 76, 77, 78, 79, 81, 82, 83, 85, 86, 88, 89, 91, 92, 93, 94, 96, 97]",74,455.37908936,472.19502438,6.10163927,16.26800728,4.03336178,3.33624697,0.12189841,-4.50863361,4.50863361,-6,0.075,0.26547655,0.09412692,-0.54249559,62.14667892,0.6136393,0.08871371,0.25324807,0.06622047,0.62146676,0.15224344,0.33700758,0.50075656,0.66926044,0.73293161,0.8112554,0.37098205,0.46518028,0.67604554,0.71381897,0.77966982,62.14667511,0.05037192,0.05727399,0.61363935,0.6281538,0.68493551,0.2532481,0.19393642,0.35269737,0.56610823,0.71641362,0.19372435,0.55948758,0.63320357,0.08871371,0.0860747,0.09474969,0.11512611,0.12848838,3.37760758,0.24512529,0.75035155,1.0,1.0,1.0,1.0,62.14667511,75.03515625,7,0,True,175,175,0.8,1e-05,391.21447754,5.96925595,4.12872747,False,True
"[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 18, 19, 20, 24, 25, 26, 30, 31, 32, 33, 34, 35, 36, 38, 40, 41, 42, 43, 45, 46, 48, 50, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 72, 74, 76, 77, 78, 79, 81, 82, 83, 85, 86, 88, 89, 91, 92, 93, 94, 96, 97]",70,421.05722046,432.77202312,5.91961674,11.46694565,3.38628789,2.99032164,0.38104631,-3.60682154,3.60682154,-4,0.05405405,0.29512291,0.07536988,-0.18202253,54.98445511,0.63350296,0.08559325,0.23356001,0.07224128,0.54984456,0.16142802,0.26710001,0.41666979,0.58386171,0.66581154,0.78228343,0.30461895,0.39150643,0.59180617,0.64848846,0.74928606,54.98445511,0.05952452,0.06402719,0.63350302,0.65188819,0.69030678,0.23356001,0.16226889,0.3119407,0.51803195,0.71431482,0.15197757,0.45412904,0.64575142,0.08559325,0.08348896,0.09408884,0.10914689,0.12435687,3.32411575,0.22689496,0.67218751,0.92773438,0.98535156,1.0,1.0,54.98445511,67.21875,8,0,True,200,200,0.8,1e-05,356.02893066,5.87501199,3.44750359,False,True
"[1, 4, 5, 6, 7, 8, 9, 11, 12, 13, 18, 20, 24, 25, 30, 31, 32, 34, 36, 40, 41, 43, 45, 46, 50, 53, 54, 56, 58, 59, 61, 62, 65, 66, 67, 68, 70, 72, 74, 76, 77, 78, 81, 83, 85, 86, 88, 89, 91, 93, 94, 96, 97]",53,386.25772095,398.95329333,5.84884542,7.85039425,2.8018555,2.53671312,0.57625765,-2.68663836,2.68663836,-17,0.24285714,0.31538925,0.08264791,-0.07077132,48.18051147,0.62998956,0.08535925,0.22447643,0.06870818,0.48180509,0.17184222,0.20473719,0.34327462,0.49722171,0.59975219,0.7649284,0.24941404,0.31734872,0.50961602,0.57761931,0.73153269,48.18051147,0.069359,0.07747014,0.62998956,0.66336441,0.69229829,0.22447641,0.14315128,0.28827804,0.49910203,0.74241352,0.13708037,0.44910777,0.69556987,0.08535925,0.08221576,0.09411626,0.10539461,0.14090079,3.38869381,0.24172714,0.49339843,0.5546875,0.85351562,0.9886719,1.0,48.18051147,49.33984375,9,0,True,225,225,0.8,1e-05,357.89569092,5.88024158,2.76798811,False,True
