stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,0.8,12,300,7.859519958496094,67,13,2.561741332240324,2.214684251839251,0.34705708040107325,1.4169784633523652,3.1217585308335307,10.307003657959955,0.5751530826091766,0.15886078774929047
1,0.7444838872816797,25,600,3.1233253479003906,7,13,1.0328879125644657,0.9079017386626913,0.12498617390177444,1.1059741014490478,0.4753382372262299,1.0324999095895866,0.06951303035020828,0.027632979676127434
2,0.6928203230275509,28,650,3.104184865951538,7,13,1.0293337462741239,0.9695569888740366,0.05977675740008727,0.9717763065407685,0.7422978165674343,1.0835908429746217,0.058280618861317635,0.028763297945261
3,0.6447419590941251,42,975,3.264434337615967,7,13,1.6386371776026991,1.4340243825348007,0.20461279506789837,0.8160800705025102,1.7570523542994954,3.0045090296564565,0.046782951802015305,0.06790702044963837
4,0.6,63,1475,3.22999906539917,7,13,1.5655111256178513,1.2701317624546642,0.2953793631631871,0.744249175318969,3.6723974145504674,6.633195130076373,0.047940582036972046,0.11494304239749908
