stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,0.8,11,275,5.616650581359863,56,13,0.8093879615549744,0.634538536716222,0.1748494248387524,1.0985339048039426,0.7203364858115782,13.728271901816449,0.4579431116580963,0.09463965892791748
1,0.7444838872816797,14,325,3.824737787246704,41,13,0.870856487456415,0.7330274850679538,0.13782900238846119,1.0895159572303932,0.4650257782840868,8.658277630820125,0.3352258801460266,0.09546764194965363
2,0.6928203230275509,27,625,2.6605281829833984,7,13,1.0500142335103637,0.926709470648795,0.12330476286156872,0.8839975171888634,0.4496573953980833,2.158912365555751,0.07286474853754044,0.02171187289059162
3,0.6447419590941251,40,925,2.2397613525390625,7,13,1.585070621546916,1.211504379094698,0.3735662424522179,0.6882912209084115,1.2427818662514083,4.125086509091478,0.05544386351108551,0.04905121400952339
4,0.6,54,1250,2.468130588531494,7,13,1.7063750186055495,1.3228169411089934,0.383558077496556,0.7823185287183676,2.218189472455716,4.93848528323083,0.04540348345041275,0.06589823216199875
