method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,lasso_recovery,simple,401,401,0,1,0.0,0,0.0,0.0,0.116157025,0,-0.12417999,0.08057439,0.0,0.0
last_flow,lasso_recovery,simple,401,401,1,2,0.0,0,0.00025,0.00025,0.017527243,0,-0.00038830613,0.013904447,0.000102571874,0.006487408
last_flow,lasso_recovery,simple,401,401,2,3,0.0,0,0.0,0.0,0.062141504,0,-0.07435133,0.055626974,0.0,0.0
last_flow,lasso_recovery,simple,401,401,3,4,0.0,0,0.0,0.0,0.034717347,0,0.008731585,0.019858422,0.0,0.0
last_flow,lasso_recovery,simple,401,401,4,5,-0.8852809,1,0.9995,0.9995,0.7992274,1,-0.92615205,0.1183287,-1.1589558,0.124017686
last_flow,lasso_recovery,simple,401,401,5,6,0.0,0,0.00075,0.00075,0.018454224,0,-0.0066366927,0.017605674,-6.817196e-05,0.0037704564
last_flow,lasso_recovery,simple,401,401,6,7,0.0,0,0.0,0.0,0.06502269,0,0.070811965,0.04970331,0.0,0.0
last_flow,lasso_recovery,simple,401,401,7,8,0.0,0,0.0,0.0,0.06211854,0,-0.05526688,0.040674973,0.0,0.0
last_flow,lasso_recovery,simple,401,401,8,9,0.0,0,0.0,0.0,0.031910785,0,0.0027913176,0.018194675,0.0,0.0
last_flow,lasso_recovery,simple,401,401,9,10,0.0,0,0.0,0.0,0.114043,0,0.1150123,0.0698198,0.0,0.0
last_flow,lasso_recovery,simple,401,401,10,11,1.2219847,1,0.99975,0.99975,0.97569597,1,1.2988827,0.11189873,1.3309042,0.106369115
last_flow,lasso_recovery,simple,401,401,11,12,0.0,0,0.0,0.0,0.059989773,0,-0.04386968,0.042090967,0.0,0.0
last_flow,lasso_recovery,simple,401,401,12,13,0.0,0,0.0,0.0,0.067301124,0,0.047957968,0.04483348,0.0,0.0
last_flow,lasso_recovery,simple,401,401,13,14,0.0,0,0.0,0.0,0.02889419,0,0.023544824,0.027641324,0.0,0.0
last_flow,lasso_recovery,simple,401,401,14,15,0.0,0,0.0,0.0,0.03408136,0,-0.012596306,0.021343956,0.0,0.0
last_flow,lasso_recovery,simple,401,401,15,16,0.0,0,0.0,0.0,0.03566235,0,0.0043006474,0.021220919,0.0,0.0
last_flow,lasso_recovery,simple,401,401,16,17,0.0,0,0.0,0.0,0.03506159,0,-0.017827675,0.025999516,0.0,0.0
last_flow,lasso_recovery,simple,401,401,17,18,0.0,0,0.0,0.0,0.060632203,0,0.059649687,0.041871816,0.0,0.0
last_flow,lasso_recovery,simple,401,401,18,19,0.0,0,0.0,0.0,0.04351899,0,0.026568547,0.031321585,0.0,0.0
last_flow,lasso_recovery,simple,401,401,19,20,0.0,0,0.0,0.0,0.09264822,0,-0.12255771,0.073616795,0.0,0.0
last_flow,lasso_recovery,simple,401,401,20,21,0.0,0,0.0,0.0,0.042852033,0,0.013954544,0.024556043,0.0,0.0
last_flow,lasso_recovery,simple,401,401,21,22,0.0,0,0.0,0.0,0.03268932,0,0.004706776,0.015931247,0.0,0.0
last_flow,lasso_recovery,simple,401,401,22,23,0.0,0,0.0,0.0,0.042530734,0,-0.022020428,0.02903962,0.0,0.0
last_flow,lasso_recovery,simple,401,401,23,24,0.0,0,0.0,0.0,0.12121167,0,0.21513902,0.08895947,0.0,0.0
last_flow,lasso_recovery,simple,401,401,24,25,0.0,0,0.0,0.0,0.051183403,0,-0.04992355,0.04373984,0.0,0.0
last_flow,lasso_recovery,simple,401,401,25,26,-0.50801575,1,0.0,0.0,0.21040632,0,-0.43922514,0.12343442,0.0,0.0
last_flow,lasso_recovery,simple,401,401,26,27,0.0,0,0.0,0.0,0.054513454,0,0.040533394,0.03900883,0.0,0.0
last_flow,lasso_recovery,simple,401,401,27,28,0.0,0,0.0,0.0,0.046515256,0,-0.032123353,0.030545788,0.0,0.0
last_flow,lasso_recovery,simple,401,401,28,29,0.0,0,0.0,0.0,0.04381786,0,0.036679845,0.030119676,0.0,0.0
last_flow,lasso_recovery,simple,401,401,29,30,-0.3244736,1,0.0,0.0,0.1381167,0,-0.20763318,0.08789234,0.0,0.0
last_flow,lasso_recovery,simple,401,401,30,31,0.0,0,0.0,0.0,0.07706415,0,0.08298345,0.061064187,0.0,0.0
last_flow,lasso_recovery,simple,401,401,31,32,0.0,0,0.0,0.0,0.031309005,0,-0.007447757,0.020425456,0.0,0.0
last_flow,lasso_recovery,simple,401,401,32,33,0.0,0,0.0,0.0,0.03952595,0,0.014169536,0.018721906,0.0,0.0
last_flow,lasso_recovery,simple,401,401,33,34,-1.8541925,1,0.99975,0.99975,0.99713194,1,-1.8736194,0.12713222,-1.8784566,0.12489092
last_flow,lasso_recovery,simple,401,401,34,35,0.0,0,0.0,0.0,0.03330632,0,-0.009597954,0.0265371,0.0,0.0
last_flow,lasso_recovery,simple,401,401,35,36,0.0,0,0.0,0.0,0.026424542,0,0.018043483,0.02140162,0.0,0.0
last_flow,lasso_recovery,simple,401,401,36,37,0.0,0,0.0,0.0,0.039467886,0,-0.015119519,0.026443634,0.0,0.0
last_flow,lasso_recovery,simple,401,401,37,38,0.0,0,0.0,0.0,0.05169031,0,0.02134143,0.032440066,0.0,0.0
last_flow,lasso_recovery,simple,401,401,38,39,0.0,0,0.001,0.001,0.018144403,0,-0.0016686213,0.01618713,0.00020412632,0.012195892
last_flow,lasso_recovery,simple,401,401,39,40,0.0,0,0.0,0.0,0.03605637,0,0.015012145,0.023066247,0.0,0.0
last_flow,lasso_recovery,simple,401,401,40,41,0.8038732,1,0.652,0.652,0.5269373,1,0.76432014,0.13212603,0.93148124,0.7002276
last_flow,lasso_recovery,simple,401,401,41,42,0.0,0,0.0,0.0,0.045090847,0,-0.027224615,0.035157837,0.0,0.0
last_flow,lasso_recovery,simple,401,401,42,43,0.0,0,0.0,0.0,0.1042042,0,0.13447328,0.06870615,0.0,0.0
last_flow,lasso_recovery,simple,401,401,43,44,-0.34205818,1,0.0,0.0,0.14193235,0,-0.20691304,0.0873149,0.0,0.0
last_flow,lasso_recovery,simple,401,401,44,45,-1.2233992,1,0.84,0.84,0.5612085,1,-1.1759447,0.17665744,-1.7519057,0.80008405
last_flow,lasso_recovery,simple,401,401,45,46,0.0,0,0.0,0.0,0.06467412,0,-0.08866263,0.05952783,0.0,0.0
last_flow,lasso_recovery,simple,401,401,46,47,0.0,0,0.0,0.0,0.04712103,0,0.0272697,0.030899266,0.0,0.0
last_flow,lasso_recovery,simple,401,401,47,48,0.0,0,0.0,0.0,0.030281791,0,-0.0053940597,0.019909447,0.0,0.0
last_flow,lasso_recovery,simple,401,401,48,49,0.0,0,0.0,0.0,0.033351414,0,0.011812205,0.023447843,0.0,0.0
last_flow,lasso_recovery,simple,401,401,49,50,0.0,0,0.0,0.0,0.04273674,0,-0.031901482,0.03229499,0.0,0.0
last_flow,lasso_recovery,simple,401,401,50,51,0.0,0,0.0,0.0,0.07297544,0,0.093392834,0.0618591,0.0,0.0
last_flow,lasso_recovery,simple,401,401,51,52,0.0,0,0.0,0.0,0.026120774,0,0.013141623,0.020107213,0.0,0.0
last_flow,lasso_recovery,simple,401,401,52,53,0.0,0,0.0,0.0,0.09960244,0,0.13255465,0.07255824,0.0,0.0
last_flow,lasso_recovery,simple,401,401,53,54,0.0,0,0.00025,0.00025,0.019299692,0,-0.0043750447,0.015584274,-0.00012519758,0.007918885
last_flow,lasso_recovery,simple,401,401,54,55,0.0,0,0.0,0.0,0.08511979,0,-0.08581491,0.060196094,0.0,0.0
last_flow,lasso_recovery,simple,401,401,55,56,0.0,0,0.0,0.0,0.033710387,0,0.0056955754,0.018721618,0.0,0.0
last_flow,lasso_recovery,simple,401,401,56,57,0.0,0,0.0,0.0,0.049229123,0,-0.046964835,0.045191538,0.0,0.0
last_flow,lasso_recovery,simple,401,401,57,58,0.0,0,0.0,0.0,0.028756753,0,0.010505662,0.020141877,0.0,0.0
last_flow,lasso_recovery,simple,401,401,58,59,0.0,0,0.0,0.0,0.033847943,0,0.014038989,0.019237269,0.0,0.0
last_flow,lasso_recovery,simple,401,401,59,60,0.0,0,0.0,0.0,0.0464036,0,0.019809473,0.02865783,0.0,0.0
last_flow,lasso_recovery,simple,401,401,60,61,0.0,0,0.0,0.0,0.04035604,0,0.033012778,0.031137494,0.0,0.0
last_flow,lasso_recovery,simple,401,401,61,62,-1.6192368,1,1.0,1.0,0.99229205,1,-1.7510531,0.120062426,-1.7645081,0.114209175
last_flow,lasso_recovery,simple,401,401,62,63,0.0,0,0.0,0.0,0.09934593,0,-0.10106823,0.062849164,0.0,0.0
last_flow,lasso_recovery,simple,401,401,63,64,0.0,0,0.00025,0.00025,0.028733427,0,-0.019481372,0.030016549,-0.00018989446,0.012010346
last_flow,lasso_recovery,simple,401,401,64,65,0.0,0,0.0,0.0,0.0751152,0,0.11332917,0.076259725,0.0,0.0
last_flow,lasso_recovery,simple,401,401,65,66,0.0,0,0.0,0.0,0.03246077,0,0.019168807,0.024491642,0.0,0.0
last_flow,lasso_recovery,simple,401,401,66,67,0.0,0,0.0,0.0,0.06129621,0,0.0711638,0.04816315,0.0,0.0
last_flow,lasso_recovery,simple,401,401,67,68,0.0,0,0.0,0.0,0.05260128,0,-0.05736163,0.053262237,0.0,0.0
last_flow,lasso_recovery,simple,401,401,68,69,0.8727183,1,0.0145,0.0145,0.36850148,0,0.7088871,0.13828096,0.025606198,0.21334986
last_flow,lasso_recovery,simple,401,401,69,70,0.0,0,0.0,0.0,0.024838684,0,0.0015330623,0.0155576505,0.0,0.0
last_flow,lasso_recovery,simple,401,401,70,71,0.0,0,0.0,0.0,0.036850568,0,0.0004432985,0.021816308,0.0,0.0
last_flow,lasso_recovery,simple,401,401,71,72,0.0,0,0.0,0.0,0.036870033,0,0.021203749,0.025847921,0.0,0.0
last_flow,lasso_recovery,simple,401,401,72,73,0.0,0,0.0,0.0,0.049114548,0,-0.018692577,0.032677166,0.0,0.0
last_flow,lasso_recovery,simple,401,401,73,74,0.0,0,0.0,0.0,0.04232572,0,-0.035306063,0.03349326,0.0,0.0
last_flow,lasso_recovery,simple,401,401,74,75,0.0,0,0.0,0.0,0.15453258,0,0.21218044,0.09298914,0.0,0.0
