epoch,phase,selection_warmup,eligible_checkpoint,checkpoint_update,loss,expected_log_likelihood,expected_log_prior,expected_log_q,kl_q_prior,elbo,val_mse,val_signal_r2,val_draw_r2_median,val_draw_r2_positive_prob,val_zero_function_prob,val_constant_function_prob,val_corr2,val_function_energy_mean,val_function_energy_median,pip_rmse_truth,pip_rmse_mcmc,true_active_skl,true_active_skl_mean,zero_js,zero_js_mean,n_truth_active,n_truth_zero,n_valid_true_active_skl,selection_mode,target_type,partition_source,reference_compatibility,active_skl,rmse_with_mcmc,true_skl
1,repr,True,False,False,619.5518798828125,-571.85205078125,-135.6296844482422,-89.05158233642578,46.578086853027344,-618.4301147460938,3.477515935897827,-0.7892487049102783,-1.2428209781646729,0.04100000113248825,0.0,0.0010000000474974513,0.016584062948822975,2.3734567165374756,0.8595454692840576,,0.1976646992594615,1.3358790281807034,2.4676838935989625,0.037360505873908725,0.04293157333275658,18,18,18,feature_unit_induced_edge,induced_edge_rank,matched_mcmc_pip_gt_0.5,exact,1.3358790281807034,0.1976646992594615,1.3358790281807034
250,repr,True,False,False,326.39581298828125,-268.43170166015625,-175.02162170410156,-117.58515930175781,57.436466217041016,-325.8681335449219,0.7603743076324463,0.6087728142738342,0.4635343551635742,0.9760000109672546,0.0,0.0,0.6917358636856079,3.2186200618743896,3.1449239253997803,,0.19459916066965274,0.9957093681688576,1.267459168606764,0.04114642409431679,0.04392709496373496,18,18,18,feature_unit_induced_edge,induced_edge_rank,matched_mcmc_pip_gt_0.5,exact,0.9957093681688576,0.19459916066965274,0.9957093681688576
500,repr,True,False,False,321.9029541015625,-275.27581787109375,-177.9917755126953,-124.69453430175781,53.297237396240234,-328.57305908203125,0.7723366618156433,0.6026179790496826,0.48118871450424194,0.972000002861023,0.0,0.0,0.6977825164794922,3.1151158809661865,2.960200548171997,,0.19051027968765008,1.2353863408708887,1.5589051957439244,0.03843644004375571,0.042798354541658395,18,18,18,feature_unit_induced_edge,induced_edge_rank,matched_mcmc_pip_gt_0.5,exact,1.2353863408708887,0.19051027968765008,1.2353863408708887
750,select,False,False,False,307.05694580078125,-254.67315673828125,-175.66964721679688,-122.03832244873047,53.631309509277344,-308.304443359375,0.5384229421615601,0.7229710817337036,0.6331890225410461,0.9810000061988831,0.0,0.0010000000474974513,0.7567396759986877,3.6280970573425293,3.6103975772857666,,0.0408166632639171,0.08073941401491452,0.17078806351009396,0.000331627131155264,0.0012549466730141466,18,18,18,feature_unit_induced_edge,induced_edge_rank,matched_mcmc_pip_gt_0.5,exact,0.08073941401491452,0.0408166632639171,0.08073941401491452
1000,select,False,False,False,292.1728515625,-244.88473510742188,-183.163330078125,-136.6612548828125,46.502071380615234,-291.3868103027344,0.5288260579109192,0.7279088497161865,0.6602197885513306,0.9959999918937683,0.0,0.0,0.7584852576255798,3.615485906600952,3.6209754943847656,,0.02919189385200396,0.10612839613761571,0.14019343950325278,0.000561760796813309,0.0005063074688559059,18,18,18,feature_unit_induced_edge,induced_edge_rank,matched_mcmc_pip_gt_0.5,exact,0.10612839613761571,0.02919189385200396,0.10612839613761571
1250,select,False,False,False,286.1769714355469,-231.29823303222656,-183.0085906982422,-131.6945037841797,51.31406021118164,-282.6122741699219,0.5507678985595703,0.7166193723678589,0.6662415266036987,1.0,0.0,0.0,0.7533159255981445,3.4400346279144287,3.3873469829559326,,0.016648323238893085,0.39097319994420177,0.5469356703679543,0.0006296406339023451,0.0011787499428260175,18,18,18,feature_unit_induced_edge,induced_edge_rank,matched_mcmc_pip_gt_0.5,exact,0.39097319994420177,0.016648323238893085,0.39097319994420177
1500,select,False,False,False,279.7302551269531,-228.77511596679688,-184.68394470214844,-133.4942169189453,51.189720153808594,-279.9648132324219,0.5341151356697083,0.7251874804496765,0.6819487810134888,1.0,0.0,0.0,0.745775043964386,3.6243696212768555,3.55782151222229,,0.017430815624443197,0.31675206994556154,0.44512075481812574,0.0019160303679585959,0.0016538924586606888,18,18,18,feature_unit_induced_edge,induced_edge_rank,matched_mcmc_pip_gt_0.5,exact,0.31675206994556154,0.017430815624443197,0.31675206994556154
1750,select,False,False,False,277.5824279785156,-226.7270050048828,-185.43617248535156,-135.09164428710938,50.34452438354492,-277.071533203125,0.5396402478218079,0.7223447561264038,0.6823455095291138,0.9990000128746033,0.0,0.0,0.7527472972869873,3.276308059692383,3.2026166915893555,,0.02607361373751888,0.3225567567170934,0.4373864037935131,0.002258026804783304,0.004026236666997128,18,18,18,feature_unit_induced_edge,induced_edge_rank,matched_mcmc_pip_gt_0.5,exact,0.3225567567170934,0.02607361373751888,0.3225567567170934
2000,select,False,False,False,278.0296630859375,-227.6878662109375,-186.1452178955078,-136.70811462402344,49.43711853027344,-277.1249694824219,0.5489547848701477,0.7175521850585938,0.6797637939453125,1.0,0.0,0.0,0.7511377930641174,3.1830227375030518,3.1542301177978516,,0.02310483354913714,0.3000526579586912,0.42665640886100487,0.0011305681628778863,0.0008064728146526174,18,18,18,feature_unit_induced_edge,induced_edge_rank,matched_mcmc_pip_gt_0.5,exact,0.3000526579586912,0.02310483354913714,0.3000526579586912
