support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 15, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 33, 34, 36, 37, 38, 40, 41, 42, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 62, 63, 64, 65, 66, 67, 68, 70, 74, 76, 77, 79, 81, 82, 84, 85, 88, 93, 94, 95, 96, 97, 99]",70,1364.73974609,1364.73974609,7.80327863,22.03674889,4.69433157,3.42772174,-0.0225116,-9.31072426,9.31072426,0,0.0,0.0,0.0,0.0,50.1192894,0.69062239,0.04134393,0.03290734,0.0,0.50119293,0.0354657,0.4425399,0.47717655,0.50141811,0.5253334,0.55903488,0.498934,0.50016546,0.50116038,0.50199056,0.50381565,50.1192894,0.03556227,0.03708152,0.69062239,0.69198978,0.69310844,0.03290735,0.0275802,0.04701135,0.06812097,0.08155965,0.00212955,0.00468801,0.00534819,0.04134393,0.04116624,0.04257402,0.04381121,0.04479833,0.4124873,0.03644663,0.51625001,0.52148438,0.53515625,0.54726565,0.5546875,50.1192894,51.625,0,0,True,1,1,0.8,1e-05,2448.61694336,7.80327863,11.79886464,False,True
"[0, 1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 31, 32, 33, 35, 36, 37, 43, 44, 45, 47, 48, 49, 50, 51, 53, 54, 55, 58, 59, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82, 84, 88, 89, 90, 91, 92, 94, 96, 98, 99]",74,1254.6640625,1295.30845235,7.78018839,21.61520195,4.6492152,3.40158415,-0.0029517,-8.88735485,8.88735485,4,0.4516129,0.01912927,0.0806569,-0.02309024,50.74493408,0.6901195,0.0443369,0.04191172,0.01048062,0.50744939,0.03812718,0.44553736,0.48142335,0.50707018,0.53271836,0.57153231,0.4893097,0.49996921,0.51037455,0.51603055,0.51920408,50.74493408,0.03688743,0.03855753,0.6901195,0.69181681,0.69309962,0.04191172,0.03579757,0.06039155,0.08592385,0.1021166,0.02759127,0.03233329,0.03278696,0.0443369,0.04425261,0.04564846,0.04755927,0.0484322,0.52026439,0.04625119,0.57214844,0.61328125,0.6640625,0.69140625,0.71503901,50.74493408,57.21484375,1,0,True,25,25,0.8,1e-05,2400.09082031,7.78326186,11.37454804,False,True
"[0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 40, 41, 43, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 96, 98, 99]",88,1131.78747559,1178.37121051,7.81732363,20.7360611,4.55368654,3.31874847,0.03784069,-7.98033667,7.98033667,14,0.15909091,0.04067234,0.09793585,0.03713524,54.05529022,0.68543506,0.05021558,0.06562217,0.03361739,0.54055285,0.04677844,0.45969868,0.50981516,0.54283053,0.57362807,0.61297488,0.4878948,0.52198267,0.55290341,0.56006509,0.56579572,54.05528641,0.03890494,0.04054195,0.68543494,0.68863547,0.69296962,0.06562216,0.05975024,0.0942502,0.12535989,0.14482649,0.06307625,0.06987825,0.07105035,0.05021558,0.05043592,0.05273168,0.05408759,0.05516641,0.78515279,0.05982709,0.8064453,0.90625,0.9375,0.95703125,0.96484375,54.05528641,80.64453125,2,0,True,50,50,0.8,1e-05,2513.28320312,7.82934523,10.84383487,False,True
"[0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 39, 40, 41, 43, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 96, 98, 99]",89,987.56231689,1042.73875567,7.85604508,20.88434219,4.56993897,3.33760357,0.0309604,-7.3585825,7.3585825,1,0.01123596,0.0,0.12743131,0.03872145,58.77493668,0.66899526,0.05873147,0.10450984,0.04752393,0.5877493,0.0648042,0.46687588,0.54693425,0.59716511,0.63533539,0.67949539,0.48650733,0.55012226,0.61421263,0.62403154,0.62936127,58.77493668,0.04217508,0.04444727,0.66899526,0.6739707,0.69217736,0.10450984,0.10053064,0.14544727,0.18667965,0.21147309,0.11051487,0.12710746,0.13113667,0.05873147,0.05990524,0.0628552,0.06628147,0.06689157,1.20677328,0.08960592,0.88503909,0.99414062,1.0,1.0,1.0,58.77493668,88.50390625,3,0,True,75,75,0.8,1e-05,2598.68969727,7.86276263,10.07967299,False,True
"[0, 1, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 96, 98, 99]",91,822.25177002,882.2450535,7.80919701,22.79002953,4.7738904,3.69954586,-0.05746405,-7.16711426,7.16711426,2,0.02197802,0.0,0.16739252,-0.04684806,64.9204483,0.63020784,0.071444,0.16760723,0.06161757,0.64920455,0.0904271,0.47056255,0.59327698,0.67541593,0.71643949,0.75889164,0.48817635,0.59239781,0.69605738,0.70574862,0.7106145,64.92045593,0.04209566,0.04881313,0.6302079,0.63026905,0.69108897,0.16760722,0.16495763,0.2329188,0.2907601,0.32524258,0.18874796,0.2314422,0.24186702,0.071444,0.07489008,0.07979282,0.08285471,0.08456359,1.91383302,0.12408642,0.90722656,1.0,1.0,1.0,1.0,64.92045593,90.72265625,4,0,True,100,100,0.8,1e-05,2343.13769531,7.75924621,9.01174734,False,True
"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 96, 98, 99]",93,662.2644043,716.87219581,7.52050031,25.19962311,5.01992262,4.16730976,-0.1692699,-7.17167473,7.17167473,2,0.02150538,0.0,0.19457224,-0.2886967,71.35449219,0.56493717,0.08880922,0.25748518,0.0644376,0.71354502,0.12004024,0.4730013,0.6391902,0.76075244,0.80198735,0.84098274,0.48849469,0.64484763,0.77794373,0.79235262,0.80482662,71.35450745,0.03905334,0.05429751,0.56493723,0.55020469,0.69024211,0.25748515,0.24893112,0.37697676,0.48126891,0.54088694,0.25307471,0.42990971,0.45651793,0.08880922,0.08869377,0.10485492,0.11078543,0.11178516,3.0473299,0.18968806,0.91867185,1.0,1.0,1.0,1.0,71.35450745,91.8671875,5,0,True,125,125,0.8,1e-05,1607.89147949,7.38267896,7.695703,False,True
"[0, 1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 40, 43, 44, 45, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 76, 77, 78, 79, 80, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94, 96, 98, 99]",84,555.38195801,591.52966694,7.0525712,23.65066147,4.86319457,4.05575228,-0.09739762,-6.01217413,6.01217413,-9,0.09677419,0.06146765,0.16138939,-0.4679291,70.81030273,0.55476719,0.09559886,0.30036664,0.02335853,0.708103,0.14457421,0.42238802,0.60355669,0.76716018,0.81555629,0.86162066,0.45091376,0.61486733,0.77740866,0.81004864,0.83384514,70.81030273,0.04194287,0.05868908,0.55476713,0.54268229,0.69016546,0.30036667,0.25062492,0.45675144,0.63273603,0.73953891,0.22823521,0.61236131,0.67478156,0.09559885,0.09374792,0.11321179,0.1253517,0.13995318,3.77962208,0.23921089,0.8540625,1.0,1.0,1.0,1.0,70.81030273,85.40625,6,0,True,150,150,0.8,1e-05,953.26159668,6.85988936,6.24293239,False,True
"[0, 1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 40, 43, 44, 45, 47, 49, 50, 51, 52, 53, 54, 55, 57, 58, 61, 62, 63, 65, 66, 67, 69, 70, 71, 72, 74, 76, 77, 78, 79, 80, 82, 84, 85, 86, 88, 89, 90, 91, 92, 94, 96, 98, 99]",77,489.02505493,512.08503244,6.49261895,18.9719944,4.3556853,3.6076026,0.1196939,-5.00335693,5.00335693,-7,0.08333333,0.19782394,0.11947976,-0.55995225,65.86637878,0.58281147,0.09429934,0.31101167,0.0506663,0.65866387,0.16321483,0.34729123,0.52567649,0.71972638,0.78142095,0.84557182,0.36695644,0.51613975,0.72836483,0.77340198,0.80846429,65.86637878,0.04639423,0.05824169,0.58281153,0.59134644,0.68729413,0.3110117,0.25102708,0.446769,0.64636517,0.81164622,0.25465384,0.60090798,0.73073524,0.09429935,0.09124677,0.10759115,0.11976307,0.14167453,4.05923986,0.25763234,0.77074218,1.0,1.0,1.0,1.0,65.86637878,77.07421875,7,0,True,175,175,0.8,1e-05,530.32421875,6.27348855,4.8278606,False,True
"[0, 1, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 40, 43, 44, 45, 47, 49, 50, 51, 52, 53, 54, 55, 58, 61, 62, 63, 65, 66, 67, 70, 71, 72, 74, 76, 77, 78, 79, 80, 82, 84, 85, 86, 89, 91, 92, 94, 96, 98, 99]",71,445.4861145,459.11175253,6.00297104,16.05558205,4.00694173,3.20143199,0.25501629,-4.68399096,4.68399096,-6,0.07792208,0.15372197,0.08903213,-0.48964791,58.9246254,0.61119193,0.09087741,0.29540977,0.07019383,0.58924627,0.17563811,0.27195582,0.44314411,0.63763809,0.71993792,0.82329452,0.29768214,0.42729032,0.65185511,0.70720005,0.78034002,58.92463303,0.05673097,0.06409317,0.61119193,0.62938368,0.68634737,0.29540977,0.22174987,0.40155473,0.57511073,0.83819759,0.21642093,0.50882626,0.73973346,0.09087741,0.08962207,0.09942754,0.10885296,0.13889785,4.14237309,0.2925058,0.70582032,0.99609375,1.0,1.0,1.0,58.92463303,70.58203125,8,0,True,200,200,0.8,1e-05,399.29736328,5.98970641,3.90138614,False,True
"[0, 1, 5, 6, 8, 9, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 32, 33, 35, 36, 37, 40, 43, 44, 45, 47, 49, 50, 51, 52, 54, 55, 58, 61, 62, 63, 65, 66, 67, 70, 71, 72, 74, 76, 77, 78, 80, 82, 84, 85, 89, 91, 92, 98, 99]",62,405.5736084,418.68140225,5.77663062,13.53097343,3.67844715,2.88255763,0.37215887,-3.8983345,3.8983345,-9,0.12676056,0.1572418,0.08959315,-0.22634043,51.81996918,0.620884,0.09151441,0.28153512,0.07162411,0.51819974,0.18341468,0.2108023,0.37120521,0.54059863,0.65177011,0.80408043,0.24379297,0.3623254,0.55475658,0.63295245,0.76092786,51.81998062,0.0725605,0.07846124,0.620884,0.65065384,0.69149745,0.28153518,0.20044841,0.36329618,0.53432232,0.90294892,0.19129746,0.45044094,0.80229175,0.09151442,0.08772602,0.09832498,0.10856777,0.14708211,4.18193436,0.30023253,0.58121091,0.75585938,0.96191406,1.0,1.0,51.81998062,58.12109375,9,0,True,225,225,0.8,1e-05,345.77749634,5.84579549,3.20039529,False,True
