method,epoch,group_id,selection_type,block,layer,edge_layer,parameter,target,source,side,pip,gate_mean,margin_mean,margin_sd,slab_norm_mean,slab_norm_median
MCMC,,42,edge,hidden_layer_2,1,hidden_layer_2,W2,2,2,input,0.6920499801635742,0.3222317695617676,0.5548702478408813,1.0934340953826904,0.8372153043746948,0.7109096050262451
MCMC,,43,edge,hidden_layer_2,1,hidden_layer_2,W2,2,3,input,0.6697499752044678,0.2955307960510254,0.4708370566368103,1.0593262910842896,0.824023425579071,0.6946446895599365
MCMC,,44,edge,hidden_layer_2,1,hidden_layer_2,W2,2,4,input,0.6643499732017517,0.288292795419693,0.4545154273509979,1.0595507621765137,0.8157943487167358,0.6820630431175232
MCMC,,45,edge,hidden_layer_2,1,hidden_layer_2,W2,3,0,input,0.6888999938964844,0.32416850328445435,0.5571237206459045,1.0797702074050903,0.8408219814300537,0.7364543676376343
MCMC,,46,edge,hidden_layer_2,1,hidden_layer_2,W2,3,1,input,0.715749979019165,0.34560585021972656,0.6302632689476013,1.0839289426803589,0.8947259783744812,0.7844607830047607
MCMC,,47,edge,hidden_layer_2,1,hidden_layer_2,W2,3,2,input,0.7296500205993652,0.36852699518203735,0.6860120892524719,1.0743913650512695,0.9479085803031921,0.8260025382041931
MCMC,,48,edge,hidden_layer_2,1,hidden_layer_2,W2,3,3,input,0.6394000053405762,0.2682378888130188,0.38268592953681946,1.0671820640563965,0.7964309453964233,0.6640605330467224
MCMC,,49,edge,hidden_layer_2,1,hidden_layer_2,W2,3,4,input,0.6848999857902527,0.3202614188194275,0.5369985103607178,1.0889029502868652,0.8454710841178894,0.727733850479126
MCMC,,50,edge,hidden_layer_2,1,hidden_layer_2,W2,4,0,input,0.6577000021934509,0.2847095727920532,0.4329659044742584,1.078244686126709,0.7736287713050842,0.6552935242652893
MCMC,,51,edge,hidden_layer_2,1,hidden_layer_2,W2,4,1,input,0.6820499897003174,0.30860117077827454,0.5088556408882141,1.0792477130889893,0.8407880663871765,0.7122533917427063
MCMC,,52,edge,hidden_layer_2,1,hidden_layer_2,W2,4,2,input,0.703000009059906,0.3380845785140991,0.5901463627815247,1.0979456901550293,0.9260680675506592,0.8082730174064636
MCMC,,53,edge,hidden_layer_2,1,hidden_layer_2,W2,4,3,input,0.6646999716758728,0.29709938168525696,0.4704104959964752,1.0882880687713623,0.8167133331298828,0.69786536693573
MCMC,,54,edge,hidden_layer_2,1,hidden_layer_2,W2,4,4,input,0.6723999977111816,0.30008742213249207,0.48602089285850525,1.060389518737793,0.8118017911911011,0.6783546805381775
MCMC,,55,edge,output,2,output,W3,0,0,output,0.7098000049591064,0.34964272379875183,0.6292542815208435,1.1044502258300781,0.891537606716156,0.7817501425743103
MCMC,,56,edge,output,2,output,W3,0,1,output,0.7193499803543091,0.3536830246448517,0.6404150128364563,1.0818445682525635,0.9258198142051697,0.7923385500907898
MCMC,,57,edge,output,2,output,W3,0,2,output,0.7060999870300293,0.34228143095970154,0.6048178672790527,1.097118616104126,0.8721636533737183,0.7648454904556274
MCMC,,58,edge,output,2,output,W3,0,3,output,0.8001000285148621,0.4362768530845642,0.9008471965789795,1.05788254737854,1.1081329584121704,1.0870057344436646
MCMC,,59,edge,output,2,output,W3,0,4,output,0.7038499712944031,0.3306659162044525,0.575924813747406,1.0827341079711914,0.8641326427459717,0.7503386735916138
