coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,4,0,4.9106224651040975e-06,0,0,3,1,4,0,1,0,1,2,1,4
0,4,1,3.730674143298529e-05,0,0,3,3,4,1,1,1,1,1,1,1
0,4,2,3.3596301364013925e-05,0,0,3,3,4,2,1,1,1,1,1,1
0,4,3,6.669080175925046e-05,0,0,3,3,4,3,1,1,1,1,1,1
0,4,5,4.698085103882477e-05,0,0,3,3,4,5,1,1,1,1,1,1
0,4,6,1.2333281119936146e-05,0,0,3,3,4,6,1,1,1,1,1,1
0,4,7,5.145776958670467e-05,0,0,3,3,4,1,1,2,1,1,1,1
0,4,11,1.1534800250956323e-05,0,0,3,3,4,5,1,2,1,1,1,1
0,4,13,0.0008827493875287473,0,0,3,3,4,1,1,3,1,1,1,1
0,4,18,0.0010935637401416898,0,0,3,3,4,6,1,3,1,1,1,1
0,4,23,2.28799763135612e-05,0,0,3,3,4,5,1,4,1,1,1,1
0,4,24,0.00011932998313568532,0,0,3,3,4,6,1,4,1,1,1,1
0,4,25,1.1275588803982828e-05,0,0,3,3,4,1,1,5,1,1,1,1
0,4,26,5.0600569920788985e-06,0,0,3,3,4,2,1,5,1,1,1,1
0,4,28,8.732241667530616e-07,0,0,3,3,4,4,1,5,1,1,1,1
0,4,31,0.0047654579393565655,0,0,3,4,4,1,1,1,1,1,1,1
0,4,32,0.000594170531257987,0,0,3,4,4,2,1,2,1,1,1,1
0,4,33,0.965830385684967,0,0,3,4,4,3,1,3,1,1,1,1
0,4,34,0.00032079240190796554,0,0,3,4,4,4,1,4,1,1,1,1
0,4,38,0.0015336497453972697,0,0,3,5,4,3,1,3,1,2,1,2
0,4,40,5.319776391843334e-05,0,0,3,5,4,5,1,5,1,2,1,2
0,4,43,0.021497558802366257,0,1,3,6,4,3,1,0,1,0,1,1
0,4,44,0.0014752340503036976,0,1,3,6,4,4,1,0,1,0,1,1
0,4,46,0.001529499189928174,0,1,3,6,4,6,1,0,1,0,1,1
0,8,0,1.4752004062756896e-05,0,0,3,1,2,0,2,0,1,2,1,4
0,8,1,5.064619836048223e-05,0,0,3,3,2,1,2,1,1,1,1,1
0,8,2,2.559858694439754e-05,0,0,3,3,2,2,2,1,1,1,1,1
0,8,3,7.791344251018018e-05,0,0,3,3,2,3,2,1,1,1,1,1
0,8,5,5.1974962843814865e-05,0,0,3,3,2,5,2,1,1,1,1,1
0,8,6,3.0395663998206146e-05,0,0,3,3,2,6,2,1,1,1,1,1
0,8,7,4.4181124394526705e-05,0,0,3,3,2,1,2,2,1,1,1,1
0,8,11,2.2652113329968415e-05,0,0,3,3,2,5,2,2,1,1,1,1
0,8,13,0.0013147344579920173,0,0,3,3,2,1,2,3,1,1,1,1
0,8,18,0.0014084179420024157,0,0,3,3,2,6,2,3,1,1,1,1
0,8,23,9.873359522316605e-05,0,0,3,3,2,5,2,4,1,1,1,1
0,8,24,0.00026690997765399516,0,0,3,3,2,6,2,4,1,1,1,1
0,8,25,1.7795424355426803e-05,0,0,3,3,2,1,2,5,1,1,1,1
0,8,26,5.271333066048101e-06,0,0,3,3,2,2,2,5,1,1,1,1
0,8,28,2.4938090064097196e-06,0,0,3,3,2,4,2,5,1,1,1,1
0,8,31,0.00269482284784317,0,0,3,4,2,1,2,1,1,1,1,1
0,8,32,0.0012888527708128095,0,0,3,4,2,2,2,2,1,1,1,1
0,8,33,0.9707263708114624,0,0,3,4,2,3,2,3,1,1,1,1
0,8,34,0.000659812125377357,0,0,3,4,2,4,2,4,1,1,1,1
0,8,38,0.005706243682652712,0,0,3,5,2,3,2,3,1,2,1,2
0,8,40,0.00026925333077088,0,0,3,5,2,5,2,5,1,2,1,2
0,8,43,0.012506217695772648,0,1,3,6,2,3,2,0,1,0,1,1
0,8,44,0.0004746116464957595,0,1,3,6,2,4,2,0,1,0,1,1
0,8,46,0.002240785863250494,0,1,3,6,2,6,2,0,1,0,1,1
0,9,0,0.00015434622764587402,0,0,3,1,3,0,2,0,1,2,1,4
0,9,1,0.0017088961321860552,0,0,3,3,3,1,2,1,1,1,1,1
0,9,2,0.0022992456797510386,0,0,3,3,3,2,2,1,1,1,1,1
0,9,3,0.0012040280271321535,0,0,3,3,3,3,2,1,1,1,1,1
0,9,5,0.006436704192310572,0,0,3,3,3,5,2,1,1,1,1,1
0,9,6,0.0009875416290014982,0,0,3,3,3,6,2,1,1,1,1,1
0,9,7,0.0002336115576326847,0,0,3,3,3,1,2,2,1,1,1,1
0,9,11,0.00019833074475172907,0,0,3,3,3,5,2,2,1,1,1,1
0,9,13,0.018581576645374298,0,0,3,3,3,1,2,3,1,1,1,1
0,9,18,0.005214393138885498,0,0,3,3,3,6,2,3,1,1,1,1
0,9,23,0.0022441912442445755,0,0,3,3,3,5,2,4,1,1,1,1
0,9,24,0.002894734963774681,0,0,3,3,3,6,2,4,1,1,1,1
0,9,25,0.00024165096692740917,0,0,3,3,3,1,2,5,1,1,1,1
0,9,26,0.00010771802044473588,0,0,3,3,3,2,2,5,1,1,1,1
0,9,28,5.04330855619628e-05,0,0,3,3,3,4,2,5,1,1,1,1
0,9,31,0.04146799072623253,0,0,3,4,3,1,2,1,1,1,1,1
0,9,32,0.0027817648369818926,0,0,3,4,3,2,2,2,1,1,1,1
0,9,33,0.9036353826522827,0,0,3,4,3,3,2,3,1,1,1,1
0,9,34,0.006794244982302189,0,0,3,4,3,4,2,4,1,1,1,1
0,9,38,0.0019217889057472348,0,0,3,5,3,3,2,3,1,2,1,2
0,9,40,7.68570535001345e-05,0,0,3,5,3,5,2,5,1,2,1,2
0,9,43,0.00021409665350802243,0,1,3,6,3,3,2,0,1,0,1,1
0,9,44,0.00042416068026795983,0,1,3,6,3,4,2,0,1,0,1,1
0,9,46,0.0001261716242879629,0,1,3,6,3,6,2,0,1,0,1,1
