coupling_layer,target_coord,fixed_coord,mean_attention,target_latent_type,fixed_latent_type,target_parameter_type,fixed_parameter_type,target_group,fixed_group,target_unit,fixed_unit,target_layer,fixed_layer,target_side,fixed_side
0,4,0,7.797049329383299e-05,0,0,3,1,4,0,1,0,1,2,1,4
0,4,1,5.847902230016189e-06,0,0,3,3,4,1,1,1,1,1,1,1
0,4,2,3.5040062584812404e-07,0,0,3,3,4,2,1,1,1,1,1,1
0,4,3,7.466152283086558e-07,0,0,3,3,4,3,1,1,1,1,1,1
0,4,5,4.4394692366722666e-08,0,0,3,3,4,5,1,1,1,1,1,1
0,4,6,5.036579295847332e-06,0,0,3,3,4,6,1,1,1,1,1,1
0,4,7,2.8542783638840774e-06,0,0,3,3,4,1,1,2,1,1,1,1
0,4,11,1.5638556760677602e-06,0,0,3,3,4,5,1,2,1,1,1,1
0,4,13,0.005089390091598034,0,0,3,3,4,1,1,3,1,1,1,1
0,4,18,0.0017044225241988897,0,0,3,3,4,6,1,3,1,1,1,1
0,4,23,3.877335984725505e-06,0,0,3,3,4,5,1,4,1,1,1,1
0,4,24,3.61852471542079e-06,0,0,3,3,4,6,1,4,1,1,1,1
0,4,25,2.5013971026055515e-05,0,0,3,3,4,1,1,5,1,1,1,1
0,4,26,1.6311845456584706e-06,0,0,3,3,4,2,1,5,1,1,1,1
0,4,28,2.7721800506697036e-05,0,0,3,3,4,4,1,5,1,1,1,1
0,4,31,1.8061978153127711e-06,0,0,3,4,4,1,1,1,1,1,1,1
0,4,32,2.1331575226213317e-06,0,0,3,4,4,2,1,2,1,1,1,1
0,4,33,0.002296223770827055,0,0,3,4,4,3,1,3,1,1,1,1
0,4,34,1.1958126378885936e-05,0,0,3,4,4,4,1,4,1,1,1,1
0,4,38,0.990572988986969,0,0,3,5,4,3,1,3,1,2,1,2
0,4,40,0.00013752965605817735,0,0,3,5,4,5,1,5,1,2,1,2
0,4,43,1.4028260920895264e-05,0,1,3,6,4,3,1,0,1,0,1,1
0,4,44,2.0753777789650485e-06,0,1,3,6,4,4,1,0,1,0,1,1
0,4,46,1.1844401342386845e-05,0,1,3,6,4,6,1,0,1,0,1,1
0,8,0,6.0039532399969175e-05,0,0,3,1,2,0,2,0,1,2,1,4
0,8,1,3.82171492674388e-06,0,0,3,3,2,1,2,1,1,1,1,1
0,8,2,6.781506840525253e-07,0,0,3,3,2,2,2,1,1,1,1,1
0,8,3,4.4678859012492467e-07,0,0,3,3,2,3,2,1,1,1,1,1
0,8,5,6.216669135028496e-08,0,0,3,3,2,5,2,1,1,1,1,1
0,8,6,1.6979280417217524e-06,0,0,3,3,2,6,2,1,1,1,1,1
0,8,7,2.2911490304977633e-06,0,0,3,3,2,1,2,2,1,1,1,1
0,8,11,3.861053130549408e-07,0,0,3,3,2,5,2,2,1,1,1,1
0,8,13,0.004377278033643961,0,0,3,3,2,1,2,3,1,1,1,1
0,8,18,0.0002926858142018318,0,0,3,3,2,6,2,3,1,1,1,1
0,8,23,1.494488060416188e-06,0,0,3,3,2,5,2,4,1,1,1,1
0,8,24,1.086303541342204e-06,0,0,3,3,2,6,2,4,1,1,1,1
0,8,25,1.8186960005550645e-05,0,0,3,3,2,1,2,5,1,1,1,1
0,8,26,2.0227128061378608e-06,0,0,3,3,2,2,2,5,1,1,1,1
0,8,28,1.0003265742852818e-05,0,0,3,3,2,4,2,5,1,1,1,1
0,8,31,1.7490765458205715e-06,0,0,3,4,2,1,2,1,1,1,1,1
0,8,32,9.267944278690265e-07,0,0,3,4,2,2,2,2,1,1,1,1
0,8,33,0.001998168881982565,0,0,3,4,2,3,2,3,1,1,1,1
0,8,34,2.998154968736344e-06,0,0,3,4,2,4,2,4,1,1,1,1
