support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[5, 12, 29, 32, 44, 61, 71, 75, 86, 89, 93]",11,1188.50378418,1188.50378418,7.59616604,11.42605972,3.38024551,2.71038151,0.00539602,-5.03045559,5.03045559,0,0.0,0.0,0.0,0.0,49.79164886,0.69047827,0.04090688,0.03258408,0.0,0.49791649,0.03642485,0.43889293,0.47283131,0.49750072,0.52246445,0.5588882,0.49540082,0.49659938,0.49795592,0.49904799,0.50044721,49.79164886,0.03655105,0.03808158,0.69047827,0.69190645,0.6931023,0.03258409,0.02752931,0.04678925,0.0673176,0.08047146,0.00173052,0.00497352,0.00540358,0.04090687,0.04063401,0.04252446,0.04359313,0.0439717,0.40828493,0.03490864,0.47433594,0.47265625,0.4921875,0.50390625,0.50800776,49.79164886,47.43359375,0,0,True,1,1,0.8,1e-05,1990.54956055,7.59616604,9.3466238,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 82, 86, 89, 90, 91, 96, 97, 98]",80,1094.71655273,1125.39505322,7.55525782,10.53100586,3.24515113,2.61423135,0.08330776,-4.48611736,4.48611736,69,0.90361446,0.07833443,0.07891202,-0.04090822,50.85964203,0.68995035,0.04403207,0.04195114,0.01227462,0.50859642,0.03898107,0.44496304,0.48221731,0.50826931,0.53498936,0.57333279,0.4909462,0.50223494,0.51140726,0.51620525,0.52017742,50.85964203,0.03784488,0.03994554,0.68995035,0.69171298,0.69309586,0.04195114,0.03595494,0.06068417,0.08592753,0.10181198,0.02803729,0.03245805,0.03425828,0.04403207,0.04414511,0.04551337,0.04710111,0.04754086,0.5217973,0.04270248,0.58324218,0.609375,0.65625,0.69140625,0.69570309,50.85964203,58.32421875,1,0,True,25,25,0.8,1e-05,1904.78381348,7.5521238,9.20257846,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 82, 83, 85, 86, 87, 88, 89, 90, 91, 93, 94, 95, 96, 97, 98]",90,988.6461792,1029.28850052,7.57438827,9.16135406,3.02677288,2.39794016,0.20253181,-3.61999846,3.61999846,10,0.11111111,0.13005897,0.096893,0.01913045,54.22974014,0.68494397,0.05027843,0.065608,0.03409222,0.54229742,0.04781263,0.46031448,0.5096615,0.54422081,0.57633638,0.61727172,0.49055311,0.52353984,0.55453664,0.56120026,0.565512,54.22974014,0.04072061,0.04261587,0.68494409,0.68841922,0.69297916,0.065608,0.06014976,0.09401162,0.12586263,0.14505723,0.06215046,0.06957175,0.07066628,0.05027843,0.05031396,0.05303271,0.05460332,0.0552562,0.78486657,0.06628265,0.80710936,0.89648438,0.9296875,0.94140625,0.94941401,54.22974014,80.7109375,2,0,True,50,50,0.8,1e-05,1973.0715332,7.58734676,8.78616089,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 93, 94, 95, 96, 97, 98, 99]",91,876.25140381,919.74031023,7.59941403,8.74582863,2.95733472,2.29493952,0.23870204,-3.49228787,3.49228787,1,0.0326087,0.04535633,0.11368554,0.02502576,58.88485336,0.66838205,0.05887444,0.10573196,0.04723335,0.58884847,0.06559924,0.46661061,0.54673553,0.59968382,0.63648641,0.68141723,0.48664972,0.54217499,0.61799645,0.62509793,0.62996477,58.88484955,0.04242207,0.04430453,0.66838193,0.67295736,0.69234258,0.10573194,0.10166803,0.14688775,0.18944295,0.21443069,0.11554155,0.12978478,0.13429566,0.05887443,0.06082424,0.06347346,0.0656855,0.06682022,1.22027993,0.08641841,0.88402343,0.99414062,1.0,1.0,1.0,58.88484955,88.40234375,3,0,True,75,75,0.8,1e-05,1997.7980957,7.5998009,8.15020008,False,True
"[0, 1, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 82, 83, 84, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",92,740.99951172,790.45695291,7.54884274,9.97369289,3.1581154,2.41248822,0.13182017,-3.57884026,3.57884026,1,0.03225806,0.0,0.15435284,-0.05057129,64.43686676,0.63216382,0.07157692,0.16972706,0.0559557,0.64436859,0.09302142,0.46410441,0.582008,0.67116845,0.71436512,0.75922471,0.48362938,0.57479632,0.68922955,0.70245481,0.70844507,64.43685913,0.04492302,0.05091155,0.63216382,0.63334376,0.69145489,0.16972706,0.16752236,0.23553158,0.29426965,0.33079866,0.18152909,0.2431131,0.24874133,0.07157691,0.07416573,0.07970532,0.08422841,0.0854013,1.93910956,0.13629684,0.8959375,1.0,1.0,1.0,1.0,64.43685913,89.59375,4,0,True,100,100,0.8,1e-05,1800.61376953,7.49588287,7.28059087,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 69, 70, 71, 72, 74, 75, 76, 77, 79, 80, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99]",94,610.14752197,654.86504962,7.22594857,12.67867756,3.56071307,2.88967752,-0.10364057,-3.71937037,3.71937037,2,0.0212766,0.0,0.1765885,-0.32289417,70.9705658,0.56756353,0.08973771,0.2598542,0.06533703,0.70970565,0.12177544,0.46839985,0.62480628,0.75679803,0.79985261,0.84134066,0.49812245,0.60130423,0.76976848,0.7929818,0.80336666,70.9705658,0.04232964,0.0575922,0.56756353,0.55474031,0.69034874,0.25985417,0.24309984,0.37535629,0.4898808,0.55373633,0.22909364,0.46203324,0.49020371,0.08973771,0.09022321,0.10170874,0.11478809,0.11686695,3.06993437,0.19905119,0.91031247,1.0,1.0,1.0,1.0,70.9705658,91.03125,5,0,True,125,125,0.8,1e-05,1165.20214844,7.06064987,6.0684562,False,True
"[0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 31, 33, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 72, 74, 75, 76, 77, 79, 80, 82, 83, 86, 88, 89, 90, 91, 93, 94, 96, 97, 98]",80,529.35522461,557.88681983,6.76615308,10.88686085,3.29952434,2.64787364,0.05233166,-3.35728931,3.35728931,-14,0.14893617,0.14132521,0.13241437,-0.4597955,68.97942352,0.57149863,0.09299326,0.28095964,0.02678889,0.68979418,0.14452475,0.41080585,0.57076693,0.7464062,0.79738837,0.8481546,0.43628624,0.54968208,0.7571137,0.78660864,0.82696271,68.97941589,0.04175594,0.05692832,0.57149863,0.56624699,0.69050372,0.28095964,0.21859795,0.39507705,0.63632357,0.75199211,0.21951284,0.6263085,0.72062045,0.09299326,0.08748522,0.10051052,0.12646505,0.14596564,3.60601711,0.23281853,0.8273828,1.0,1.0,1.0,1.0,68.97941589,82.73828125,6,0,True,150,150,0.8,1e-05,753.89813232,6.62525726,4.78034881,False,True
"[0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 31, 34, 35, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 72, 74, 75, 76, 77, 79, 80, 82, 83, 86, 88, 90, 91, 96, 97, 98]",73,472.87628174,493.95813653,6.34064402,8.53173542,2.92091346,2.39576173,0.25733821,-2.96336508,2.96336508,-7,0.0875,0.21632732,0.10669384,-0.42550906,62.36445236,0.60362631,0.09031556,0.26488078,0.06697239,0.62364459,0.16496159,0.31681171,0.48318869,0.67880249,0.74591935,0.82620519,0.35193452,0.4656921,0.69189048,0.73535216,0.796018,62.36445999,0.04962279,0.05688282,0.60362625,0.61850047,0.68298256,0.26488078,0.1764787,0.33870226,0.64675552,0.8559888,0.15392074,0.60501915,0.80893755,0.09031555,0.08538638,0.09625293,0.12081209,0.15300438,3.76912761,0.25887808,0.73890626,1.0,1.0,1.0,1.0,62.36445999,73.890625,7,0,True,175,175,0.8,1e-05,466.6630249,6.14560742,3.51123752,False,True
"[0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23, 25, 26, 27, 28, 29, 31, 34, 35, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 52, 53, 54, 55, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 69, 70, 72, 74, 75, 76, 77, 79, 80, 82, 83, 86, 88, 90, 91, 96, 97, 98]",72,433.71853638,447.28095845,5.95605027,6.20442009,2.49086734,2.10329962,0.45992398,-2.54348445,2.54348445,-1,0.01369863,0.27278335,0.08280759,-0.38459375,55.53664017,0.62090158,0.08883726,0.24968311,0.06921278,0.55536634,0.17680112,0.24453956,0.40562698,0.59782952,0.68319827,0.80387062,0.28458562,0.39948002,0.60785282,0.6811077,0.77874941,55.53664017,0.05675943,0.06182513,0.62090158,0.64057004,0.68927085,0.2496831,0.14750186,0.2857514,0.6019724,0.96045375,0.1489878,0.53343314,0.89678437,0.08883725,0.08321723,0.09297231,0.1181561,0.16354437,3.97689795,0.30582213,0.68003905,0.96289062,1.0,1.0,1.0,55.53664017,68.00390625,8,0,True,200,200,0.8,1e-05,331.90127563,5.80483756,2.65811344,False,True
"[0, 1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 15, 18, 20, 21, 22, 23, 25, 27, 28, 29, 34, 35, 38, 39, 41, 42, 43, 44, 45, 47, 48, 49, 50, 53, 54, 55, 57, 58, 59, 61, 63, 64, 65, 67, 69, 70, 72, 74, 80, 86, 90, 91, 96, 97]",55,394.56216431,408.28462514,5.83964946,4.28298187,2.06953663,1.77387118,0.62717937,-2.18315959,2.18315959,-17,0.23611111,0.30968861,0.09028061,-0.11640081,49.11006546,0.62219286,0.08873071,0.23918259,0.06504928,0.49110073,0.18226938,0.19207214,0.34477916,0.50932872,0.61706328,0.79565775,0.23160204,0.32497755,0.51761895,0.60294306,0.77506977,49.11006927,0.06803266,0.07406437,0.62219292,0.65883982,0.6921069,0.23918259,0.13046595,0.25902763,0.54980105,1.01742387,0.11684119,0.51210606,0.99372196,0.0887307,0.08455938,0.09174518,0.11055554,0.15800154,4.06881952,0.33534399,0.51980472,0.58984375,0.93359375,0.9921875,1.0,49.11006927,51.98046875,9,0,True,225,225,0.8,1e-05,381.98104858,5.945371,2.19665767,False,True
