method,mode,setting,seed,replicate_id,j0,j1,beta_true,truth,pip,pip_hard,softgate,selected,effect_mean,effect_sd,effect_hard_mean,effect_hard_sd
last_flow,lasso_recovery,simple,448,448,0,1,-1.4448824,1,1.0,1.0,0.97053266,1,-1.5345342,0.123583935,-1.5811192,0.11643393
last_flow,lasso_recovery,simple,448,448,1,2,0.0,0,0.0,0.0,0.038038444,0,-0.020161837,0.025662871,0.0,0.0
last_flow,lasso_recovery,simple,448,448,2,3,0.0,0,0.0,0.0,0.18058099,0,-0.25944385,0.08924863,0.0,0.0
last_flow,lasso_recovery,simple,448,448,3,4,1.5155203,1,1.0,1.0,0.99490947,1,1.5664823,0.11045378,1.5744907,0.10775804
last_flow,lasso_recovery,simple,448,448,4,5,0.0,0,0.0,0.0,0.06505189,0,-0.05353076,0.03467069,0.0,0.0
last_flow,lasso_recovery,simple,448,448,5,6,0.0,0,0.0,0.0,0.042129032,0,0.036038145,0.037757568,0.0,0.0
last_flow,lasso_recovery,simple,448,448,6,7,1.029032,1,1.0,1.0,0.8746859,1,1.2233442,0.13032609,1.399216,0.12873282
last_flow,lasso_recovery,simple,448,448,7,8,0.0,0,0.0,0.0,0.12163206,0,0.17508177,0.08032379,0.0,0.0
last_flow,lasso_recovery,simple,448,448,8,9,0.0,0,0.0,0.0,0.16877405,0,0.21578291,0.08911623,0.0,0.0
last_flow,lasso_recovery,simple,448,448,9,10,0.0,0,0.0,0.0,0.127324,0,-0.14136772,0.068260275,0.0,0.0
last_flow,lasso_recovery,simple,448,448,10,11,0.0,0,0.0,0.0,0.028254597,0,0.013487766,0.020561168,0.0,0.0
last_flow,lasso_recovery,simple,448,448,11,12,0.0,0,0.0,0.0,0.052769523,0,-0.0558581,0.039935,0.0,0.0
last_flow,lasso_recovery,simple,448,448,12,13,0.0,0,0.0,0.0,0.08716684,0,-0.11784027,0.05386954,0.0,0.0
last_flow,lasso_recovery,simple,448,448,13,14,0.0,0,0.0,0.0,0.045317058,0,0.010706406,0.020198451,0.0,0.0
last_flow,lasso_recovery,simple,448,448,14,15,0.0,0,0.0,0.0,0.035929795,0,0.02861694,0.026232539,0.0,0.0
last_flow,lasso_recovery,simple,448,448,15,16,0.0,0,0.0,0.0,0.060785323,0,-0.075679615,0.045920826,0.0,0.0
last_flow,lasso_recovery,simple,448,448,16,17,0.0,0,0.0,0.0,0.042042688,0,-0.027111456,0.022500288,0.0,0.0
last_flow,lasso_recovery,simple,448,448,17,18,0.0,0,0.0,0.0,0.10530684,0,0.14548051,0.06550035,0.0,0.0
last_flow,lasso_recovery,simple,448,448,18,19,0.0,0,0.0,0.0,0.07494765,0,0.08437607,0.050652195,0.0,0.0
last_flow,lasso_recovery,simple,448,448,19,20,0.0,0,0.0,0.0,0.059373964,0,0.0484361,0.03695608,0.0,0.0
last_flow,lasso_recovery,simple,448,448,20,21,-1.4315326,1,0.99975,0.99975,0.99304897,1,-1.3787062,0.103239395,-1.3880779,0.0994958
last_flow,lasso_recovery,simple,448,448,21,22,0.0,0,0.0,0.0,0.060728155,0,0.05187267,0.03921349,0.0,0.0
last_flow,lasso_recovery,simple,448,448,22,23,0.0,0,0.0,0.0,0.053177174,0,0.04042386,0.03159745,0.0,0.0
last_flow,lasso_recovery,simple,448,448,23,24,0.0,0,0.0,0.0,0.03426108,0,-0.0051042903,0.017955974,0.0,0.0
last_flow,lasso_recovery,simple,448,448,24,25,0.3892163,1,0.00025,0.00025,0.03464729,0,0.015930457,0.024660012,0.00023390214,0.014793389
