"method","setting","seed","replicate_id","n","p","n_train","n_val","n_test","n_active","sigma2","split_seed","burnin","thin","n_kept","beta_eps","pip_threshold","mean_support_size","mean_pip","selected_size","active_idx0","selected_idx0","precision","recall","f1","fdr","tp","fp","fn","tn","support_size","auroc","auprc"
"mcmc","simple",408,408,100,500,60,20,20,10,1,12345,2000,1,8000,0.5,0.5,9.104625,0.01820925,7,"67;115;118;150;256;260;312;325;332;435","67;118;150;256;260;325;332",1,0.7,0.823529411764706,0,7,0,3,490,7,0.946122448979592,0.903690036900369
