stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,1.2,12,300,15.327871322631836,64,13,3.892538848139428,3.4282104618471845,0.4643283862922436,1.5620465588627013,5.84149576750391,13.25590044312946,0.5598655045032501,0.16407212615013123
1,1.0843224043318138,25,600,5.709244251251221,6,13,1.976005663484778,1.5788568267651115,0.3971488367196666,1.4635478378000748,1.2689627346755645,4.627678746601562,0.15924004465341568,0.04284694790840149
2,0.9797958971132713,33,775,5.9400177001953125,6,13,1.322640860041442,1.231220530930686,0.09142032911075612,1.0750305951136205,1.1379478586378688,3.2683510915357674,0.12075654983520508,0.05240680277347565
3,0.8853455357602574,39,901,5.262268543243408,6,13,2.0271870271480235,1.9815839803832773,0.04560304676474629,0.9786086524127491,2.222155087598025,7.407798332956723,0.10331208631396294,0.06033097580075264
4,0.8000000000000002,54,1250,4.373088359832764,6,13,2.548395668771052,2.3376639906817047,0.21073167808934729,0.8100578999959398,4.777670036102036,11.489549525270967,0.09751477366685868,0.09464145451784134
