stage,tau,best_ckpt_id,best_epoch,best_val_mse,best_support_size,n_evals,best_moment_recovery_score,best_active_mean_zerr_median,best_active_sd_logerr_median,best_active_sd_ratio_median,best_active_marg_skl_median,best_active_joint_skl_median,best_softgate_absdiff_median,best_zero_soft_leakage_median
0,0.8,11,275,5.727071762084961,56,13,0.8111155756738251,0.6304243249287842,0.18069125074504083,1.1170228699258904,0.6905479463903172,13.744393969997956,0.45849573612213135,0.09485792368650436
1,0.7444838872816797,14,325,3.8267691135406494,41,13,0.8217971074812752,0.6876243533901836,0.13417275409109164,1.1162653551414072,0.46219382192350106,8.760315119070956,0.3252806216478348,0.09954410791397095
2,0.6928203230275509,27,625,2.8702642917633057,7,13,1.0181201009516965,0.944376709531275,0.07374339142042152,0.9289453130117211,0.444209364665088,2.0513629595918736,0.06901557663083077,0.020664796233177185
3,0.6447419590941251,40,925,2.524653673171997,7,13,1.4598217654058183,1.1405815759158213,0.319240189489997,0.7267159542738606,0.9927954903045998,3.9719268860919987,0.052485757634043693,0.0414668433368206
4,0.6,53,1225,2.8471336364746094,7,13,1.8088068438822706,1.3772469645991245,0.4315598792831461,0.6503004678115208,2.4347061074571807,6.87116781388311,0.0452666367739439,0.07749976962804794
