support_idx,support_size,loss,loss_ema,log_grad_ema,val_mse,val_rmse,val_mae,val_r2,val_heldout_loglik,val_nll,dS,churn,pred_improve_rel,loss_improve_rel,grad_slope,expected_support_soft,softgate_entropy,beta_soft_sd_mean,beta_soft_abs_mean,softgate_churn,softgate_mean,softgate_sd,softgate_q05,softgate_q25,softgate_q50,softgate_q75,softgate_q95,softgate_mean_j_q05,softgate_mean_j_q25,softgate_mean_j_q50,softgate_mean_j_q75,softgate_mean_j_q95,softgate_mean_j_sum,softgate_sd_j_median,softgate_sd_j_q90,gate_entropy_mean,gate_entropy_median,gate_entropy_q90,beta_abs_mean,beta_abs_median,beta_abs_q75,beta_abs_q90,beta_abs_q95,beta_mean_abs_j_median,beta_mean_abs_j_q90,beta_mean_abs_j_q95,beta_soft_sd_j_mean,beta_soft_sd_j_median,beta_soft_sd_j_q75,beta_soft_sd_j_q90,beta_soft_sd_j_q95,beta_l2_draw_mean,beta_l2_draw_sd,pip_hard_mean,pip_hard_q50,pip_hard_q75,pip_hard_q90,pip_hard_q95,expected_support_softgate,expected_support_hard,ckpt_id,stage,is_warmup,epoch,epoch_in_stage,tau,lr,grad_norm,log_grad,lasso_recovery_score,alert,best_so_far
"[0, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 36, 37, 39, 40, 41, 43, 44, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 73, 74, 75, 76, 77, 78, 79, 80, 82, 84, 85, 86, 88, 89, 90, 92, 93, 94, 95, 96, 97, 99]",85,1323.45251465,1323.45251465,7.81278173,14.09665871,3.75455173,2.77072358,-0.02209561,-6.27904224,6.27904224,0,0.0,0.0,0.0,0.0,50.32693481,0.69036657,0.04126041,0.03289796,0.0,0.50326937,0.03709057,0.44356197,0.47778824,0.5029577,0.52804565,0.56482494,0.50057352,0.50194764,0.50324208,0.5046531,0.50601578,50.326931,0.03691994,0.03877109,0.69036657,0.69187689,0.69310248,0.03289796,0.02789771,0.04745729,0.0682954,0.08090013,0.00192773,0.00457567,0.00539956,0.04126041,0.04128275,0.0424608,0.04371834,0.04427941,0.41141215,0.0380482,0.52855468,0.5234375,0.546875,0.56289065,0.57050776,50.326931,52.85546875,0,0,True,1,1,0.8,1e-05,2471.99731445,7.81278173,10.93220192,False,True
"[0, 1, 2, 3, 5, 6, 8, 10, 12, 14, 15, 16, 17, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 32, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 59, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 72, 75, 76, 80, 81, 82, 84, 86, 87, 88, 91, 92, 93, 94, 95, 97, 99]",70,1217.24853516,1255.23681521,7.80366916,13.08517838,3.61734411,2.65532351,0.05124301,-5.35392761,5.35392761,-15,0.36842105,0.0717532,0.08024767,-0.00911258,50.94883728,0.68983656,0.04410697,0.04158704,0.01156657,0.50948834,0.03949453,0.44587305,0.48233372,0.50881386,0.53621286,0.5753004,0.49167162,0.49754652,0.51370394,0.51892859,0.52386802,50.94883728,0.03785491,0.03992314,0.68983668,0.69162667,0.69309425,0.04158704,0.03539444,0.06028369,0.08558945,0.10135406,0.02752265,0.03039304,0.03129328,0.04410696,0.04412378,0.04540045,0.04666766,0.04750127,0.51747632,0.04252944,0.58781248,0.625,0.68164062,0.71484375,0.72285151,50.94883728,58.78125,1,0,True,25,25,0.8,1e-05,2470.12133789,7.81202255,10.45219509,False,True
"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 74, 75, 76, 79, 80, 81, 82, 84, 85, 86, 87, 88, 90, 91, 92, 93, 94, 95, 97, 99]",80,1095.29858398,1138.75836233,7.84663016,11.86943626,3.44520482,2.60087371,0.13939189,-4.58606577,4.58606577,10,0.125,0.09290986,0.10018492,0.04296101,54.11259079,0.68481171,0.05013223,0.06584186,0.03246593,0.54112589,0.04947425,0.45558116,0.50780201,0.54374897,0.57566375,0.61809242,0.48897031,0.51372564,0.55954278,0.56401598,0.56895286,54.11258316,0.03909542,0.04138692,0.68481171,0.68841237,0.69296366,0.06584187,0.06039967,0.09403821,0.1266893,0.14550589,0.062205,0.06983216,0.07083799,0.05013222,0.05015903,0.05288216,0.05457867,0.0556688,0.7869339,0.06137483,0.79285157,0.93359375,0.94921875,0.9609375,0.96503901,54.11258316,79.28515625,2,0,True,50,50,0.8,1e-05,2621.05444336,7.87133198,9.90420029,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 54, 55, 56, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 90, 91, 92, 93, 94, 95, 97, 99]",84,947.31530762,998.20135952,7.89852075,11.7144289,3.42263479,2.74860525,0.15063089,-4.2789712,4.2789712,4,0.04761905,0.01305937,0.1351077,0.05189059,58.63807297,0.66806322,0.05890417,0.10898739,0.04602782,0.58638078,0.06991056,0.45773286,0.53810936,0.59951478,0.63861978,0.68317473,0.48677343,0.52594399,0.62283361,0.62908244,0.63206875,58.63807297,0.0408616,0.04343576,0.66806322,0.67296559,0.69242495,0.10898741,0.105515,0.1504941,0.19139929,0.21667965,0.11891536,0.129115,0.13198613,0.05890417,0.06052363,0.06460223,0.0663861,0.06710471,1.24763155,0.08504513,0.85539061,0.99609375,1.0,1.0,1.0,58.63807297,85.5390625,3,0,True,75,75,0.8,1e-05,2723.52832031,7.9096835,9.1494642,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 54, 55, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 99]",88,760.91583252,824.98536732,7.84926036,13.42812729,3.66444092,3.02855921,0.02637708,-4.32925987,4.32925987,4,0.04545455,0.0,0.19676603,-0.04926039,64.81237793,0.6271497,0.07239082,0.1837035,0.06188716,0.64812386,0.09946874,0.46184465,0.56516266,0.68327379,0.7236259,0.76485485,0.48906752,0.54069173,0.70877492,0.71418184,0.71974778,64.81237793,0.03990401,0.04660213,0.6271497,0.62437361,0.69204557,0.18370351,0.18114516,0.24621485,0.30314291,0.33832207,0.20733328,0.23780024,0.24287079,0.07239082,0.07699841,0.08202063,0.08423421,0.08654621,2.04567671,0.11948778,0.87707031,1.0,1.0,1.0,1.0,64.81237793,87.70703125,4,0,True,100,100,0.8,1e-05,2425.66210938,7.7938598,8.01372957,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 54, 55, 56, 57, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 99]",91,599.32751465,651.32474498,7.35986754,18.6262722,4.31581652,3.73621798,-0.35052082,-5.0049839,5.0049839,3,0.03296703,0.0,0.2123603,-0.48939283,71.6374588,0.55416179,0.09146526,0.2984218,0.0687559,0.71637464,0.13311487,0.46418712,0.59422117,0.77684337,0.81590468,0.85374254,0.49223438,0.56532216,0.78987753,0.81071067,0.817536,71.63746643,0.03675536,0.05450917,0.55416173,0.5308708,0.69124937,0.29842183,0.29354402,0.41588813,0.51328015,0.56938094,0.31158739,0.46278891,0.48140568,0.09146526,0.09274627,0.10927824,0.11285517,0.11597091,3.38669538,0.18497238,0.89656252,1.0,1.0,1.0,1.0,71.63746643,89.65625,5,0,True,125,125,0.8,1e-05,1223.24951172,7.10926613,6.4021592,False,True
"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 15, 16, 17, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 32, 33, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 57, 60, 61, 62, 63, 64, 65, 66, 68, 69, 70, 71, 72, 74, 75, 76, 79, 80, 81, 82, 84, 86, 87, 88, 90, 91, 92, 93, 94, 95, 97, 99]",77,520.98455811,548.27527338,6.72592608,17.78879356,4.21767632,3.69738579,-0.2897984,-4.46185684,4.46185684,-14,0.15384615,0.04496222,0.1307181,-0.63394146,68.38408661,0.57043582,0.09282164,0.30814034,0.03534346,0.68384093,0.15334281,0.39891547,0.54076946,0.74957287,0.80066597,0.84959221,0.4286139,0.52443516,0.76035011,0.79325354,0.82779849,68.38409424,0.04243806,0.05746253,0.57043582,0.56280386,0.69047683,0.30814034,0.28219888,0.44562507,0.61037439,0.70206749,0.27910271,0.59233034,0.63756591,0.09282166,0.08898598,0.11010607,0.12750793,0.13418458,3.73291802,0.2361194,0.79890627,1.0,1.0,1.0,1.0,68.38409424,79.890625,6,0,True,150,150,0.8,1e-05,674.7086792,6.51428101,4.95578552,False,True
"[0, 1, 2, 3, 5, 6, 7, 10, 12, 14, 15, 16, 17, 19, 20, 21, 22, 24, 26, 27, 28, 29, 30, 32, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 60, 61, 62, 63, 64, 65, 66, 68, 70, 71, 72, 75, 76, 79, 80, 81, 82, 84, 86, 87, 88, 90, 91, 92, 93, 94, 95, 97, 99]",71,468.53662109,487.53594284,6.17688016,16.29678917,4.03692818,3.42248583,-0.18161879,-4.30287695,4.30287695,-6,0.07792208,0.08387328,0.10067081,-0.54904592,62.74054337,0.59731597,0.09036896,0.3030391,0.05743878,0.62740546,0.17057669,0.3198517,0.46857548,0.69087964,0.75800419,0.83270079,0.34699264,0.45320919,0.70819259,0.74182081,0.81819224,62.74054718,0.05117972,0.06027984,0.59731597,0.61017042,0.6851663,0.30303913,0.24741964,0.42916304,0.63492602,0.78791833,0.25121021,0.59630162,0.7633763,0.09036898,0.08615395,0.09886435,0.11854259,0.14637193,3.88073206,0.24266016,0.72335935,1.0,1.0,1.0,1.0,62.74054718,72.3359375,7,0,True,175,175,0.8,1e-05,409.69046021,6.0154019,3.93273268,False,True
"[0, 1, 2, 3, 5, 6, 7, 10, 12, 14, 15, 16, 17, 20, 21, 22, 24, 26, 27, 28, 29, 30, 32, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 60, 61, 62, 63, 64, 65, 66, 68, 70, 72, 75, 76, 80, 81, 82, 84, 86, 87, 88, 90, 91, 92, 93, 94, 95, 97, 99]",68,432.25039673,444.76584922,5.8976491,13.5160532,3.67641853,3.06996679,0.0200019,-3.65312815,3.65312815,-3,0.04225352,0.17063091,0.07744587,-0.27923105,56.09967041,0.620664,0.08865111,0.27884746,0.0671287,0.56099677,0.17526275,0.26012737,0.4047299,0.60537153,0.69078469,0.80732679,0.28425619,0.38613391,0.62390804,0.67130286,0.7917465,56.09967804,0.0597863,0.06737068,0.620664,0.63945889,0.68792409,0.27884746,0.21196058,0.37876433,0.58626699,0.78870684,0.20604138,0.52680528,0.74825108,0.08865111,0.08594266,0.09778143,0.11554532,0.13946584,3.79313135,0.2816931,0.66609377,0.96484375,0.99609375,1.0,1.0,56.09967804,66.609375,8,0,True,200,200,0.8,1e-05,386.26437378,5.95652204,3.32357789,False,True
"[0, 1, 2, 3, 5, 6, 7, 10, 12, 14, 15, 16, 21, 22, 26, 27, 28, 29, 30, 36, 37, 38, 39, 40, 42, 43, 44, 45, 47, 49, 50, 51, 52, 55, 56, 60, 61, 62, 63, 64, 65, 66, 68, 70, 72, 75, 76, 80, 81, 82, 84, 86, 90, 91, 92, 93, 94, 95]",58,397.60067749,408.59351891,5.82518489,9.40758038,3.06717792,2.51418805,0.31789179,-2.85516047,2.85516047,-10,0.14705882,0.30396986,0.08016122,-0.07246422,49.10411453,0.62360919,0.08750027,0.26082495,0.07068333,0.49104106,0.18046393,0.19888142,0.34308195,0.50984573,0.61642504,0.79036289,0.2404194,0.32673398,0.5297637,0.59202588,0.77700162,49.1041069,0.07438983,0.08243985,0.62360919,0.65850818,0.69196838,0.26082498,0.18675017,0.33547121,0.53632915,0.82461709,0.19917494,0.47927624,0.82580709,0.08750027,0.08413909,0.09505112,0.11626033,0.13400348,3.78544235,0.28325868,0.51964843,0.64257812,0.89941406,0.98476565,1.0,49.1041069,51.96484375,9,0,True,225,225,0.8,1e-05,309.83337402,5.73603465,2.82244339,False,True
