method,setting,seed,replicate_id,n,p,n_active,sigma2,support_threshold,selected_size,active_idx0,selected_idx0,selected_ckpt_id,precision,recall,f1,fdr,tp,fp,fn,tn,support_size,auroc,auprc
last_flow,simple,451,451,160,100,10,1.0,0.5,8,1;19;21;23;46;49;73;75;77;80,1;19;21;23;46;73;77;80,256,1.0,0.8,0.888888888888889,0.0,8,0,2,90,8,0.9,0.8309870129870129
